,Waveform,m1,m2,Merger Position,spin1z,spin2z,Distance,PSNAR
7491,"[ 7.12819716e-23 -7.58445995e-23  6.36220291e-23 ...  1.80703690e-23
 -1.84510629e-23 -2.67353050e-24]",137.0,103.0,2,0.585,0.115,610,7.8174044371516285
7492,"[ 2.29099424e-23  9.74518628e-24  1.69692037e-22 ... -1.96333124e-22
 -6.33987878e-23  6.57984395e-23]",79.0,79.0,2,0.275,0.11,610,5.505806525048139
7493,"[-1.81629894e-22 -8.42639475e-23  5.63312989e-24 ...  7.21889646e-23
  1.21140158e-22 -6.11950093e-23]",96.0,88.0,0,0.491,0.024,610,6.034290887291684
7494,"[-1.96032120e-22  1.93049792e-22  1.27636702e-22 ... -5.96731991e-23
  2.83710403e-22 -2.90122287e-22]",46.0,24.0,2,0.756,0.112,610,2.040021079481265
7495,"[-7.62692836e-23 -2.47202763e-23 -1.59898894e-23 ...  9.49772958e-23
 -1.75017686e-22  1.14720656e-22]",65.0,27.0,1,0.728,0.661,610,2.735377400980044
7496,"[-1.57935275e-23 -6.52281603e-23  7.91666330e-24 ... -7.71369375e-23
  1.17909202e-22 -4.62058252e-23]",101.0,93.0,0,0.037,0.543,610,7.152046369067469
7497,"[ 2.08949007e-22 -3.14455936e-22  4.40561255e-23 ...  8.47394519e-23
 -2.03771515e-25 -4.85141549e-23]",109.0,8.0,2,0.17,0.631,610,0.9034158358195319
7498,"[-2.69263933e-23 -2.27985142e-22 -3.95924072e-23 ... -9.41975964e-23
 -1.73779919e-22 -2.10873681e-22]",83.0,1.0,1,0.682,0.067,610,0.1241300243201553
7499,"[-4.09885809e-23  5.62118018e-23  7.68475580e-24 ...  3.06871800e-22
  1.31853054e-22  5.12507757e-24]",119.0,86.0,0,0.238,0.108,610,7.773717299429223
7500,"[-3.29104477e-24  2.82639815e-23 -1.26018708e-22 ...  1.28765957e-22
 -1.12951863e-22  1.95159826e-23]",83.0,56.0,1,0.517,0.195,610,4.650283364918678
7501,"[-2.30992080e-22 -4.63921520e-25  2.10352993e-22 ... -6.07592057e-23
  2.00598358e-22 -7.51370653e-23]",148.0,18.0,2,0.652,0.216,610,2.185821606990384
7502,"[-1.76468462e-22 -1.06026618e-22  1.06352852e-22 ...  4.15242161e-22
  9.30116585e-23  1.94053539e-22]",116.0,5.0,2,0.615,0.199,610,0.6229122258412663
7503,"[-2.24743885e-23  1.90428513e-22 -1.25459836e-22 ... -8.52902485e-23
 -2.96020312e-24  7.11065012e-23]",108.0,45.0,0,0.545,0.232,610,4.121095262693126
7504,"[ 7.20511609e-23  5.36854062e-25 -1.39292132e-22 ...  3.25814035e-23
  1.88659259e-22 -2.38944779e-22]",144.0,51.0,2,0.454,0.17,610,4.554828442159678
7505,"[-1.14280863e-22  1.29209939e-22  3.21996084e-23 ...  1.54258342e-22
  1.67433803e-23  5.98911318e-23]",94.0,40.0,1,0.309,0.255,610,3.797895749074871
7506,"[ 1.86567535e-22 -1.18827730e-22 -4.18655735e-23 ...  3.49085103e-23
 -5.75756306e-24 -1.86948481e-22]",71.0,22.0,1,0.57,0.177,610,2.1706126167119444
7507,"[-7.86528466e-23 -6.49242295e-23  3.83417043e-23 ... -1.43857196e-23
  7.10160227e-23  7.69910648e-23]",69.0,29.0,2,0.407,0.454,610,2.9018632867559955
7508,"[-1.04303273e-22  1.14113563e-22 -2.43279750e-22 ... -2.06181141e-22
  3.64240647e-22  7.13592093e-23]",85.0,6.0,0,0.535,0.572,610,0.6875325023717765
7509,"[-1.87023990e-22  1.86541852e-22 -7.99829900e-23 ...  2.11282813e-22
  1.01804597e-22  2.86569629e-23]",123.0,12.091,2,0.725,0.023,610,1.4152797409884121
7510,"[ 9.73587252e-23 -1.37296105e-23 -5.43387324e-23 ... -2.03792505e-23
  1.45593800e-22  1.44740346e-22]",146.0,141.0,1,0.653,0.178,610,9.46038068000432
7511,"[ 3.68772491e-23  5.98283410e-23  9.50134124e-23 ... -2.39389518e-22
 -2.45116988e-23  8.14169115e-23]",106.0,40.0,1,0.423,0.22,610,4.02744987873066
7512,"[ 3.64145374e-22 -2.19411260e-22  5.26062349e-23 ... -1.30918289e-22
  2.04500025e-23 -3.22209606e-22]",148.0,68.0,0,0.633,0.346,610,6.948051275800549
7513,"[-1.55290555e-22 -1.09743982e-22 -5.77321618e-23 ... -9.23164816e-23
  1.34155837e-22  2.27323455e-22]",107.0,10.0,1,0.17,0.556,610,1.0778407245763082
7514,"[-1.40872510e-22  1.19259343e-22  1.70381789e-22 ...  3.08283806e-22
 -5.42704672e-23 -1.45823945e-22]",103.0,43.0,0,0.386,0.579,610,3.672173370512857
7515,"[ 1.13129705e-23 -2.22722290e-22  1.12904282e-22 ...  7.46736876e-23
 -3.04260817e-23  3.41520845e-24]",71.0,56.0,2,0.264,0.296,610,4.412989990222531
7516,"[-8.86744233e-23  1.23117404e-23 -1.80875061e-23 ... -2.82461859e-22
  6.97766453e-23 -1.50717722e-23]",63.0,47.0,2,0.332,0.156,610,3.5310835137872187
7517,"[ 1.57845492e-23 -1.31637711e-22  3.86778175e-23 ...  7.85408955e-23
 -1.82067724e-22 -2.26773320e-22]",64.0,39.0,0,0.661,0.047,610,3.3499493716107724
7518,"[-1.79333308e-22 -6.49428870e-23 -1.23866662e-22 ... -5.45326162e-23
  8.48895962e-23 -2.38225182e-23]",122.0,49.0,2,0.778,0.168,610,4.482288304012754
7519,"[ 3.51892450e-22  1.15833692e-22 -3.67842654e-23 ...  1.02493576e-22
  1.15259982e-22 -3.53386055e-23]",145.0,3.0,2,0.247,0.484,610,0.4020678310186502
7520,"[ 6.62051736e-23 -1.98363585e-22  3.14646753e-22 ... -8.27535260e-23
  5.80594607e-23  1.28619030e-22]",103.0,16.0,2,0.786,0.603,610,1.7358101207985652
7521,"[ 1.09057371e-22 -9.06965462e-23  2.42807202e-22 ...  1.06246601e-23
 -7.89457965e-23 -6.63557776e-23]",105.0,43.0,2,0.019,0.507,610,4.091823899153486
7522,"[ 1.48382399e-22  1.38705348e-22 -3.74502073e-22 ...  5.94937165e-23
  1.25944376e-22 -2.26961208e-22]",78.0,45.0,1,0.116,0.329,610,4.090932140092127
7523,"[-2.77427840e-22  2.71138855e-22 -1.12369969e-22 ...  6.66770583e-23
  1.59068777e-24  4.98398949e-24]",63.0,9.0,1,0.795,0.619,610,1.0114912769535942
7524,"[ 4.08832796e-23 -9.93879679e-23 -1.16963848e-22 ... -1.44032039e-22
 -2.76093823e-23  2.00549854e-23]",137.0,34.0,1,0.713,0.047,610,3.384112494411275
7525,"[ 5.07197118e-23 -6.78921427e-23  2.28742592e-22 ... -5.64341131e-23
 -3.08756418e-22  1.86718228e-22]",66.0,54.0,1,0.249,0.678,610,3.8210028551718707
7526,"[ 1.07174470e-22 -1.41752560e-23  2.52318621e-23 ...  2.47550744e-23
  2.04926397e-22  1.37788918e-22]",91.0,9.0,2,0.49,0.583,610,1.0839922525540129
7527,"[ 4.74442968e-23  1.42685106e-23  2.91098305e-22 ... -2.91993854e-22
  6.35994458e-23 -1.76276704e-22]",111.0,30.0,0,0.174,0.212,610,3.007706425696923
7528,"[ 2.36684945e-24 -1.21870347e-22  6.56438714e-24 ... -4.64979529e-23
 -2.75516622e-22 -4.56070832e-23]",141.0,115.0,1,0.554,0.002,610,9.325320107610963
7529,"[-2.59340572e-22  9.62340870e-23 -2.43164758e-23 ...  2.12299239e-22
  1.40015836e-23  1.24720512e-22]",129.0,69.0,0,0.371,0.682,610,6.288881891232746
7530,"[ 7.85301313e-23 -1.38373297e-22  1.52864432e-22 ... -1.40110251e-22
 -1.88238719e-22  2.79957071e-22]",22.0,16.0,1,0.442,0.689,610,1.1142435755716598
7531,"[ 9.49536911e-23 -9.10522414e-23  7.66213705e-23 ...  2.05456660e-22
 -1.80019379e-22  7.02042276e-24]",144.0,33.0,2,0.345,0.255,610,3.8141869806466704
7532,"[ 5.83567973e-23 -1.01993877e-22 -3.02017334e-22 ... -3.30127036e-22
  8.47171366e-24  1.31481106e-23]",51.0,47.0,0,0.019,0.755,610,3.396986978035793
7533,"[-1.20588988e-22  4.01090189e-23 -3.05724753e-23 ...  4.52393959e-22
 -3.69714197e-23 -2.99700092e-23]",148.0,30.0,1,0.486,0.128,610,2.9835952570224094
7534,"[-8.34892064e-23 -1.35331604e-22 -1.76884547e-22 ... -9.79398039e-23
 -1.27030822e-23 -1.31016706e-24]",90.0,84.0,0,0.583,0.073,610,5.992945662973252
7535,"[ 1.50338193e-22  1.20308949e-22 -8.70549802e-24 ...  6.53106184e-24
 -2.60184996e-22  1.01568777e-22]",147.0,35.0,0,0.3,0.115,610,3.9746573242835948
7536,"[-1.78944316e-22  3.19709163e-22 -9.43563154e-25 ...  3.10780993e-22
  8.53044328e-23 -4.63253584e-23]",123.0,35.281,2,0.207,0.446,610,3.837362887732805
7537,"[ 1.12198628e-22 -1.50348239e-22 -1.17155115e-22 ... -4.21847187e-23
 -3.10673880e-23 -7.39074968e-23]",137.0,113.0,1,0.761,0.608,610,8.77297756545649
7538,"[1.40593480e-22 2.13111982e-23 1.07437361e-22 ... 6.14285891e-24
 1.05817115e-22 7.06861499e-23]",95.0,50.0,2,0.353,0.057,610,4.740201144248856
7539,"[-4.00219162e-23  4.49446224e-23 -1.32381621e-22 ...  3.23971742e-23
 -2.05873106e-22  2.16647791e-22]",138.0,111.0,0,0.022,0.587,610,8.560139195280065
7540,"[-1.61769069e-22 -1.35983028e-22 -2.56415497e-22 ... -3.58451658e-23
 -6.50745101e-23  1.80205807e-22]",126.0,106.0,1,0.345,0.468,610,7.845187471876475
7541,"[-2.94360387e-23  1.98842695e-23 -1.47859521e-22 ... -7.43462319e-23
  3.44680574e-24 -8.97857289e-23]",28.0,15.0,0,0.416,0.016,610,1.2852820543082681
7542,"[ 1.87448631e-22  2.04953613e-23  1.91144168e-22 ... -1.53941175e-22
  3.38638555e-23 -2.76574374e-22]",97.0,3.021,1,0.388,0.302,610,0.33289975395284194
7543,"[-1.58322675e-22 -8.35652103e-23  8.60869464e-23 ... -7.36307327e-23
 -1.98837644e-22 -3.97223273e-23]",30.0,6.0,0,0.669,0.798,610,0.563537658545697
7544,"[ 1.93990766e-22 -6.28746749e-23  1.58208135e-22 ...  1.45142633e-22
  1.12902864e-22 -2.01347593e-23]",99.0,10.0,2,0.384,0.389,610,1.1825073083344266
7545,"[ 1.00833267e-22  6.29754775e-23 -7.46549905e-23 ... -2.28848880e-23
 -1.19887988e-22  2.66869383e-22]",86.0,42.0,2,0.767,0.608,610,4.198506920866033
7546,"[1.12629079e-22 1.17432317e-22 9.30081307e-23 ... 1.51919175e-22
 8.33339658e-23 3.04486599e-23]",91.0,19.0,2,0.112,0.745,610,2.1486038627448596
7547,"[ 3.44084601e-22 -1.13421719e-22  4.80350613e-23 ... -8.47599334e-23
  9.48177171e-23 -3.17794066e-22]",136.0,130.0,1,0.567,0.499,610,9.065126616084436
7548,"[ 1.97351772e-22 -1.29002660e-22  1.12191811e-22 ...  9.26721728e-23
 -2.30002605e-22  3.67875074e-23]",137.0,83.0,0,0.606,0.359,610,7.153294323910586
7549,"[-1.35292618e-22  3.32536629e-23  1.32275748e-22 ...  2.47103190e-22
 -3.51963264e-23 -4.15996829e-23]",136.0,120.0,1,0.029,0.216,610,8.368953395285423
7550,"[ 5.63965986e-23 -3.21422706e-22  2.02924346e-22 ...  1.51612733e-22
 -1.02977453e-22  3.18902012e-22]",105.0,51.0,1,0.129,0.418,610,4.492968842709913
7551,"[-1.57325824e-22 -9.06261836e-23 -5.25433511e-23 ...  1.33793755e-22
  4.06761173e-23  4.68692409e-23]",67.0,64.0,0,0.692,0.245,610,3.7394703702348107
7552,"[-8.77130027e-23 -5.38146245e-23 -6.13206619e-23 ...  1.31713806e-22
  4.82245612e-23 -1.32424022e-22]",134.0,40.0,2,0.478,0.635,610,4.025574727092722
7553,"[ 1.49635935e-22  8.19124624e-24  4.82367458e-23 ... -6.97135415e-23
 -2.98604352e-23 -3.08655374e-23]",122.0,41.0,0,0.593,0.155,610,4.140285420332065
7554,"[ 2.91876614e-22  7.63353108e-24  2.60967691e-23 ...  5.00186366e-23
 -9.37951269e-23  5.40629257e-23]",100.0,64.0,1,0.054,0.603,610,5.385379136600719
7555,"[-1.25781098e-22 -3.91304197e-23  1.10998178e-22 ... -5.62806579e-23
 -8.82520237e-24 -6.83461234e-23]",132.0,25.0,2,0.42,0.709,610,2.9460422106631
7556,"[-5.03724517e-23 -6.44826934e-24 -1.04909842e-23 ... -1.47213119e-22
 -1.78627231e-22 -9.56129181e-23]",58.0,31.0,0,0.212,0.756,610,2.699877362188603
7557,"[-1.93389737e-23  4.29334692e-23 -9.32563985e-23 ... -8.96793220e-24
 -7.47123302e-23 -1.58463586e-22]",135.0,59.0,0,0.323,0.134,610,5.280340860137789
7558,"[ 4.21914698e-23 -2.09325511e-25 -9.67445003e-23 ...  6.12477199e-23
  2.12128675e-23  2.07115850e-22]",131.0,60.0,0,0.292,0.768,610,5.844770597161814
7559,"[-1.67204678e-22 -3.43518140e-22 -2.55292265e-22 ...  3.05933026e-22
 -2.99487485e-23  1.41828067e-22]",94.0,23.0,0,0.221,0.211,610,2.494917989800986
7560,"[ 7.48638251e-23  8.19526875e-23 -1.18082142e-22 ...  1.28196939e-22
  1.86050476e-23  2.55785570e-22]",148.0,54.0,2,0.058,0.797,610,5.447911461106241
7561,"[ 1.66759185e-22 -9.08278496e-23  8.96537911e-23 ...  1.11685870e-22
  1.14937919e-22  1.74792513e-23]",42.0,38.0,0,0.291,0.628,610,2.6362403633808285
7562,"[ 9.12818085e-23 -1.12240217e-22 -2.13125851e-22 ...  5.08843844e-23
  1.42717833e-22  3.39945776e-23]",130.0,104.0,0,0.062,0.527,610,7.158305042232298
7563,"[ 1.25782888e-22  7.57920529e-23 -1.14935920e-22 ... -3.02567920e-23
 -1.34675240e-24 -7.41493980e-23]",141.0,109.0,0,0.46,0.113,610,8.384512496274338
7564,"[ 4.44969745e-23 -5.02092586e-23  1.56211288e-22 ...  2.28505918e-22
 -6.27602508e-23  9.43192209e-23]",128.0,122.0,0,0.358,0.279,610,9.056062892344505
7565,"[ 1.17569360e-22 -4.75768992e-23  1.48707604e-22 ...  2.41454195e-22
  1.67884176e-23  1.06594912e-23]",53.0,9.0,1,0.058,0.699,610,0.9991809422694096
7566,"[ 4.39949181e-23  1.26974588e-23 -3.68127773e-23 ...  3.23698393e-23
  7.01510954e-23  1.48123222e-23]",94.0,64.0,1,0.774,0.282,610,5.07668085898723
7567,"[-1.05474070e-22 -4.53871150e-23 -2.93945157e-23 ...  9.82837368e-23
 -9.94925395e-23  1.67916103e-22]",101.0,14.0,0,0.747,0.409,610,1.5542639128957465
7568,"[ 4.00347375e-24  1.21914685e-24 -1.29132541e-22 ... -1.38649191e-22
  1.81207064e-22 -4.02344065e-23]",89.0,22.0,2,0.558,0.531,610,2.1818101018335745
7569,"[ 9.82454253e-23  6.03299335e-23 -2.34119546e-23 ... -1.94942557e-23
  2.18931348e-22 -7.95399076e-23]",135.0,29.0,1,0.133,0.151,610,2.9360490815217104
7570,"[-5.16040483e-23  1.66271071e-22  3.49401451e-23 ...  2.89947531e-22
 -3.00769820e-22  5.65576976e-23]",105.0,89.0,1,0.756,0.082,610,5.8457965024411385
7571,"[ 3.31475013e-23 -2.41934788e-22  1.71529071e-22 ...  7.76983068e-24
  8.66066810e-24 -1.69280829e-22]",49.0,47.0,0,0.327,0.289,610,3.2697172835612522
7572,"[-6.00320012e-23 -5.09380275e-23  1.61029429e-23 ... -1.88250388e-22
 -1.71648901e-22  1.28397536e-22]",54.0,12.0,2,0.528,0.039,610,1.3560377858880581
7573,"[ 1.37509292e-23 -1.20904317e-23  4.99083644e-23 ... -6.94080468e-23
 -5.40815176e-23 -7.09991055e-24]",92.0,44.0,1,0.257,0.644,610,4.133592661327947
7574,"[ 4.47116565e-23  9.33744628e-23 -9.43385850e-24 ...  3.83163041e-22
  1.64303282e-22 -1.51787368e-22]",137.0,22.0,0,0.269,0.098,610,2.2683362802146014
7575,"[ 1.51667680e-23  7.20885134e-23 -1.88665447e-22 ... -8.25106480e-23
  6.42057377e-23  8.62348351e-23]",97.0,1.0,2,0.782,0.135,610,0.12947495693726593
7576,"[ 6.49653879e-23 -2.38453072e-22 -2.78661161e-23 ...  1.32529195e-22
 -1.60471197e-22 -5.18800258e-23]",60.0,23.0,1,0.075,0.16,610,2.134312210215643
7577,"[ 2.23645968e-22 -1.15757657e-22 -6.32940783e-23 ...  9.54895500e-23
  5.45469291e-23  4.13360945e-23]",131.0,3.0,0,0.72,0.347,610,0.34611210541268883
7578,"[ 2.93499482e-22 -7.27900348e-23 -1.48553652e-22 ...  8.85493374e-24
  6.67134033e-23 -2.12055560e-23]",87.0,23.0,0,0.701,0.107,610,2.288287809877584
7579,"[-2.32171841e-22 -7.48274657e-23  3.88384867e-23 ... -1.50556692e-22
  1.51544633e-22  1.37595852e-22]",110.0,45.407,2,0.502,0.728,610,4.372758581252044
7580,"[ 1.02978403e-22  3.93124208e-23 -1.26160750e-22 ... -5.00122603e-23
 -2.07511199e-22 -3.98685182e-23]",84.0,9.0,0,0.324,0.336,610,1.1732132111447644
7581,"[ 1.70101298e-22  2.46799670e-22  1.11498435e-22 ... -8.03052294e-23
  2.96912127e-22  3.99696878e-23]",87.0,74.0,2,0.487,0.476,610,5.542647356333969
7582,"[-1.03227809e-22 -2.28273594e-22  2.72843134e-22 ...  7.30993032e-23
 -7.95095251e-23 -1.36573470e-22]",92.0,66.0,1,0.176,0.347,610,5.306613425846811
7583,"[-1.05832094e-22 -4.00278387e-23 -3.86414648e-24 ... -1.58140430e-22
  1.16031938e-22 -1.18234960e-22]",28.0,16.0,0,0.793,0.126,610,1.3170342024979462
7584,"[-5.13507810e-23  5.45885409e-23  6.34954704e-23 ...  1.71888565e-22
 -5.49302084e-23 -2.17564402e-22]",137.0,24.0,0,0.061,0.373,610,2.5808922838350528
7585,"[-1.22762034e-22 -5.82618216e-23  3.89008980e-23 ... -3.85811438e-23
 -7.04023562e-23 -4.44914010e-23]",143.0,86.0,0,0.637,0.092,610,6.843683110574017
7586,"[ 1.06505614e-22 -9.53067804e-23  2.41756957e-22 ... -1.18054804e-23
 -1.33814178e-22 -1.84543803e-23]",130.0,20.0,0,0.283,0.468,610,2.0306299027767323
7587,"[ 1.05524453e-24 -1.62380052e-23  1.14621777e-23 ...  1.52946740e-22
  1.17039153e-23  3.12048006e-23]",70.0,9.0,1,0.255,0.402,610,1.1258441666893446
7588,"[ 6.82121605e-23 -3.30214728e-23  1.41237410e-22 ... -5.82993404e-23
 -1.58682523e-22  2.54426398e-22]",122.0,120.0,1,0.532,0.693,610,8.48642241469015
7589,"[-1.64069615e-22 -4.66914828e-25 -1.19038796e-23 ... -1.12859929e-22
  7.61034174e-23 -1.26624422e-22]",121.0,101.0,1,0.54,0.297,610,7.7778033989864115
7590,"[-2.50879470e-22  5.77291385e-23 -2.12748969e-22 ... -5.10379368e-23
 -1.61861857e-22  2.23278475e-22]",141.0,5.0,1,0.333,0.64,610,0.6926705982171881
7591,"[ 9.05090548e-23  6.68866280e-23  9.94391020e-23 ...  1.22166862e-22
 -2.74487473e-22 -2.92813358e-23]",117.0,97.0,0,0.054,0.255,610,6.923340571467851
7592,"[-2.94019279e-23  1.00124560e-22 -9.75734164e-24 ... -6.26874426e-23
 -1.03887449e-22 -3.81148974e-23]",52.0,16.0,2,0.626,0.381,610,1.60607546888743
7593,"[-7.68485045e-23 -6.33340952e-23  1.19461114e-22 ...  8.44378539e-23
 -1.57717525e-22  2.32888952e-23]",147.0,23.0,2,0.105,0.17,610,2.793067966314433
7594,"[ 3.56315743e-23 -1.32628077e-22 -1.30310810e-24 ...  8.16679284e-23
 -2.42074821e-23 -3.17406000e-23]",139.0,125.0,1,0.428,0.29,610,8.912299932783032
7595,"[-2.25483551e-22 -7.68958735e-23 -1.14535398e-22 ... -1.50967164e-22
 -2.29920414e-23  5.80600840e-23]",97.0,33.337,0,0.06,0.134,610,3.38998077383964
7596,"[ 2.03202760e-22 -6.38582233e-23 -1.52879047e-23 ... -2.41822491e-23
 -6.72527713e-23  1.69638998e-22]",50.0,7.0,2,0.47,0.305,610,0.7513809507232974
7597,"[-2.30064869e-22  7.18347746e-23 -1.21812972e-22 ... -1.68732823e-22
  4.25830281e-23  6.18132840e-23]",149.0,94.0,2,0.084,0.253,610,8.02372600502324
7598,"[-1.77058256e-22 -1.50038286e-22  5.20234203e-23 ... -3.14752998e-23
 -5.56701825e-23  1.46635737e-22]",130.0,11.0,2,0.717,0.443,610,1.3498091166909194
7599,"[-5.09818337e-23  6.81588748e-23 -1.29855911e-22 ... -6.10542200e-23
 -2.11982698e-22 -4.72268487e-23]",134.0,94.0,0,0.794,0.528,610,6.963428855743255
7600,"[ 6.68232888e-23  5.49783867e-23 -8.84068742e-23 ...  3.73222333e-23
 -1.75090847e-22 -1.21982237e-22]",65.0,43.0,0,0.466,0.768,610,3.4821269133400645
7601,"[ 4.09523217e-23 -7.58932145e-23  8.13783434e-23 ... -6.99467381e-24
  2.74585118e-23  1.04656427e-22]",87.0,15.0,2,0.349,0.493,610,1.6804620045300547
7602,"[-5.58862565e-23  1.86235644e-22  1.05649224e-22 ...  3.64098273e-22
  1.27550384e-22  1.28340109e-22]",55.0,40.736,2,0.09,0.505,610,3.832005704746515
7603,"[-2.42266286e-22  4.95278375e-23 -6.03338520e-24 ... -5.58343674e-23
 -2.54454667e-24 -1.14493059e-22]",56.0,36.0,1,0.747,0.19,610,3.0475220477942404
7604,"[-1.38470876e-22  2.55986896e-22  8.00851102e-23 ...  5.92442495e-23
  2.54870315e-22  5.28692766e-23]",57.0,38.0,2,0.52,0.23,610,3.121829152862385
7605,"[ 7.51223006e-24  4.97506134e-23  8.10966508e-23 ... -8.67078651e-23
 -1.26944129e-22 -1.25184122e-22]",129.0,3.0,0,0.406,0.109,610,0.3762404971462621
7606,"[-1.87082900e-22  2.11935021e-22 -1.70530847e-22 ...  3.49390964e-23
  1.56648012e-22  6.07997202e-23]",97.0,93.968,2,0.654,0.342,610,6.435789079820884
7607,"[ 5.91532593e-23  2.09736883e-22 -1.79566981e-22 ...  8.08428757e-23
 -1.79006825e-22  2.25103714e-22]",94.0,13.0,1,0.555,0.491,610,1.503131643030309
7608,"[-1.52899584e-22  3.70305725e-25 -8.73383879e-23 ... -6.30574797e-25
  1.43021766e-22  1.20299908e-22]",115.0,33.0,2,0.052,0.032,610,3.0947297287961617
7609,"[-3.83231494e-23  8.66627240e-23  1.30992693e-22 ...  1.75930586e-22
  3.36462645e-23 -1.69942295e-22]",89.0,70.0,2,0.18,0.545,610,5.83579414970669
7610,"[-1.13205225e-22  1.76242462e-22  9.60549433e-23 ... -4.05802181e-24
  5.01418954e-23  2.32376735e-22]",104.0,14.0,1,0.553,0.211,610,1.4162658110267048
7611,"[-8.55636871e-24  9.79931747e-23  2.90642480e-22 ...  2.25596732e-22
  1.97891427e-22 -4.32141508e-23]",43.0,20.0,2,0.724,0.596,610,1.5655677793809726
7612,"[ 8.70801869e-23 -9.14762249e-23 -9.14158070e-23 ... -4.19376455e-23
  2.06993400e-22 -2.50118192e-22]",143.0,71.0,2,0.647,0.411,610,6.529641946282708
7613,"[ 1.18421162e-22  2.88037851e-23 -1.58217264e-22 ... -2.08848683e-22
  1.33849338e-23  1.46542785e-22]",115.0,30.0,0,0.011,0.344,610,3.3737325235803626
7614,"[-5.48589932e-23 -1.84417556e-22  3.67164975e-23 ... -3.28511795e-23
  4.65977454e-23 -1.08058417e-22]",129.0,119.0,1,0.797,0.478,610,8.448008186826863
7615,"[-1.76021762e-23 -5.39258166e-23 -3.71740720e-23 ... -3.98664521e-23
 -2.85782729e-23  1.45504688e-22]",83.0,19.0,0,0.66,0.197,610,2.014471793114901
7616,"[ 1.50319102e-22 -1.65545590e-22 -5.40657248e-23 ... -1.04983114e-23
 -2.40261150e-22 -1.39396530e-22]",142.0,98.0,2,0.228,0.423,610,7.988828233208186
7617,"[-8.98892455e-24 -8.44454164e-24  1.67569227e-22 ...  2.01543930e-22
 -3.08397249e-22 -1.24050913e-22]",148.0,12.0,0,0.673,0.066,610,1.5027211048665892
7618,"[-4.27405103e-23  6.29287600e-23 -1.68133505e-22 ... -4.88031542e-23
 -2.10624678e-22 -3.18107174e-23]",121.0,58.0,0,0.378,0.769,610,5.489312409825712
7619,"[ 2.03586569e-23 -5.53165075e-23  7.43565844e-23 ...  6.50311677e-23
  4.80375568e-23  1.84456964e-23]",139.0,121.0,2,0.32,0.369,610,9.79786847286914
7620,"[ 3.21523936e-22 -1.32530809e-22  2.65427552e-24 ... -3.78811285e-23
 -1.35396640e-22 -1.41827814e-23]",140.0,42.0,2,0.496,0.556,610,4.425411891266895
7621,"[ 1.87585436e-22  6.39852406e-23 -1.11962017e-23 ... -8.93110257e-23
 -2.05011775e-22 -8.46497831e-23]",127.0,20.0,0,0.252,0.347,610,2.23468508030026
7622,"[ 1.35941970e-22  1.41765525e-23  1.70505708e-22 ...  5.86103243e-23
 -1.70207099e-22  5.05386141e-23]",113.0,33.0,1,0.146,0.7,610,3.634254274256764
7623,"[ 1.23650446e-22 -1.23794043e-22  7.94045310e-23 ...  1.26652241e-22
  4.25758981e-23 -4.59080671e-23]",15.0,5.0,1,0.414,0.115,610,0.457280152615271
7624,"[-9.87749013e-23 -7.44428249e-23 -2.81380671e-22 ...  1.19583087e-22
  2.62849439e-22 -6.57100698e-23]",120.0,73.0,2,0.184,0.45,610,6.45305897065454
7625,"[-1.48383889e-22 -1.23950588e-22 -5.41220794e-23 ... -4.90453708e-24
 -6.41779017e-23  1.24116785e-22]",74.0,30.0,0,0.745,0.204,610,2.673032532741187
7626,"[-2.13606297e-22  6.08603521e-23  2.28057191e-23 ... -4.81890294e-24
  1.01153212e-22 -6.91384390e-23]",139.0,59.0,2,0.088,0.347,610,5.607814898036404
7627,"[-1.01174786e-22  1.09534647e-22 -2.83711338e-23 ... -5.56935184e-23
 -1.52295837e-22  1.00349504e-22]",74.0,18.0,1,0.096,0.054,610,1.9487695874912778
7628,"[-5.29049354e-25 -2.89953116e-23  7.81679180e-23 ... -5.55966091e-23
 -9.98399061e-23 -1.43925422e-22]",68.0,35.0,0,0.152,0.43,610,2.4219155971538013
7629,"[-6.84457877e-23  2.84444918e-22  2.32136262e-23 ...  7.41359440e-23
 -5.45017566e-23 -4.05670358e-23]",143.0,37.0,0,0.304,0.091,610,3.6761620225868827
7630,"[-2.94281797e-22  1.77512436e-22 -1.28861264e-22 ... -3.86326932e-23
  8.70637279e-23 -4.11494252e-23]",123.0,81.661,2,0.53,0.65,610,6.100488843349206
7631,"[ 5.83061855e-23 -8.15877088e-23 -1.05627680e-22 ...  1.85565467e-23
 -1.32119031e-24  1.75915576e-22]",99.0,8.0,0,0.507,0.521,610,0.9193243310085915
7632,"[-6.16268189e-23  1.21009027e-22  6.42071142e-23 ... -1.34103796e-22
 -6.29269665e-23  1.06589839e-22]",128.0,14.0,1,0.528,0.056,610,1.6162904726307756
7633,"[-1.57617013e-22  1.08427144e-22 -7.81541874e-23 ... -1.18841359e-22
 -2.62689608e-22  1.37996765e-22]",136.0,61.0,2,0.788,0.137,610,6.1627664165574885
7634,"[-2.50203372e-22 -1.37014251e-22  2.18368912e-23 ... -7.19591709e-23
 -8.80604877e-23  5.05012506e-24]",130.0,89.0,2,0.269,0.265,610,7.6171825638253665
7635,"[ 1.79225233e-22 -9.85708279e-23  7.93402365e-23 ... -1.47325424e-22
  9.04088652e-23 -1.10339209e-22]",126.0,104.0,2,0.453,0.334,610,7.9195846553731
