,Waveform,m1,m2,Merger Position,spin1z,spin2z,Distance,PSNAR
6117,"[ 4.73755211e-23  5.83289542e-23 -7.13719711e-23 ... -1.84764251e-22
  6.69667663e-23  9.98240672e-23]",87.0,38.0,0,0.476,0.38,810,2.5924124760506424
6118,"[ 1.35807919e-23 -1.12250357e-23  2.32506395e-23 ... -4.02719530e-23
 -1.00718103e-22 -1.45357378e-22]",63.0,57.0,1,0.666,0.548,810,3.2800820383191387
6119,"[-8.28687339e-23 -6.94682175e-24 -1.02475813e-22 ... -4.57741702e-23
  3.37384813e-23 -3.52610947e-23]",141.0,99.0,0,0.167,0.055,810,6.764526313276531
6120,"[-5.99335245e-23 -7.69026171e-23  1.71749679e-23 ... -2.43090058e-22
  1.46730708e-22  9.64370091e-23]",124.0,86.0,0,0.283,0.383,810,5.24283459233793
6121,"[ 2.45306601e-22 -2.59120774e-23 -1.37725589e-22 ... -2.88002964e-23
 -4.90276429e-23  6.83203486e-23]",98.0,98.0,0,0.119,0.177,810,5.288136934917506
6122,"[-4.42984728e-23 -2.72532276e-22  3.78531955e-22 ...  1.22981835e-22
 -1.20444114e-22 -8.56625853e-23]",145.0,90.0,1,0.388,0.726,810,5.891418778200261
6123,"[-3.38102776e-22  1.23630870e-22 -3.31585726e-22 ...  7.49225154e-23
 -3.07533084e-23 -2.33674126e-22]",103.0,37.0,1,0.363,0.013,810,2.8172488399684728
6124,"[ 3.72984708e-23 -1.32831787e-23  1.41488959e-22 ...  6.53323059e-23
  2.48187302e-23 -1.14696183e-22]",108.0,27.0,0,0.24,0.753,810,2.318948496080651
6125,"[-1.12932602e-22 -5.49474471e-23  2.08752585e-22 ... -9.06033237e-25
  1.10140314e-22 -1.14514500e-22]",124.0,105.0,0,0.673,0.697,810,5.522935963572465
6126,"[-1.64388399e-22 -5.99623409e-23 -5.01285950e-24 ... -4.59319572e-23
  4.33558338e-23 -8.75252339e-23]",135.0,132.0,2,0.501,0.689,810,6.882582382654049
6127,"[-8.95072844e-23  2.50168355e-22 -3.27354438e-23 ...  2.09288167e-22
  8.56278110e-23  6.11417178e-23]",103.0,11.0,0,0.077,0.13,810,1.0241228185566962
6128,"[ 1.61810467e-22 -7.49777380e-23  1.76288389e-23 ...  2.86468848e-22
  1.98422193e-22 -1.08238402e-22]",133.0,2.0,0,0.139,0.499,810,0.263442605309543
6129,"[-1.28275766e-22  1.35385574e-22  3.07015289e-26 ... -1.20740505e-22
 -1.17145082e-23 -2.66052270e-22]",136.0,43.0,1,0.328,0.605,810,3.1527022421246476
6130,"[ 1.47039683e-22 -1.21000057e-22 -6.92975213e-23 ...  2.34694659e-22
 -1.32054285e-22  1.05129752e-22]",73.0,24.0,2,0.631,0.759,810,1.8051904394032252
6131,"[-3.92930516e-24  2.04231383e-23 -1.55911095e-22 ... -9.27737070e-23
  1.55395032e-22 -1.60240240e-22]",149.0,141.0,1,0.292,0.666,810,7.33738453476675
6132,"[-3.90381457e-23 -2.63104448e-23  1.35214824e-22 ...  6.24837580e-24
 -1.62942344e-22  5.80650145e-23]",77.0,49.0,0,0.395,0.438,810,2.86956738426457
6133,"[ 1.80567693e-22  1.48038111e-22  2.85371728e-22 ... -3.47995427e-22
 -4.80004067e-23  8.90082155e-23]",123.0,119.975,1,0.512,0.065,810,6.295643600514972
6134,"[ 1.29442945e-22  1.56305052e-22 -4.86637179e-23 ... -1.47707272e-22
 -2.17856705e-22 -8.43107506e-23]",124.0,58.0,1,0.134,0.63,810,3.7778972535773647
6135,"[ 2.02802309e-22  1.22273470e-23  3.74883453e-22 ...  1.04056460e-22
 -6.97937112e-23  4.57698612e-23]",112.0,29.0,2,0.707,0.021,810,2.268198502583031
6136,"[ 1.36803857e-22 -4.82207397e-23  5.73232205e-23 ... -9.00590096e-23
  7.37457342e-23  1.02803460e-22]",56.0,53.0,2,0.455,0.746,810,2.794529111954945
6137,"[-2.76345379e-23 -1.54033697e-22  3.18786778e-22 ...  7.15058114e-23
  7.65817414e-23  8.86880207e-23]",147.0,132.0,0,0.305,0.441,810,7.132803475581257
6138,"[ 3.13604329e-23 -1.51265151e-22 -5.49382957e-23 ... -5.06883163e-23
 -4.13861345e-23 -1.25719183e-23]",110.0,78.713,0,0.593,0.269,810,4.126675845768212
6139,"[ 7.75740742e-23 -2.17152620e-22  1.10446889e-23 ...  2.55551984e-22
 -1.06820621e-22  1.38545844e-22]",72.0,8.0,2,0.695,0.696,810,0.7151500484159912
6140,"[ 1.12449222e-22 -1.66680838e-22  7.48185971e-23 ...  1.17090280e-23
 -1.45739978e-22  3.42273902e-23]",131.0,55.0,1,0.178,0.667,810,3.510664779566509
6141,"[ 4.95325534e-23  1.63361109e-22  5.06305598e-23 ...  7.85444951e-23
 -2.40959875e-22  1.78788262e-22]",81.0,29.0,1,0.724,0.05,810,2.028680683107373
6142,"[-4.22957010e-23 -9.15507794e-23 -4.12604533e-23 ...  3.53886604e-23
  7.20904071e-23 -1.51494169e-22]",94.0,51.0,1,0.508,0.616,810,2.846276479611544
6143,"[ 8.67855552e-23  2.07931794e-22  1.29232269e-22 ...  8.22766544e-23
 -1.79954303e-23  1.76352931e-23]",107.0,2.0,0,0.638,0.617,810,0.19848266245293852
6144,"[ 3.12809816e-22 -5.49146313e-23 -1.00022796e-22 ... -8.68306791e-23
  9.58773451e-24 -6.46540513e-23]",96.0,77.0,0,0.288,0.127,810,4.477804358010172
6145,"[ 1.35059914e-22  1.34704283e-22  6.82806304e-23 ... -1.21822149e-22
  2.71438642e-23  5.18236611e-23]",71.0,4.0,1,0.005,0.061,810,0.35999102800827215
6146,"[-5.10239586e-23  9.56086870e-23 -6.96728991e-23 ...  5.75595823e-24
  1.16392956e-22 -3.57289801e-22]",70.0,67.0,2,0.738,0.036,810,3.6770831487415574
6147,"[-1.90144442e-22 -9.58584707e-23 -1.14539975e-22 ...  4.63055658e-23
 -4.79776255e-23 -4.94749891e-23]",69.0,18.0,2,0.187,0.469,810,1.3817499578472179
6148,"[-3.04865822e-23 -1.05862042e-23  2.27810021e-22 ... -6.17165883e-24
  2.88723840e-22 -2.61302968e-23]",141.0,133.0,0,0.292,0.062,810,7.577555907099198
6149,"[ 6.26883529e-23  4.18344862e-22  5.33231418e-23 ... -2.59938368e-22
  2.16798547e-23 -2.92602985e-22]",133.0,92.0,0,0.226,0.722,810,5.575085087056111
6150,"[-1.21033826e-22  2.04482202e-23  2.66020941e-22 ... -8.71498623e-23
 -5.09958335e-23  2.35238362e-22]",87.0,47.0,2,0.606,0.677,810,2.867020634155234
6151,"[-1.18996670e-22  6.14866108e-23 -1.46112554e-22 ...  2.33672852e-23
  1.40885563e-22  9.29554535e-24]",100.0,21.0,0,0.182,0.178,810,1.4803460326559008
6152,"[ 2.90978849e-22 -2.27063798e-22 -2.75341851e-23 ...  2.19719900e-22
 -3.13574602e-22  1.17808256e-22]",68.0,63.0,2,0.607,0.755,810,3.3711259435432694
6153,"[ 2.98211741e-23 -3.67321292e-23 -6.50036396e-23 ... -3.46031739e-23
 -9.69381679e-24  1.12869403e-23]",19.0,1.0,1,0.69,0.156,810,0.07382030508816824
6154,"[-2.45164668e-22 -3.15094107e-23 -2.00923618e-22 ...  1.73439961e-22
 -2.51149890e-22  9.38461553e-23]",95.0,83.0,2,0.618,0.269,810,3.8875338501800663
6155,"[ 8.21261654e-23  1.24878936e-22 -7.50928115e-23 ...  1.17229988e-22
 -8.22424043e-23 -3.38991812e-23]",75.0,71.0,0,0.58,0.614,810,3.6507912729188354
6156,"[-1.27217921e-23  2.88171509e-22  1.04047172e-22 ... -8.17874298e-23
  1.41911159e-22 -2.76408801e-22]",36.0,26.0,0,0.748,0.204,810,1.4030639375951988
6157,"[ 2.28826914e-22  1.53588580e-23 -1.92393788e-22 ... -2.18757441e-22
  6.48378694e-23 -2.23539056e-22]",102.0,64.0,1,0.698,0.291,810,4.065878634690105
6158,"[-3.28219613e-23 -1.13712250e-22  2.50652782e-22 ... -2.02946293e-22
 -8.68248164e-23  9.49353800e-23]",150.0,105.0,0,0.544,0.354,810,6.387397755927243
6159,"[ 2.05331069e-22  1.59819967e-22 -1.38874637e-22 ...  1.10684684e-22
  7.67972466e-23  5.05288590e-23]",86.0,9.0,2,0.455,0.248,810,0.7831815901457364
6160,"[5.02516561e-23 9.58265767e-24 1.55232030e-22 ... 5.28350096e-22
 4.53855050e-23 2.74521408e-24]",93.0,77.0,1,0.553,0.472,810,4.422980883825258
6161,"[-1.48384342e-23 -2.04714551e-22 -1.34757340e-23 ... -3.28711694e-24
  9.51062917e-23 -1.42689478e-22]",132.0,57.0,2,0.552,0.03,810,4.063953885275586
6162,"[-8.58868240e-23  8.61815654e-23 -1.03231998e-22 ...  2.48761291e-22
 -2.42092736e-22 -5.56841932e-23]",110.0,77.704,0,0.792,0.006,810,4.859523388146768
6163,"[-4.91758093e-23 -9.71059300e-23 -1.65983390e-22 ... -1.90628346e-22
 -4.82473171e-23  8.18158168e-23]",137.0,33.0,2,0.708,0.436,810,2.5868288744631425
6164,"[-1.93135933e-22  1.36417186e-23  1.13688841e-22 ...  3.92372950e-23
 -6.32637195e-23  7.81480673e-23]",146.0,79.0,0,0.099,0.101,810,5.12964855510504
6165,"[ 1.86384185e-22  1.84981697e-22 -4.51228008e-23 ...  6.34185252e-25
  1.48093095e-22 -2.76510056e-22]",112.0,64.0,2,0.569,0.213,810,4.261877013650319
6166,"[-1.28133937e-22  1.03879854e-22  2.39450791e-23 ... -6.04750699e-23
  5.96250011e-23  1.26413278e-22]",102.0,45.0,0,0.228,0.582,810,3.2996613713861067
6167,"[ 9.15096111e-25 -1.73167017e-22 -4.17056917e-23 ... -1.05496940e-22
  4.11482859e-23  1.92780145e-22]",141.0,41.0,2,0.711,0.231,810,3.2603507219908003
6168,"[-2.51573200e-22  2.89750954e-22  7.24728969e-23 ... -7.70462819e-24
  1.84260826e-22 -7.07909356e-23]",56.0,47.0,0,0.319,0.797,810,2.5371547733129365
6169,"[ 2.24059295e-23 -4.87096296e-23 -1.50337128e-22 ... -2.45264674e-22
  2.08420705e-22  1.39284299e-22]",123.0,14.107,1,0.184,0.063,810,1.3454076138024251
6170,"[-1.47896799e-22  7.03867575e-23  4.77396688e-23 ... -7.82362638e-23
 -1.55895584e-22 -9.35424694e-23]",141.0,16.0,2,0.646,0.283,810,1.5073336084083024
6171,"[ 5.17698362e-23  3.86888935e-24 -1.20849512e-22 ... -4.14995838e-22
 -4.61418670e-23 -1.97650201e-22]",105.0,99.0,0,0.002,0.699,810,5.691518869630756
6172,"[-4.57635249e-23  3.82000122e-22 -1.28128954e-22 ... -1.02699254e-22
  1.83708906e-22 -1.74057081e-22]",74.0,65.0,1,0.358,0.533,810,3.164267684623789
6173,"[ 1.12892316e-22 -1.26752582e-22 -9.43229676e-23 ...  1.52663076e-22
 -3.94891377e-23  1.80986915e-22]",140.0,43.0,2,0.144,0.214,810,2.826096615408255
6174,"[-1.63767379e-23  1.99381045e-23  1.17645413e-22 ...  2.26519920e-22
 -3.12702113e-22  2.50960944e-22]",107.0,67.0,1,0.144,0.783,810,4.330071474448011
6175,"[-1.72490815e-22  6.12949135e-23 -7.25453844e-23 ... -9.31922429e-23
 -1.61535595e-22  3.42158785e-23]",134.0,33.0,0,0.671,0.656,810,2.437155458472821
6176,"[ 1.37369252e-22 -4.23890887e-23  9.52998951e-23 ... -1.38217851e-23
  2.26492582e-24 -4.63133085e-23]",83.0,19.0,1,0.485,0.101,810,1.5909132561180968
6177,"[-1.95082922e-23  9.89696222e-23  2.58607938e-22 ... -2.20929501e-22
 -2.10110278e-22 -1.00860540e-22]",128.0,32.0,0,0.536,0.663,810,2.7888410906709793
6178,"[ 1.45325536e-22 -2.83838994e-22  2.58874268e-22 ...  4.54301851e-24
  4.34773831e-23 -4.34551551e-23]",72.0,10.0,1,0.376,0.723,810,0.732511864078029
6179,"[ 1.68926688e-22  2.02813750e-22 -1.78257947e-22 ...  3.19507244e-22
 -1.27483924e-22  1.13566873e-22]",132.0,95.0,0,0.404,0.662,810,5.07493610164931
6180,"[ 1.78096962e-23  7.67919305e-23 -3.35983231e-23 ...  2.54157609e-22
 -1.82585037e-23 -1.63487551e-22]",67.0,49.0,2,0.665,0.152,810,2.7384509055099375
6181,"[-1.81737767e-22 -1.07731698e-22 -1.40090903e-22 ...  6.90675776e-23
  2.36040294e-22  1.85880488e-22]",123.0,107.876,0,0.113,0.523,810,6.142853935294106
6182,"[-1.64298310e-22 -1.48669629e-22  4.93762658e-23 ...  5.44165963e-23
  5.01002419e-23 -9.09896914e-23]",90.0,56.0,1,0.033,0.066,810,3.5019516909964246
6183,"[ 1.27667114e-23 -4.20023278e-24 -2.23322821e-22 ...  1.50519859e-22
  8.44222929e-24  1.26939185e-22]",115.0,12.0,2,0.721,0.612,810,1.0149882165774557
6184,"[-1.15742387e-22 -5.98876181e-23 -1.67200483e-22 ... -7.49189534e-23
  2.03363918e-22 -7.59954246e-23]",135.0,20.0,2,0.735,0.09,810,1.6211933901533244
6185,"[-3.72908105e-23  7.29925795e-23  3.67950975e-22 ... -2.42091869e-22
  2.80490572e-23 -5.97471983e-23]",80.0,53.0,2,0.205,0.711,810,3.1746639655290587
6186,"[-8.33838485e-23  2.27901491e-23  9.06819575e-23 ...  1.73937000e-22
 -2.16850786e-24  6.69472762e-23]",9.0,3.0,2,0.763,0.622,810,0.16845055898906003
6187,"[-1.23476457e-24  1.09203545e-22 -8.27448194e-24 ...  5.57242950e-24
 -7.28581026e-23 -3.12884020e-23]",72.0,27.0,2,0.617,0.09,810,2.031067126496216
6188,"[-3.70917384e-23  1.30070625e-22 -5.37213866e-24 ... -1.74896266e-22
  5.93307769e-23  8.52201355e-23]",78.0,28.0,1,0.456,0.021,810,2.232719680165913
6189,"[-5.09174880e-23  1.41398021e-23 -6.09581894e-23 ... -6.64620139e-23
 -5.66485251e-23 -1.99855270e-22]",137.0,62.0,1,0.011,0.736,810,4.096371106609149
6190,"[ 2.50945512e-23 -3.19644859e-23 -2.26986802e-22 ... -1.15236577e-22
  1.14227192e-22 -3.32847912e-22]",120.0,82.0,0,0.761,0.38,810,5.201081869691137
6191,"[ 2.07220501e-23 -7.15373309e-23 -5.22823628e-23 ... -1.72264626e-23
 -1.84910423e-22 -7.41410018e-24]",143.0,14.0,2,0.795,0.344,810,1.1055804845660309
6192,"[-1.67351933e-22  5.30373655e-23  9.63064382e-23 ...  1.10435324e-22
 -2.43476314e-24  1.25977362e-22]",117.0,116.0,1,0.451,0.202,810,6.541746845362232
6193,"[-1.64338959e-22 -8.13012578e-23 -2.02297893e-22 ...  1.05960348e-22
 -4.50308613e-23  1.79006830e-22]",134.0,66.0,0,0.586,0.633,810,4.499692337196258
6194,"[-9.21659942e-23 -4.45857364e-23  7.68111169e-23 ...  5.34527225e-23
 -1.05477600e-22 -7.61661200e-23]",129.0,29.0,0,0.488,0.468,810,2.3304286725422045
6195,"[ 9.08255747e-23  2.08172409e-22  9.41746616e-23 ... -2.76680627e-23
 -1.57197447e-22 -6.25300922e-23]",144.0,124.0,2,0.743,0.323,810,6.251894950883492
6196,"[-1.13555079e-22  1.60240806e-22  9.68189983e-23 ...  1.70220033e-22
  2.27034141e-22  7.77289561e-23]",148.0,132.0,2,0.181,0.235,810,7.5507160975839
6197,"[-3.11862581e-22  2.85510638e-22  1.56650286e-22 ...  1.25068718e-22
 -2.77403193e-22  7.65145071e-23]",114.0,114.0,1,0.647,0.046,810,5.808462024853697
6198,"[-4.37121794e-23 -1.48643212e-22 -2.01151356e-24 ...  1.41676883e-24
 -9.28416409e-23 -3.38019078e-23]",122.0,70.0,1,0.294,0.028,810,4.874114266653124
6199,"[-1.38567278e-22  1.51453608e-22 -6.27884747e-24 ... -6.02275695e-23
 -8.52107305e-23  1.91412736e-22]",74.0,17.0,0,0.073,0.183,810,1.3535368068254392
6200,"[ 1.02730452e-22  1.31445568e-24 -3.62065106e-22 ... -1.49502104e-23
  3.77852255e-23 -1.14459484e-22]",147.0,39.0,1,0.668,0.584,810,3.187974172818775
6201,"[-5.49541965e-23 -1.76485156e-22 -1.08376008e-22 ... -7.43815365e-23
  2.27720119e-22  1.27664939e-22]",57.0,29.0,1,0.523,0.304,810,1.9016738258650012
6202,"[ 4.01874117e-23 -2.13043465e-22  1.42554252e-22 ... -2.07908446e-22
  8.11706098e-23  2.09846428e-23]",144.0,61.0,1,0.373,0.415,810,4.359270766996323
6203,"[ 2.16168669e-22  2.06187518e-24 -7.85173206e-23 ...  3.77185089e-23
 -2.97649377e-22 -3.68338200e-22]",113.0,77.0,0,0.38,0.74,810,4.824499834890982
6204,"[ 3.07767637e-23 -1.71600722e-22 -2.17886811e-23 ... -1.07570942e-23
 -1.99766216e-23  8.74789014e-23]",25.0,10.0,0,0.264,0.238,810,0.6173202354862675
6205,"[-7.08829003e-23 -3.14455446e-23 -8.04097084e-23 ... -1.13742404e-22
  1.67092798e-22 -2.18892245e-23]",123.0,51.413,2,0.754,0.485,810,3.9099126768394554
6206,"[ 5.19334948e-24 -4.05819832e-22  2.76382078e-22 ... -1.14551745e-23
  4.86759491e-24  2.25385411e-24]",58.0,39.0,1,0.44,0.043,810,2.4320629346600753
6207,"[-1.71852395e-22  5.79061327e-23  7.27043485e-23 ... -1.04165379e-23
 -6.34471546e-23  4.16416437e-24]",47.0,45.0,0,0.756,0.147,810,2.3714423723215314
6208,"[ 8.41701742e-23 -3.54288775e-23 -1.16145809e-22 ... -1.07368797e-22
 -1.04112049e-22  9.43245244e-23]",144.0,58.0,2,0.183,0.387,810,4.231957071534954
6209,"[ 1.07117739e-22 -1.85753188e-22  2.42366950e-22 ... -7.41842613e-23
 -6.75718999e-23 -6.35408869e-24]",144.0,70.0,0,0.399,0.661,810,5.088951178619716
6210,"[-1.19524866e-22  3.40815120e-23  6.62042444e-23 ... -5.46614665e-23
  1.83264032e-22  3.01532300e-23]",81.0,74.0,1,0.638,0.523,810,3.748127655624246
6211,"[-6.40474215e-23 -1.92453319e-22  1.56876947e-22 ...  2.54810429e-23
  3.09615567e-23 -1.41324364e-22]",53.0,29.0,2,0.55,0.005,810,1.8675413628949982
6212,"[-2.29552868e-22 -4.51106798e-23 -9.54391192e-23 ... -6.46902080e-23
  1.20818356e-22 -8.45008133e-23]",21.0,3.0,0,0.221,0.291,810,0.2186612535439086
6213,"[-1.86716343e-22 -7.32989330e-23 -1.56223047e-22 ...  1.11068237e-22
  1.81339184e-23  3.35445230e-22]",119.0,23.0,0,0.331,0.298,810,2.0710004585256967
6214,"[ 7.07833839e-23 -7.57787231e-23 -9.36493873e-23 ... -2.78665468e-23
  2.87055805e-23 -1.19292588e-23]",92.0,18.0,2,0.622,0.57,810,1.5510272706018462
6215,"[ 4.67241558e-23 -1.78608111e-23 -1.47595344e-22 ...  1.51576433e-22
 -1.98404077e-22 -7.13798984e-23]",149.0,134.0,2,0.057,0.729,810,7.101805002903666
6216,"[ 4.64234192e-23  1.44331342e-22 -1.61558353e-22 ...  3.33392596e-22
 -1.91069354e-22 -7.45403172e-24]",149.0,51.0,0,0.117,0.53,810,3.8674157526797104
6217,"[ 2.30561814e-22 -3.19909110e-23 -1.65293186e-22 ...  1.84561030e-23
  1.72958571e-23 -1.13953577e-22]",126.0,8.0,1,0.648,0.134,810,0.7967953097143953
6218,"[ 1.23773807e-22 -6.52656037e-23  1.28138782e-22 ... -5.68331431e-23
  2.67547361e-22  1.64309924e-22]",108.0,67.0,0,0.406,0.689,810,3.9906827540139282
6219,"[-2.48236864e-22 -1.33889723e-22  1.94185178e-23 ...  1.79906692e-22
 -1.47086357e-22  7.15856516e-23]",89.0,8.0,1,0.138,0.766,810,0.7060384948582752
6220,"[ 2.26065646e-22 -2.57421173e-22  1.06094068e-22 ...  8.88856215e-23
  2.96639784e-22  2.19743264e-22]",122.0,50.0,1,0.23,0.5,810,3.8307972038023173
6221,"[ 4.39091722e-24  1.71132198e-22  4.61889346e-23 ... -1.29115544e-22
 -5.00992495e-23 -1.52949803e-22]",109.0,56.0,2,0.229,0.619,810,3.3022474905943273
6222,"[-1.15886968e-22 -7.08618577e-23 -4.24061115e-23 ... -1.34660487e-22
  1.87054492e-22 -2.73459262e-22]",137.0,75.0,0,0.539,0.539,810,4.809998907233594
6223,"[-3.88885936e-22  1.00649544e-22 -1.70767854e-23 ...  3.08539074e-22
 -2.02565660e-22 -1.49103905e-23]",139.0,34.0,1,0.045,0.066,810,2.5687438613172118
6224,"[-2.31631166e-22  1.89793834e-22 -1.20481893e-22 ... -9.22082485e-23
  6.09930988e-24 -2.19599986e-22]",110.0,42.38,0,0.529,0.188,810,3.254020708195652
6225,"[ 1.65229174e-22  2.04395842e-23  1.31846590e-23 ... -1.44159287e-22
  3.54186442e-23 -7.18908905e-24]",133.0,94.0,0,0.774,0.094,810,5.531931178523278
6226,"[ 6.23547083e-23 -6.62098260e-23  1.95924764e-23 ... -1.26453593e-22
  5.35182880e-23 -8.76020597e-23]",121.0,85.0,1,0.318,0.089,810,5.009410557318759
6227,"[-1.05642837e-22  1.85791989e-26 -2.74042116e-22 ... -1.70918480e-22
  1.82580872e-23  5.42991663e-23]",53.0,36.0,2,0.424,0.201,810,2.023056257755564
6228,"[-5.83985529e-23 -8.54643934e-23  1.37614537e-22 ...  1.20722599e-22
  2.64991497e-23 -8.99909705e-23]",149.0,34.0,1,0.379,0.649,810,2.83165383502646
6229,"[-3.48127211e-23 -2.38334768e-23  1.93390636e-22 ... -1.31753847e-22
 -9.74147735e-23 -1.70852726e-22]",122.0,119.0,1,0.286,0.211,810,6.5172536924875955
6230,"[ 5.91124736e-23  1.43855991e-22 -8.38335495e-23 ...  2.66173521e-23
  1.25715176e-22  6.04850636e-23]",149.0,80.0,1,0.043,0.495,810,4.697283044739104
6231,"[ 7.29494489e-23 -1.93045628e-22 -9.91859656e-23 ...  1.63744679e-22
  6.60121316e-23 -9.50431500e-24]",18.0,12.0,2,0.26,0.671,810,0.7267253577909647
6232,"[ 1.54186182e-22  5.20039574e-23 -7.61789108e-24 ... -3.25490186e-22
  3.26584073e-22 -1.65822743e-22]",31.0,1.0,0,0.442,0.667,810,0.08466450232512318
6233,"[ 3.21600988e-23 -1.85109359e-22 -3.59782775e-23 ... -2.04261777e-22
 -2.90649918e-23 -1.07564474e-24]",127.0,10.0,0,0.796,0.288,810,0.8455175546404559
6234,"[ 5.65260554e-23 -1.01519115e-22  2.71458120e-22 ...  1.47852202e-22
  4.29468074e-23  8.34296639e-23]",75.0,36.0,1,0.132,0.744,810,2.618146075776247
6235,"[ 1.36914799e-22 -3.05225017e-22  2.12883857e-22 ...  8.96371217e-23
  5.47895684e-23  1.62938329e-22]",122.0,40.0,0,0.608,0.363,810,3.0241211257499168
6236,"[-2.09101055e-22  1.14006955e-22  1.87237649e-22 ...  1.18114961e-22
  9.68914035e-25 -1.25768696e-22]",130.0,6.0,1,0.513,0.005,810,0.484546891794559
6237,"[ 2.90876806e-22  4.52548745e-23 -2.24323951e-22 ... -8.45100395e-23
  1.32697854e-22 -2.79364985e-22]",107.0,25.0,2,0.781,0.577,810,2.0095852799861955
6238,"[ 1.65767065e-23 -5.99191836e-23  1.37043306e-22 ... -1.70430411e-22
  1.74712209e-22  1.42850568e-23]",40.0,12.0,2,0.064,0.063,810,0.8649850468911405
6239,"[-1.17489613e-22 -1.53761427e-22  1.31665806e-22 ... -1.55951036e-22
  7.06679201e-23  5.70730367e-23]",24.0,5.0,0,0.587,0.647,810,0.353388063834571
6240,"[-1.53299373e-22  8.37072173e-23 -3.31606699e-22 ...  2.67442622e-23
  7.82912452e-23 -1.46430653e-22]",31.0,9.0,2,0.698,0.284,810,0.7099209628348842
6241,"[-1.25049265e-23 -5.49511901e-23 -3.20593207e-24 ... -2.64534805e-23
 -1.40294206e-22  1.09939361e-22]",112.0,86.0,1,0.582,0.723,810,4.987385218731461
6242,"[-5.54790533e-24 -6.87250165e-23  5.40059245e-24 ...  5.08885319e-23
  4.32750417e-23  6.23941347e-23]",6.0,3.0,1,0.365,0.088,810,0.12241712390014141
6243,"[-6.50699416e-23 -1.75076849e-23 -1.43763068e-23 ...  1.76134506e-22
 -1.47216126e-22  1.53215914e-22]",97.0,46.474,2,0.601,0.495,810,2.9852130604468456
6244,"[ 9.88122299e-23 -8.56670245e-23  3.66461840e-24 ... -1.49599103e-22
 -8.30058360e-23 -2.16798985e-22]",92.0,81.0,0,0.359,0.451,810,4.36391960107342
6245,"[-5.14161352e-23 -1.51999195e-22  2.10881660e-22 ... -1.17043163e-22
  2.65409305e-23  1.64517767e-22]",76.0,61.0,1,0.783,0.05,810,2.774699692074378
6246,"[-2.04546632e-22  2.68153441e-22 -5.04002461e-23 ...  1.25028473e-22
 -2.71224366e-22  1.67346368e-22]",96.0,75.0,0,0.664,0.527,810,3.8518252254249603
6247,"[-1.45338406e-22  2.02143864e-22  2.22472523e-22 ... -1.94286713e-22
 -6.69252407e-24  6.41538519e-23]",67.0,57.0,0,0.372,0.658,810,3.1219760217943686
6248,"[ 2.22030269e-24 -7.12750281e-23 -4.23661542e-24 ... -2.64984918e-22
  9.28127030e-23 -1.70374081e-22]",58.0,27.0,2,0.263,0.163,810,1.9789489353557683
6249,"[-2.72135791e-23 -1.54754421e-22 -3.56848587e-23 ... -2.30208591e-22
 -1.16384576e-23 -2.07999868e-22]",112.0,104.0,0,0.555,0.02,810,4.62510282318604
6250,"[ 2.67703618e-22 -6.76176717e-23  2.35582213e-22 ... -1.70065438e-23
  1.17601110e-22 -1.92427804e-22]",110.0,41.37,1,0.367,0.473,810,2.650419516205172
6251,"[-9.90280870e-23  7.29909922e-23  2.11897044e-24 ... -5.80659831e-23
  3.18765354e-23  6.24047658e-23]",137.0,17.0,2,0.644,0.399,810,1.3028477224184238
6252,"[-5.12351189e-23  8.42114696e-23  1.62459461e-22 ... -1.43492213e-22
 -7.72599991e-23 -3.38790588e-23]",135.0,52.0,0,0.315,0.162,810,3.540006314175665
6253,"[ 1.54082320e-22 -2.42684056e-22  3.67456565e-23 ...  5.71497514e-23
  1.08314638e-22  1.63167057e-22]",125.0,106.0,1,0.543,0.55,810,5.323666222945787
6254,"[-6.37999138e-23 -1.15078536e-23 -1.63086282e-22 ... -8.35900476e-23
  6.87614648e-23  9.54350180e-23]",112.0,89.0,1,0.152,0.67,810,4.9077472080224025
6255,"[-2.62335499e-22 -2.64336659e-23  1.78378254e-22 ...  2.74620834e-23
 -3.04374435e-23  6.66633438e-23]",90.0,43.0,2,0.329,0.04,810,2.670288290581179
6256,"[ 1.92021499e-22  6.19259793e-23 -6.15572544e-23 ...  1.10324456e-22
 -1.93562690e-22 -2.28239332e-23]",103.0,27.0,0,0.753,0.068,810,1.9983184246513321
6257,"[ 4.79057169e-23 -2.24988777e-23 -2.36533270e-22 ... -2.57295476e-24
  1.03074144e-22 -8.64143690e-23]",130.0,22.0,0,0.474,0.436,810,1.946567901836655
6258,"[-3.59769526e-23  1.88288994e-22  5.99146155e-23 ...  9.23962776e-23
 -5.17061752e-23 -8.00997766e-23]",125.0,66.0,2,0.025,0.578,810,4.8164082949201985
6259,"[ 4.22416641e-23  3.64408185e-23  1.32429895e-23 ... -3.80674819e-23
 -2.26993544e-22  1.88486359e-22]",131.0,98.0,0,0.235,0.15,810,5.266011338088455
6260,"[ 2.53517233e-23  7.08744821e-23 -5.19687201e-23 ... -9.55652887e-23
  1.49361470e-22 -1.09270099e-22]",149.0,105.0,0,0.282,0.522,810,6.426932619430231
6261,"[-1.35430474e-22  2.16565133e-22 -2.98739572e-22 ... -1.07044818e-22
 -9.31210708e-23  1.91347820e-22]",34.0,23.0,2,0.8,0.276,810,1.415854771029958
