,Waveform,m1,m2,Merger Position,spin1z,spin2z,Distance,PSNAR
6190,"[-1.91877183e-22 -2.30188150e-23 -1.34861384e-23 ... -2.13149309e-22
  1.89276426e-23 -4.06195802e-23]",104.0,26.0,2,0.611,-0.38,810,2.1679351075468105
6191,"[-3.94017931e-23  6.94847919e-23  1.07662765e-23 ...  1.77682240e-22
 -1.49959961e-22 -3.18055069e-23]",81.0,8.0,0,0.037,0.137,810,0.7153076228222853
6192,"[-2.71967216e-23 -1.59427649e-22 -4.84678422e-23 ...  6.50461261e-23
 -1.84636551e-22  1.06077153e-22]",141.0,66.0,2,0.112,-0.076,810,4.947818556872196
6193,"[-7.22266942e-24  2.45394374e-23 -2.06843518e-23 ... -1.49441196e-22
  8.70998220e-23 -2.27830951e-22]",115.0,8.0,0,0.74,0.738,810,0.647678315805813
6194,"[-2.45374189e-22  1.11903834e-22 -2.02251373e-22 ... -3.38368447e-22
  7.26743339e-23 -9.24773608e-23]",108.0,46.0,0,0.348,-0.401,810,2.8124994676507735
6195,"[-1.54343501e-22 -2.89343849e-23 -1.46824748e-23 ... -1.96833029e-22
  2.05858098e-22 -1.83718382e-22]",96.0,21.0,0,0.393,0.362,810,1.6514691444743237
6196,"[-5.61628426e-23 -5.75833893e-23 -6.75284449e-23 ...  1.29110431e-22
  1.63564863e-23  3.11775399e-24]",145.0,64.0,2,-0.102,-0.13,810,4.377515975677073
6197,"[-1.84881260e-23  5.23024463e-23  6.40711323e-23 ... -1.11840187e-22
  2.35689555e-22 -2.16204853e-22]",138.0,82.0,2,-0.278,0.454,810,5.075950496570348
6198,"[-3.44552882e-22  1.99092297e-22 -1.08501672e-23 ...  6.16808070e-23
 -1.22178320e-24 -1.33994196e-22]",122.0,87.0,2,0.711,0.177,810,4.655778560971644
6199,"[-2.11156061e-22  4.60596271e-23 -9.16132537e-23 ...  7.54932184e-23
  1.00356149e-22 -1.09197039e-22]",144.0,131.0,2,-0.677,0.067,810,7.243222847434924
6200,"[-3.48820530e-22 -5.22376552e-23  1.19049102e-22 ... -1.59703987e-22
  5.83274425e-23 -2.67905870e-22]",31.0,12.0,1,0.769,0.302,810,0.8906400200436245
6201,"[ 2.44644455e-22 -1.22913831e-22  7.45997251e-23 ... -4.87271255e-23
  5.61595488e-23  8.44627289e-24]",87.0,55.0,2,0.556,0.281,810,3.566612118472794
6202,"[-2.13159658e-22  1.28406583e-22 -3.03291881e-23 ...  1.13881887e-22
  1.74129387e-22 -4.34304039e-23]",77.0,32.0,1,0.607,-0.622,810,2.291448574252522
6203,"[ 1.92253937e-22 -8.17608021e-25 -1.23757845e-22 ... -5.65941563e-23
 -1.97559686e-22 -2.66423113e-22]",99.0,51.0,0,-0.358,0.011,810,3.4592491937801046
6204,"[ 4.42346833e-23  2.78817069e-23  7.17309548e-23 ... -5.48407217e-23
  1.50095910e-23 -1.27312989e-22]",97.0,62.642,0,0.02,0.01,810,4.565946830119487
6205,"[ 1.69296331e-22  1.81129094e-22  2.14553000e-22 ...  2.59148661e-23
  9.50953482e-25 -1.27744797e-22]",81.0,76.0,1,0.413,0.492,810,3.8083099618217804
6206,"[-1.84146675e-22  1.23296110e-22 -2.18125941e-23 ... -3.78299977e-22
  6.34187983e-23 -4.58509856e-23]",69.0,56.0,2,-0.259,-0.637,810,2.845342346888282
6207,"[ 2.62934311e-22  2.46060078e-22 -7.27525243e-23 ...  6.22670835e-23
  8.48364833e-23  1.13968020e-22]",145.0,52.0,1,-0.561,-0.186,810,3.9637437165669285
6208,"[ 1.67101928e-22 -5.47785995e-23  1.68072798e-23 ...  5.62128532e-23
 -1.52013436e-22  7.99952006e-23]",53.0,40.0,2,-0.127,-0.734,810,2.3907803406138206
6209,"[-6.91528251e-23 -3.06549236e-22  8.39507727e-23 ... -9.18253468e-23
 -9.37786791e-23  4.27627660e-23]",132.0,14.0,0,0.115,0.379,810,1.033666447611603
6210,"[ 1.52671909e-22  4.41949718e-23 -2.04651505e-23 ... -2.22200550e-22
 -9.17440147e-23 -8.58964924e-23]",61.0,24.0,0,0.762,0.209,810,1.6554075758921605
6211,"[-4.34789830e-23 -5.91841605e-23 -5.16142410e-24 ...  9.16361880e-23
  3.77846412e-23  3.79984283e-23]",117.0,17.0,0,0.41,-0.707,810,1.535710014144292
6212,"[ 2.21268512e-23  1.59729561e-22 -3.80585524e-23 ... -2.53240586e-23
 -1.32108200e-22 -1.86742497e-22]",76.0,49.0,1,-0.287,0.259,810,3.1223445339703044
6213,"[ 2.72469787e-23  4.25811426e-23  4.30457121e-23 ...  8.75598189e-23
 -1.19517331e-22  2.68949162e-23]",109.0,17.0,0,-0.304,0.353,810,1.4520255788961165
6214,"[ 5.73658896e-24 -3.59850368e-23 -6.37118531e-23 ... -4.99131474e-23
  1.74846776e-22 -1.32936209e-22]",100.0,57.0,2,0.601,0.726,810,3.8118232033879855
6215,"[ 1.86299184e-22  4.18359855e-23 -9.48457795e-23 ... -2.07476519e-23
  4.25004156e-22  1.51864817e-22]",135.0,11.0,0,-0.39,-0.534,810,0.8662710125888163
6216,"[-4.23681866e-24  1.73379555e-22 -4.78680667e-23 ... -1.49734629e-23
 -1.60039973e-22  1.46205556e-22]",51.0,27.0,2,-0.26,0.28,810,1.7141900247353998
6217,"[ 7.20509006e-23 -3.13868688e-22  2.39959787e-25 ... -9.80399940e-24
 -1.28976642e-22  7.24259200e-23]",96.0,37.0,0,-0.292,-0.552,810,2.4138897684709315
6218,"[ 2.44130514e-22  3.56164183e-23  5.04434136e-23 ...  1.07106046e-22
 -2.33892129e-22  2.23217492e-22]",129.0,129.0,2,0.098,0.609,810,6.838521111862871
6219,"[ 8.55572111e-24 -1.01588510e-22  1.47713584e-22 ...  2.17615221e-22
 -9.43242571e-23 -4.45690724e-24]",108.0,66.0,1,-0.063,-0.79,810,4.2411010689253255
6220,"[ 8.09471607e-23 -3.14287851e-22  2.05622792e-22 ...  7.54181714e-23
 -1.42457224e-22 -1.54130922e-22]",141.0,127.0,1,-0.158,0.212,810,7.631864886709272
6221,"[-2.83331257e-23 -1.54843020e-22  4.31762411e-23 ...  1.20761906e-22
 -7.20865582e-23 -2.98171644e-23]",146.0,102.0,2,-0.172,0.257,810,6.412537325581168
6222,"[ 6.51052621e-23 -1.94812657e-22 -2.67761709e-23 ...  2.00620904e-22
 -2.41904853e-22 -1.39739662e-22]",91.0,27.0,1,0.002,-0.394,810,2.295107712920217
6223,"[-8.45074495e-24  7.03952585e-23  1.33267212e-22 ... -1.32828641e-22
  7.78012650e-23  8.59312537e-23]",106.0,51.0,1,0.149,0.416,810,3.454605152160927
6224,"[ 2.47575839e-23  7.16854185e-23 -2.43227905e-22 ...  1.89636748e-22
 -1.30888868e-23 -8.72464264e-23]",96.0,28.0,1,-0.448,0.729,810,2.043713238221827
6225,"[ 3.43187620e-24 -3.85759049e-22 -4.64753464e-24 ...  1.71912289e-22
 -3.73442774e-25  1.41531506e-22]",49.0,33.0,0,-0.188,0.426,810,1.6488363735742213
6226,"[-3.53458733e-23  7.75918666e-23  2.98803243e-23 ... -2.07005449e-22
  9.36935012e-23  8.83209488e-23]",90.0,89.0,2,0.497,-0.02,810,4.924687678014265
6227,"[-1.20758643e-22  4.08767770e-22 -1.12079948e-23 ... -5.01710491e-23
  3.04424838e-22  1.58688203e-22]",110.0,2.009,1,0.578,0.476,810,0.16796327385018214
6228,"[-6.38865007e-23  8.32395123e-23  5.92059345e-23 ...  9.24057351e-23
 -7.77677779e-23  3.53188572e-23]",89.0,77.0,1,0.651,-0.303,810,4.443603384577967
6229,"[ 3.00660524e-22  3.81624913e-23  1.20411107e-22 ...  9.00755618e-23
 -2.18170391e-22 -1.34771324e-22]",121.0,74.0,1,0.665,-0.415,810,4.501976289094368
6230,"[ 1.54410387e-22 -5.83856976e-23 -6.54273999e-23 ...  1.15758084e-22
  3.04356426e-22  1.22717325e-22]",119.0,90.0,1,0.114,-0.076,810,4.567227116380274
6231,"[ 1.68597158e-22  1.64328166e-22 -2.59548467e-22 ... -1.04790724e-22
 -2.97049679e-22  3.80980113e-23]",64.0,4.0,1,0.208,-0.402,810,0.3268903982401683
6232,"[ 1.01924058e-22 -2.11673938e-22  6.17665504e-23 ...  5.27534390e-23
  3.10815530e-23  1.02674277e-23]",141.0,123.0,0,-0.621,0.759,810,7.3410877552343585
6233,"[ 3.53718913e-23 -7.12150824e-23 -1.25819671e-22 ... -7.86660073e-24
  4.00139138e-22  1.05553607e-22]",23.0,1.0,0,0.573,0.746,810,0.08838172966777631
6234,"[ 1.17940503e-22 -7.55016808e-23 -7.51038220e-24 ...  7.24840621e-25
 -2.91398326e-22  7.98409954e-23]",81.0,58.0,1,-0.037,0.712,810,3.2210670899917737
6235,"[ 1.06074697e-22  1.46929783e-22 -3.52084613e-23 ...  1.24535154e-22
 -2.16509292e-23  3.00168104e-22]",26.0,10.0,2,-0.151,0.244,810,0.5957898451566437
6236,"[ 2.26024701e-22 -4.95469211e-23  1.34811862e-22 ... -7.26123478e-23
  8.10961224e-23 -6.59145990e-23]",59.0,58.0,2,-0.216,0.761,810,3.249031818444688
6237,"[-1.74532774e-22  7.97391218e-23 -1.16645660e-22 ...  1.32002837e-22
  5.02950115e-24  1.14757179e-22]",68.0,65.0,1,0.249,-0.569,810,3.5778665146250237
6238,"[ 1.27044100e-22  1.18733922e-23 -2.59338984e-22 ...  1.42039357e-22
 -1.10169264e-22 -2.00171941e-22]",131.0,96.0,2,-0.708,-0.517,810,5.160799218010937
6239,"[ 1.23629930e-22  2.99784546e-23 -2.37550771e-23 ... -2.22368339e-22
 -1.19631820e-22  5.70319405e-23]",29.0,19.0,2,0.541,-0.377,810,1.2057152364516555
6240,"[ 4.64891794e-24  1.09567594e-22 -2.28517550e-22 ...  4.45408585e-23
  5.39348658e-23  4.07067226e-23]",63.0,63.0,2,-0.245,0.268,810,2.959576341181162
6241,"[ 1.98225273e-22  2.84932621e-24 -1.23230562e-22 ...  4.00038731e-23
  2.66857658e-22  7.15757221e-23]",16.0,6.0,1,0.724,0.362,810,0.41894036062180784
6242,"[-1.42571030e-22  2.60111000e-23  1.40939593e-22 ... -1.04325140e-22
  1.15609495e-22  7.29839147e-23]",123.0,9.066,0,0.227,0.058,810,0.8601746906997079
6243,"[-7.26673676e-24 -8.12807953e-23  3.45622870e-23 ... -1.17991279e-23
 -6.62446173e-23  1.61044290e-22]",57.0,30.0,1,0.297,-0.29,810,2.1564711790104623
6244,"[ 2.07498051e-22 -1.30662806e-22  1.45665753e-22 ... -2.01475513e-22
  2.31589763e-23  2.44039855e-22]",75.0,2.0,2,0.283,-0.248,810,0.21060444123073552
6245,"[-1.73562765e-22  1.85350984e-22 -9.61973432e-24 ... -1.06672849e-22
  5.93534002e-23  5.53080804e-23]",141.0,81.0,1,0.398,0.568,810,5.364419142196913
6246,"[-1.90548955e-22  5.26194783e-23 -1.09456171e-23 ...  3.86927355e-23
  1.81065598e-23  1.91972971e-22]",96.0,1.0,2,-0.055,-0.512,810,0.11720808988403522
6247,"[-5.92142967e-23  1.90920052e-22  8.85289267e-23 ...  5.32958072e-23
  1.50181552e-22  2.15559002e-23]",114.0,61.0,0,-0.014,0.266,810,4.142841066168278
6248,"[-1.52435417e-22 -1.06560516e-22  2.52793175e-22 ... -3.45703325e-23
 -1.06046707e-22  2.68017083e-22]",120.0,71.0,2,-0.49,-0.099,810,4.304145334916283
6249,"[-4.30140391e-26  6.71211656e-25 -6.85974992e-23 ... -2.57490086e-22
  7.62795654e-23  8.31973466e-23]",105.0,81.0,1,-0.736,0.444,810,4.634202443833629
6250,"[ 8.54070081e-23  1.72290417e-22 -1.88238508e-22 ... -1.04421435e-22
  1.32946804e-22 -1.32892133e-22]",112.0,77.0,1,-0.084,0.492,810,4.170531114291297
6251,"[ 1.14759113e-22  3.98113404e-23  2.04437912e-22 ... -2.22218201e-22
  1.32186736e-22 -1.51476291e-22]",126.0,72.0,1,-0.282,0.396,810,4.09176188296108
6252,"[ 6.74340826e-23  1.04146221e-22  6.00982427e-23 ... -2.70646876e-22
 -6.69044595e-23  3.91258319e-23]",98.0,22.0,0,-0.191,-0.176,810,1.7276509083769136
6253,"[-8.90909027e-23  2.43056342e-24  3.27085397e-23 ...  3.65916818e-22
 -2.10385598e-23 -2.07908654e-22]",138.0,2.0,2,-0.783,-0.132,810,0.33283171009948037
6254,"[ 1.07978368e-23  1.05283704e-22 -3.21128800e-23 ... -1.53209700e-22
 -1.35732713e-23  1.22746541e-23]",117.0,110.0,1,0.6,0.355,810,6.270393638132497
6255,"[-1.18277479e-22 -4.41167899e-23  8.90302382e-23 ... -2.24756985e-22
 -5.27342450e-23 -3.24933346e-23]",110.0,82.75,0,-0.757,-0.63,810,4.603359180204218
6256,"[-1.71915820e-22 -1.65723842e-22  9.23769452e-23 ... -1.74445402e-22
  1.25661703e-22  2.63346740e-22]",94.0,12.0,2,-0.077,-0.209,810,0.9615347961966952
6257,"[-1.72121919e-22 -8.81426354e-23 -2.55178886e-22 ...  2.04834670e-22
  6.07947462e-23 -8.08113088e-23]",140.0,128.0,0,-0.25,-0.452,810,5.8457010265932245
6258,"[-1.91192829e-22  4.52786272e-24 -1.48544726e-22 ...  1.43610883e-22
  5.69488693e-23  4.07623337e-23]",75.0,65.0,2,0.483,0.332,810,3.5794531910488074
6259,"[-9.72906748e-24 -1.23325826e-22  5.62197369e-23 ...  2.20278480e-23
  6.72231575e-23 -1.42560842e-22]",108.0,14.0,0,0.495,0.206,810,1.2082324277863472
6260,"[ 1.81875661e-22 -1.83818673e-22  1.80979417e-22 ...  5.62377337e-23
 -2.88395347e-23 -3.24900711e-23]",77.0,73.0,0,-0.574,-0.206,810,3.7657230148025316
6261,"[-1.70284642e-23  1.18499019e-22 -1.13474085e-22 ...  1.99618426e-22
  3.16982663e-23  7.68993559e-23]",150.0,71.0,1,-0.355,0.441,810,4.647772748841966
6262,"[ 1.76469232e-22  2.84594686e-23 -2.01018716e-22 ...  2.35523596e-23
 -1.69329091e-22 -2.49528997e-22]",130.0,110.0,0,-0.756,0.004,810,5.578858305622379
6263,"[ 1.09056533e-22 -8.98743776e-23 -2.99368376e-23 ... -1.95762335e-23
 -4.20964853e-23 -9.34189713e-23]",147.0,32.0,1,0.695,-0.708,810,2.6629263624723345
6264,"[-6.31124004e-23  6.97068742e-23 -1.35891992e-22 ...  1.27118018e-22
  2.08793890e-22 -1.41313876e-22]",117.0,12.0,2,-0.783,0.629,810,1.0965772451039102
6265,"[-6.93800115e-23 -2.72489630e-22 -4.62789079e-23 ... -1.47550991e-22
  1.71752543e-22 -1.43208288e-23]",144.0,47.0,2,-0.188,-0.674,810,3.4241870596885557
6266,"[ 4.80042779e-23  5.69849152e-23  4.05179031e-23 ... -1.07645763e-22
  2.31287192e-22  1.28219066e-23]",113.0,75.0,0,0.459,0.492,810,4.537465303083817
6267,"[-2.30473018e-22  2.93896851e-22 -1.22474829e-22 ...  1.92798513e-22
 -6.04362358e-23 -4.64112986e-24]",118.0,41.0,2,-0.493,0.521,810,3.0314240594723296
6268,"[-3.12783070e-23  1.72373742e-23  9.16283848e-23 ... -6.99023477e-23
 -8.04097715e-23 -2.00136812e-22]",133.0,103.0,2,-0.414,0.11,810,5.353257587758236
6269,"[ 3.19298282e-23  2.39109774e-22 -1.08396061e-22 ...  2.27362149e-22
  3.31690233e-23  1.38143502e-22]",127.0,58.0,2,-0.264,-0.757,810,3.8430876760231545
6270,"[ 2.33306284e-23  4.28050371e-23 -1.72160969e-22 ... -4.29459689e-23
 -1.55141656e-22  1.83100784e-22]",112.0,91.0,1,-0.521,-0.599,810,4.283972418970661
6271,"[-4.32152557e-23 -6.08957330e-23  9.14818440e-23 ...  2.18044192e-24
  8.39325740e-23  1.74061868e-22]",131.0,63.0,1,0.439,-0.193,810,4.286471763768302
6272,"[ 2.67262770e-22 -8.42356915e-23  7.33812965e-23 ... -5.31813042e-23
 -8.30844879e-23 -6.15778825e-23]",61.0,13.0,2,0.327,-0.661,810,0.8931259994283433
6273,"[ 3.29867117e-23  1.70981412e-22 -1.55266568e-22 ... -2.09536826e-23
 -1.81328125e-22 -1.93162638e-22]",111.0,11.0,1,-0.49,0.704,810,0.9596482469306968
6274,"[ 1.26572694e-22 -4.87530188e-23  1.19224568e-22 ...  6.64802447e-23
 -1.42676894e-22 -8.11456481e-23]",140.0,91.0,1,-0.127,-0.523,810,5.871070513127003
6275,"[-1.81287232e-23  4.87543537e-23 -1.09520285e-23 ... -2.38577135e-22
 -8.78149727e-23  1.80496941e-22]",100.0,6.0,2,0.249,0.021,810,0.5232400387772829
6276,"[ 4.57768745e-24  7.88014077e-23  5.24040557e-23 ...  2.93472583e-22
 -1.03968625e-22 -1.36476253e-22]",92.0,85.0,1,0.13,-0.343,810,4.4536716978274065
6277,"[-4.86717134e-24 -5.04805532e-23 -1.10004185e-22 ... -8.39219972e-23
  1.30230590e-22  1.51242785e-22]",80.0,47.0,2,-0.616,-0.253,810,3.0238241922645934
6278,"[ 3.95467129e-23  2.41678305e-22  3.03199763e-23 ...  4.47421183e-23
 -3.14123211e-23 -1.26907607e-22]",117.0,5.0,1,-0.43,0.583,810,0.4241404989748343
6279,"[-4.80413270e-23 -2.73043970e-24 -6.33612528e-23 ...  1.05396941e-22
 -2.95276215e-23 -1.77323939e-22]",137.0,94.0,1,-0.155,0.009,810,6.013637743761931
6280,"[ 4.06015550e-24  2.37672139e-23  2.22225310e-22 ... -1.05251320e-22
  1.07771008e-22 -7.15250272e-23]",147.0,77.0,1,-0.553,-0.532,810,4.960205134244607
6281,"[-5.27828694e-23 -5.51172714e-23 -1.53932798e-22 ...  4.98701814e-23
  4.62384602e-23 -1.44313163e-22]",111.0,36.0,0,0.367,-0.251,810,2.5509368300092996
6282,"[-1.38099851e-22  2.26474769e-23 -1.18254990e-23 ...  1.20716932e-22
 -1.51600884e-23  8.22162708e-23]",110.0,11.093,2,-0.79,-0.108,810,0.8875019106478109
6283,"[ 3.51881510e-23 -3.18437918e-23 -3.93137537e-23 ...  2.66510268e-23
 -1.40334450e-23  1.15572754e-22]",147.0,139.0,2,0.541,0.181,810,7.7743835040919915
6284,"[ 7.39558327e-23  1.51336598e-22  1.01638788e-22 ... -3.02021050e-22
  9.65744770e-23 -1.97605678e-22]",45.0,11.0,1,0.029,-0.003,810,0.8995470879254828
6285,"[-1.52338696e-22  1.51669107e-22  4.12996558e-23 ...  5.15937188e-23
  9.35549512e-23  4.45277799e-23]",104.0,67.0,0,0.584,-0.562,810,4.1947752422345825
6286,"[1.17727630e-22 7.45406849e-23 9.07433163e-24 ... 1.01398721e-22
 6.65245049e-23 3.74210861e-23]",69.0,33.0,2,0.752,-0.204,810,1.9313050810525798
6287,"[-1.49651068e-22  3.66398860e-22 -2.48594884e-22 ... -1.10315672e-22
  1.22761823e-22 -1.70985204e-22]",101.0,70.0,1,0.698,0.441,810,4.354184130071877
6288,"[ 2.02341965e-22 -2.96174714e-22  9.86651252e-23 ...  1.61407316e-22
  1.05254849e-22  7.08550724e-23]",41.0,38.0,0,-0.369,0.256,810,2.175967634054351
6289,"[ 2.06246738e-23  7.43448396e-23  2.11708311e-22 ...  3.40443874e-23
 -5.03105072e-23 -1.75268761e-22]",116.0,42.0,1,-0.221,-0.026,810,3.2829462142255266
6290,"[ 2.77804715e-23  9.45414011e-23 -1.18623825e-22 ... -1.59024167e-22
 -2.01143569e-22  1.24173894e-22]",80.0,76.0,0,0.746,0.612,810,3.5378115348673944
6291,"[-1.49572344e-22  7.07151924e-23 -4.76528541e-23 ... -8.02181022e-24
  1.71757177e-22 -1.58920613e-22]",135.0,6.0,0,-0.111,0.761,810,0.5462697100431321
6292,"[ 9.94553569e-23  2.39697762e-23 -1.35804655e-22 ... -8.52956584e-23
  7.17205515e-23 -5.03126952e-23]",107.0,34.0,0,-0.114,0.21,810,2.5694966275237374
6293,"[ 1.50792912e-22  1.25335886e-22  1.54739527e-22 ...  8.64864466e-23
 -4.61716061e-23 -1.54609821e-22]",145.0,142.0,2,0.152,-0.667,810,7.300119868107575
6294,"[ 7.49010525e-23 -2.45681458e-22  1.10557216e-22 ...  1.89420010e-22
 -1.61259768e-22 -1.18363771e-22]",97.0,28.284,0,0.407,-0.787,810,2.322238825669621
6295,"[ 1.09446537e-22  3.82480155e-22 -1.33363826e-23 ... -1.99383091e-22
  5.75805552e-23  1.24789605e-23]",128.0,14.0,0,-0.495,0.603,810,1.1108886893514078
6296,"[-2.67925043e-22  5.29115499e-23  4.71060978e-23 ...  3.05111584e-22
  1.96562209e-23 -1.38702158e-22]",122.0,90.0,2,-0.073,-0.26,810,5.485632090143581
6297,"[-7.94455071e-23 -8.06800203e-23  5.54409488e-23 ...  6.12360471e-23
  5.70466096e-23 -1.80676641e-23]",47.0,46.0,0,0.061,-0.055,810,2.533563165978722
6298,"[-1.11131651e-22 -4.60686146e-23 -5.67358823e-23 ...  6.65540077e-23
  3.13814285e-23  9.62475055e-23]",31.0,24.0,2,0.174,0.47,810,1.4073102769283796
6299,"[-3.30906446e-23  9.30538810e-23 -2.03414509e-23 ...  2.62256713e-22
 -7.47651296e-23 -4.08082543e-23]",141.0,31.0,1,0.527,-0.794,810,2.523277426989823
6300,"[ 1.61358839e-22 -9.67520770e-23  4.15194775e-23 ...  1.79251458e-22
 -1.33281605e-23 -7.27435029e-23]",52.0,5.0,2,-0.281,0.795,810,0.43645534432573085
6301,"[ 5.33684499e-23 -7.80716668e-23  7.62615969e-23 ... -2.31690186e-23
 -5.27790475e-23  7.95705515e-23]",139.0,88.0,0,-0.293,0.327,810,5.207968707325929
6302,"[ 7.78876463e-23  3.37205373e-23 -4.85622827e-23 ...  1.41084013e-22
 -2.26945777e-22 -1.43503298e-23]",66.0,60.0,1,-0.457,0.197,810,2.7708531577503996
6303,"[ 1.01869380e-22 -1.38442227e-22 -3.28468580e-23 ...  1.02606060e-23
 -8.20648674e-23 -7.79778597e-23]",131.0,39.0,0,-0.154,0.656,810,3.180491496560283
6304,"[ 5.63524807e-23 -6.93195672e-23 -4.85246312e-23 ... -1.79693021e-22
 -1.98276025e-22 -1.38171827e-22]",118.0,54.0,0,0.287,0.409,810,4.1224383598812935
6305,"[-9.28973522e-23  1.38101317e-22 -1.10890499e-22 ... -4.58876127e-23
 -2.36585006e-22 -2.08051335e-23]",35.0,20.0,1,-0.197,-0.237,810,1.0795604412940376
6306,"[ 1.90267698e-23  2.30482384e-22  1.49365920e-22 ... -7.68921342e-23
 -8.45155438e-23  1.47761341e-22]",40.0,35.0,1,-0.655,-0.738,810,1.79476004161492
6307,"[-1.04596888e-22  3.05578080e-22 -1.28383230e-22 ...  2.01174248e-22
  8.07595500e-25  1.97407315e-22]",141.0,134.0,1,0.273,-0.408,810,6.62170101462695
6308,"[ 2.71183706e-22 -3.13429307e-23  4.16647516e-23 ... -9.94901391e-23
  5.90138706e-24  2.97347167e-23]",108.0,106.0,2,-0.58,0.522,810,4.922888267875181
6309,"[-2.77058882e-23  1.75194481e-22 -2.46945575e-23 ...  1.46201081e-22
 -5.65709655e-23 -2.38505540e-23]",149.0,92.0,0,-0.046,0.749,810,6.3979702583329585
6310,"[-9.30411469e-23  9.15385076e-23 -3.68887847e-23 ...  1.67700302e-22
 -1.98345702e-22  7.37712445e-23]",61.0,53.0,2,0.791,0.111,810,3.144137148018844
6311,"[-1.81944498e-23 -9.53300877e-24 -5.44764621e-23 ... -9.06626473e-24
 -1.50327763e-22  8.76403079e-23]",139.0,3.0,1,0.684,0.323,810,0.2714147089590743
6312,"[ 9.58181122e-23 -1.78461972e-22 -1.64813230e-22 ... -2.07813384e-22
 -2.21588590e-23  1.73919598e-23]",119.0,68.0,2,-0.103,-0.01,810,3.5890867198762915
6313,"[ 1.81242640e-23  2.01953201e-23  3.88708198e-24 ... -1.12965453e-22
  4.14389869e-23  2.31509024e-22]",108.0,26.0,0,0.702,0.205,810,2.1546253838187743
6314,"[ 8.51801944e-23 -1.98271528e-23 -8.77286825e-23 ...  1.18555302e-22
  9.32299521e-23  3.37143093e-23]",54.0,38.0,1,0.003,-0.771,810,2.3807334909872315
6315,"[1.17980445e-23 9.09639790e-24 2.38790235e-23 ... 1.59689640e-22
 2.50457210e-22 7.51367790e-23]",22.0,10.0,0,-0.695,0.709,810,0.7261062830024345
6316,"[-1.89857863e-22 -1.54267764e-23 -5.87114252e-23 ...  7.19759506e-23
  2.66666910e-22 -1.37571015e-22]",88.0,28.0,0,0.232,-0.67,810,2.1909413698275237
6317,"[-3.91156061e-23  6.45907162e-23  2.54258274e-22 ...  3.23110586e-22
 -2.00743461e-22 -4.93515908e-24]",58.0,3.0,2,-0.106,0.024,810,0.27419873425034513
6318,"[-1.69529419e-24  4.75861070e-24  2.09519022e-23 ... -1.74661287e-22
 -1.51438730e-22 -6.83318883e-23]",92.0,2.0,1,0.453,0.655,810,0.15520411215295055
6319,"[-1.14504855e-22 -5.22493471e-23  3.93902540e-23 ... -2.14133562e-22
  2.82472485e-23 -7.83975576e-23]",105.0,101.0,2,0.088,0.6,810,5.606886907497136
6320,"[-1.63034989e-23  3.48139941e-22 -1.08752383e-22 ... -8.27869739e-23
 -8.93093247e-23  1.19250591e-22]",138.0,6.0,1,-0.486,0.783,810,0.48861156478291984
6321,"[ 6.34692928e-23 -2.20896035e-22  2.72948205e-22 ...  9.57241191e-23
  1.48460967e-23  1.35728448e-22]",71.0,9.0,1,-0.04,0.343,810,0.727680689797073
6322,"[ 1.91494810e-22  7.48743122e-23  1.72008893e-22 ...  8.00436842e-23
 -2.37907702e-23  2.88680471e-22]",148.0,2.0,2,0.751,0.157,810,0.20307415907730073
6323,"[-2.56033581e-22  1.72111464e-22  4.48154456e-23 ... -1.69661117e-22
 -2.07800041e-23 -7.17683057e-23]",46.0,37.0,2,-0.211,-0.716,810,1.9485496175932127
6324,"[ 2.77678086e-22  6.34872253e-23 -8.93427322e-24 ... -6.92301852e-23
  1.30381352e-22 -1.54021856e-22]",58.0,38.0,2,0.676,0.554,810,2.267640361726411
6325,"[ 1.93371254e-22  2.34218907e-23  1.79154072e-22 ... -6.55863449e-23
 -9.66441434e-23  1.09362025e-22]",84.0,82.0,1,-0.668,-0.649,810,4.3424978931569695
6326,"[ 1.54765036e-23  3.04719539e-23 -1.17701721e-22 ...  6.02461594e-23
  9.27521003e-23 -8.76661493e-23]",45.0,43.0,1,0.383,0.41,810,2.247781694582353
6327,"[ 2.18643299e-22 -1.49687495e-22 -2.08976176e-23 ...  2.73209523e-23
 -4.24245593e-23 -3.09108121e-23]",141.0,119.0,1,-0.217,0.042,810,7.111307270798492
6328,"[ 2.40736833e-22  4.24791743e-23 -1.08988565e-22 ... -1.55381787e-22
 -1.27376488e-22  1.23626974e-22]",133.0,97.0,1,0.413,0.453,810,6.583916452952308
6329,"[-7.17396360e-23  1.03792190e-22 -3.77755312e-22 ... -1.44096912e-23
 -4.49265521e-23  7.55676633e-25]",32.0,12.0,1,0.154,-0.723,810,0.8333544645388524
6330,"[ 1.30724983e-22 -1.57669926e-23  2.17844805e-23 ...  3.50339167e-23
  6.27057102e-23  2.11171535e-23]",110.0,76.694,1,0.464,-0.766,810,3.884797405977652
6331,"[-6.67919661e-23  2.47876258e-22  1.11463015e-22 ... -2.11204494e-22
 -2.33286034e-22 -2.59163629e-23]",136.0,114.0,2,-0.743,-0.079,810,6.649399407359587
6332,"[-2.15546459e-23 -6.81259729e-23 -1.71674125e-22 ...  3.46715909e-22
  7.02989311e-23 -1.08629581e-23]",25.0,12.0,2,0.525,-0.367,810,0.7845508846253197
