,Waveform,m1,m2,Merger Position,spin1z,spin2z,Distance,PSNAR
7426,"[-9.48392356e-24  4.81073808e-23 -2.06548420e-22 ...  5.50581153e-24
  1.31251045e-22  4.46248082e-23]",112.0,68.0,1,-0.747,-0.293,610,4.829538183158621
7427,"[-1.02796754e-22  4.56927476e-23  8.15968712e-24 ...  9.68176031e-23
  5.88792639e-23  2.35084250e-23]",113.0,26.0,0,-0.03,-0.699,610,2.74573845564143
7428,"[-1.92116785e-22 -2.10882244e-22  1.15626551e-22 ...  1.52389072e-22
 -1.97490966e-22  7.96800289e-23]",84.0,14.0,0,0.064,-0.772,610,1.5224313347782557
7429,"[ 1.23187014e-22 -7.62548516e-23  2.32201182e-22 ...  1.74290270e-23
 -2.47529004e-24 -2.61478978e-22]",39.0,4.0,1,-0.737,-0.471,610,0.40450148608431
7430,"[ 1.71003424e-22 -1.24632897e-22  9.71920820e-23 ...  1.56714429e-22
 -1.71768008e-22  8.26425034e-23]",131.0,44.0,1,-0.342,-0.423,610,4.361127484420464
7431,"[-2.37662118e-22 -1.27062328e-22 -1.17180734e-22 ...  2.09029077e-22
 -2.79366284e-22 -2.21956821e-23]",104.0,90.0,1,0.707,-0.626,610,7.252833192759121
7432,"[ 3.50804915e-23 -9.54472323e-23  6.23261889e-23 ...  2.29304628e-23
  1.38769250e-22 -5.51739284e-23]",142.0,10.0,0,0.424,-0.04,610,1.2739767240732371
7433,"[ 2.18857131e-22 -2.97268778e-23  6.52204396e-24 ... -1.93794275e-22
  2.89456647e-23  1.34607502e-22]",85.0,5.0,2,0.2,-0.469,610,0.608567099079988
7434,"[ 7.83134652e-23 -3.72356229e-23  1.03055591e-22 ... -1.36268140e-23
 -1.59041835e-22  4.27469284e-23]",88.0,61.0,2,0.006,0.492,610,4.292605016946668
7435,"[ 6.11569188e-23  8.47383034e-23  2.07007523e-22 ... -1.33431363e-22
  9.23392394e-23 -1.99299874e-22]",140.0,68.0,1,0.425,0.684,610,5.834033554180736
7436,"[ 1.10175313e-22  9.85096430e-23  4.23442100e-23 ...  6.94992200e-23
 -5.43710806e-23  1.48843065e-22]",27.0,23.0,1,-0.119,0.17,610,1.7473246805202844
7437,"[ 2.18312581e-22  1.32875019e-22  4.07977301e-22 ... -5.79361271e-23
  1.88658248e-22 -1.75291120e-22]",120.0,4.0,2,0.064,-0.168,610,0.4997123276355234
7438,"[ 7.51368844e-24  7.52763784e-23  1.02873267e-22 ... -1.41906968e-22
 -1.36625344e-23 -1.91111040e-22]",95.0,56.0,2,0.623,-0.798,610,4.617310636708677
7439,"[ 2.79495489e-22 -1.93429860e-22  1.26437248e-23 ...  1.07180188e-22
 -1.00327931e-23  5.65878559e-23]",56.0,45.0,0,-0.033,-0.315,610,3.3390692009318577
7440,"[ 1.11586584e-24 -4.03113989e-23 -3.00213036e-22 ... -1.13950311e-22
  1.39538998e-22  1.65348364e-22]",122.0,84.0,0,0.759,-0.328,610,7.377632010606746
7441,"[-1.14695281e-22  1.93667523e-22 -1.39873428e-22 ...  1.14394869e-22
  6.34835540e-23 -2.37438352e-24]",56.0,12.0,0,-0.325,0.44,610,1.2006207573871452
7442,"[-2.38268099e-22  2.21330431e-22  1.78580577e-23 ...  4.38088965e-23
  7.75717115e-23 -2.26632434e-22]",94.0,67.0,2,-0.387,-0.576,610,5.596860832742584
7443,"[ 1.81768452e-24  1.72767208e-22 -6.83775943e-23 ...  2.32417605e-22
  1.08068549e-23 -1.07989870e-23]",40.0,1.0,1,0.694,-0.18,610,0.1261871129817068
7444,"[-1.87480919e-22 -1.39081604e-22  2.04758134e-22 ...  1.34085890e-22
 -9.80679642e-23 -8.59216795e-23]",102.0,49.0,2,0.078,-0.665,610,4.433530102793356
7445,"[-2.40231605e-22 -1.39315299e-22 -3.51596285e-23 ... -1.24935561e-22
  1.75676199e-22 -2.76487793e-22]",84.0,78.0,0,0.739,-0.247,610,6.222840380209299
7446,"[-3.23446881e-23  1.23001936e-23 -7.18457108e-23 ...  4.68288256e-23
 -3.59845788e-24 -1.24779556e-23]",79.0,74.948,1,-0.039,-0.615,610,5.390498714298472
7447,"[-9.76596420e-23 -7.42237887e-23  9.33359597e-23 ... -2.49651616e-23
 -1.00190030e-22  4.23026857e-23]",41.0,39.0,1,-0.39,-0.008,610,2.799373483524251
7448,"[-1.37772493e-22  1.82071967e-22 -7.96817765e-23 ... -8.66129959e-23
 -2.59941309e-23  8.04599565e-23]",126.0,21.0,2,0.461,-0.107,610,2.219641675138361
7449,"[-2.08496722e-22 -8.72180974e-23 -1.98819503e-23 ...  6.76324459e-23
 -7.16085364e-23  6.53245165e-23]",31.0,5.0,2,0.604,-0.461,610,0.48039596831982134
7450,"[ 1.53683001e-22 -1.79125402e-22 -4.51063962e-23 ... -1.71409747e-22
 -2.45664539e-23 -6.75850602e-23]",95.0,80.0,0,0.301,0.034,610,6.3852548278374925
7451,"[ 3.82456843e-22  4.96710260e-23  5.37602002e-24 ...  3.91271920e-23
 -7.05314173e-23 -8.67087656e-23]",138.0,78.0,1,0.126,0.468,610,6.346393676664115
7452,"[ 3.22560314e-23  1.46675460e-22 -9.22660597e-24 ... -9.25832808e-24
 -2.79580703e-22 -5.89262821e-23]",80.0,18.0,2,0.637,0.217,610,1.9649014853676765
7453,"[ 1.31165547e-22 -3.77816438e-22 -6.42674201e-23 ... -2.43197413e-22
  2.77526370e-24  4.63321681e-23]",69.0,46.0,1,-0.397,0.332,610,3.5523275778034584
7454,"[ 6.61247068e-23  1.59050255e-22  8.39934429e-23 ... -6.98516577e-23
 -1.27738591e-23 -2.69275756e-22]",100.0,95.0,2,0.591,0.376,610,7.062079550886747
7455,"[ 4.80555539e-23  9.51412305e-23  4.29262141e-23 ... -7.12534048e-23
  1.49563149e-22 -4.84524056e-23]",135.0,106.0,2,0.078,0.334,610,6.943540001018429
7456,"[-2.52649832e-22  1.80454156e-22 -2.01890618e-22 ... -6.05009580e-23
  1.75964649e-22 -1.70117232e-23]",104.0,36.0,0,-0.411,0.351,610,3.526447961915371
7457,"[ 1.13071476e-22  2.06973115e-23 -5.99320509e-23 ...  1.77803281e-22
  9.98356120e-24 -6.73473530e-23]",119.0,85.0,1,0.47,0.727,610,6.815409581947011
7458,"[-2.44956890e-22 -2.33907107e-22 -3.97583751e-23 ...  6.25980135e-23
 -7.60021218e-23 -4.63641779e-23]",145.0,125.0,1,-0.794,0.183,610,9.511875497864917
7459,"[ 2.82213072e-23  1.14937714e-23 -1.65833359e-22 ... -1.93390327e-22
  1.41684883e-22 -1.68638252e-22]",24.0,1.0,0,-0.181,0.709,610,0.12355716062430327
7460,"[ 1.30880808e-22 -1.21321376e-22  6.29751056e-23 ... -1.18244313e-23
 -3.16018308e-22  8.50486675e-24]",92.0,28.0,2,-0.513,0.437,610,2.485828172060497
7461,"[ 2.79568705e-24 -1.02525891e-22 -1.75809544e-22 ...  1.97415916e-22
 -1.35377255e-22 -2.89128964e-22]",33.0,15.0,0,-0.711,0.469,610,1.3901916129510714
7462,"[ 3.15946480e-22  1.42826029e-22  1.48819453e-22 ...  8.30122900e-23
 -3.29550233e-23  6.35445575e-23]",135.0,51.0,2,-0.361,0.36,610,5.013296380579225
7463,"[-8.17708403e-23 -1.13526692e-22  5.21515136e-24 ... -8.47267079e-24
 -2.50461256e-23  1.01116180e-22]",113.0,42.0,2,-0.022,-0.662,610,3.6327802194600785
7464,"[-6.48169100e-23  5.28739138e-23  2.40990422e-22 ...  9.13753161e-24
  1.48351820e-22 -1.40434451e-22]",111.0,2.0,1,-0.356,-0.726,610,0.24751414363300442
7465,"[-8.10152844e-23  1.22941752e-22  9.37684112e-23 ...  1.55284117e-22
  7.09929736e-24  5.16400924e-23]",102.0,93.0,2,-0.372,-0.483,610,7.241680717569922
7466,"[ 1.44327170e-23  1.35807504e-22 -1.20755881e-22 ... -9.17756762e-23
  1.95507194e-22  1.00191372e-22]",38.0,9.0,1,-0.418,-0.448,610,0.957132936358314
7467,"[ 4.56409572e-23  8.17504724e-24 -1.56241658e-22 ...  1.16204214e-22
  1.53775305e-22 -5.02578199e-23]",51.0,6.0,0,0.487,0.081,610,0.5883864335237771
7468,"[-1.05181250e-22 -8.01472739e-23  1.45227429e-24 ...  1.47706902e-22
 -1.38010979e-22 -5.28814263e-23]",14.0,10.0,2,-0.384,-0.124,610,0.7575064131819133
7469,"[-1.80339896e-23  2.68335958e-23 -4.95229924e-23 ...  1.56527118e-22
  7.17108317e-23  1.20886907e-22]",149.0,124.0,0,-0.603,-0.288,610,9.694906488537152
7470,"[-1.77682006e-22 -1.40982007e-22  1.07014739e-22 ...  2.41390000e-22
 -1.18207473e-22  6.10032478e-23]",121.0,97.0,0,0.588,0.53,610,7.435422748312513
7471,"[ 8.35053944e-23  6.73382364e-23 -9.44810805e-23 ... -1.86164843e-22
  1.95544162e-22 -1.73392278e-22]",71.0,50.0,1,0.066,0.222,610,4.315065520249201
7472,"[ 1.37531679e-22 -1.47375441e-22 -6.97154480e-23 ... -1.93705257e-22
 -6.65242365e-24 -8.04319933e-24]",110.0,17.148,2,-0.249,-0.417,610,1.9562468834537798
7473,"[ 8.74466928e-24 -1.99548239e-22  1.44577762e-22 ...  7.41930350e-23
 -6.41653747e-23 -2.42616928e-22]",103.0,18.0,1,0.076,-0.049,610,2.108518795076228
7474,"[-1.78712253e-22  2.62768044e-23 -3.79677746e-23 ...  1.03570747e-22
 -1.30526293e-22 -9.68761162e-24]",43.0,19.0,1,0.021,0.204,610,1.8344486318828972
7475,"[1.76871053e-22 3.47992331e-23 2.84950905e-22 ... 1.39358128e-22
 1.16158255e-23 7.46488357e-23]",128.0,95.0,2,0.345,-0.7,610,6.961322424116645
7476,"[ 1.94113103e-22  7.52107975e-23  6.22715781e-23 ...  5.68914763e-23
 -1.33364300e-22 -4.62262561e-23]",137.0,26.0,2,0.312,0.307,610,3.024250027010805
7477,"[-4.05944522e-23 -5.29071997e-23 -5.85005117e-24 ...  9.12788972e-23
 -2.71651750e-22  1.74669261e-22]",112.0,80.0,1,-0.145,-0.226,610,5.233176972436666
7478,"[ 3.43880061e-23  1.12378051e-22  9.09829350e-23 ... -3.46423049e-23
 -4.75163220e-23  8.71822145e-23]",123.0,83.678,0,-0.131,0.465,610,6.8661478482753475
7479,"[-1.98405860e-23 -1.98732164e-22 -8.84072686e-23 ...  1.60162027e-22
 -1.44833627e-22 -2.85562133e-23]",108.0,105.0,2,0.434,0.131,610,8.407975645331176
7480,"[-4.64633280e-24  1.27641116e-22 -9.82454039e-23 ...  3.03367135e-23
  3.10114953e-22  7.84240950e-23]",68.0,64.0,0,0.433,0.536,610,4.314846807331504
7481,"[ 2.19083910e-22 -7.46336471e-23  1.22459327e-23 ...  3.17166757e-23
  6.30982912e-24 -7.87203776e-23]",64.0,57.0,0,-0.219,0.779,610,4.221339130088703
7482,"[-6.35681949e-23 -2.70869847e-22  2.50928189e-22 ...  1.64879605e-22
  7.83484517e-23 -2.28649819e-22]",139.0,109.0,0,0.425,-0.546,610,8.453821211002277
7483,"[ 1.02866101e-22 -1.01729370e-22 -9.92472834e-23 ...  1.35434142e-22
  2.71706109e-22 -1.51704715e-23]",134.0,73.0,1,0.778,-0.297,610,7.022023782705185
7484,"[-3.40469739e-23 -1.06395918e-22 -7.55829848e-23 ... -6.78513862e-23
  7.81706815e-23 -3.96383383e-23]",88.0,64.0,2,0.169,-0.046,610,4.527588793496157
7485,"[-4.58017800e-23 -2.09863247e-22  9.09847312e-23 ... -1.17642586e-23
  3.18361592e-22 -3.07032682e-22]",22.0,20.0,1,-0.633,-0.29,610,1.5113107809026913
7486,"[ 5.15958859e-23 -3.92238681e-23  1.19374580e-22 ...  3.45680517e-23
  2.15568771e-22 -2.33905707e-22]",104.0,59.0,2,-0.45,0.58,610,5.3943936150274165
7487,"[-3.43504900e-22  9.34033894e-25 -2.18296481e-22 ...  1.10805897e-22
 -2.28903361e-22  1.66485276e-22]",31.0,22.0,0,0.798,0.074,610,1.5825569989096833
7488,"[-1.75622475e-22 -1.05437653e-22 -6.26303292e-24 ... -8.30349524e-23
 -1.34246380e-23  9.53823240e-23]",55.0,14.245,0,0.049,-0.552,610,1.3520274305209206
7489,"[ 7.53171753e-23  1.16673382e-22  1.55089847e-22 ... -1.27993059e-22
 -3.45366190e-22  1.78815680e-22]",80.0,73.0,0,-0.518,0.29,610,5.022887249655654
7490,"[-4.22708329e-23 -2.35833767e-22  1.31914405e-22 ...  2.21961469e-22
 -8.36631449e-23 -5.08528668e-23]",56.0,19.0,1,-0.634,-0.387,610,1.7317368901165182
7491,"[ 1.39637481e-22  6.80808568e-23  6.30029802e-23 ... -2.24458416e-22
 -1.84932596e-22  1.12380800e-23]",149.0,59.0,1,-0.286,-0.036,610,5.855485477944922
7492,"[ 4.58907674e-23  3.61309997e-23  9.28435736e-23 ...  5.81674365e-23
 -2.25548463e-22 -9.07989122e-23]",78.0,12.0,0,-0.349,0.604,610,1.2312977662879592
7493,"[-1.79066322e-23 -7.89263812e-24  1.43236305e-22 ...  3.94873482e-26
 -1.06032441e-23  1.82960231e-22]",133.0,18.0,0,0.273,-0.257,610,2.1234625976581056
7494,"[-4.22139983e-23  3.40138347e-23  5.68141915e-23 ... -2.32604428e-22
  8.14243291e-23  9.41606351e-23]",51.0,2.0,2,0.647,-0.39,610,0.247633908417616
7495,"[-4.14950614e-23  5.99292766e-23  1.26844939e-22 ... -3.63500675e-23
  1.05098267e-22 -7.26437421e-23]",99.0,37.0,1,0.605,0.221,610,3.3104424469159426
7496,"[ 5.24043364e-23 -3.49175786e-22  2.25143227e-22 ...  5.26650390e-24
 -9.94391433e-23 -7.99976745e-23]",148.0,59.0,2,-0.312,-0.159,610,5.729235851957977
7497,"[ 6.08216513e-23  2.58740959e-22 -2.79956488e-22 ... -1.31494117e-22
 -2.02124142e-23  1.02276921e-22]",142.0,141.0,2,-0.726,-0.654,610,9.07033688154481
7498,"[ 1.67406203e-22 -2.57058523e-23  9.50695686e-24 ... -1.61328914e-22
  1.61583983e-22  2.18692985e-23]",21.0,10.0,1,0.502,-0.21,610,0.8630699102912007
7499,"[3.24976451e-23 1.26390127e-22 2.77494869e-22 ... 1.00151219e-22
 8.47429507e-23 1.03882750e-22]",51.0,12.0,2,0.105,-0.377,610,1.2422602727610996
7500,"[-2.44507265e-22  1.34229947e-22 -1.38665755e-22 ... -1.50624748e-22
 -3.02426864e-23  4.74383157e-23]",133.0,66.0,2,-0.464,0.775,610,6.371007240789256
7501,"[ 2.37488560e-23  7.95385063e-23 -8.26584847e-23 ...  1.00974823e-22
 -8.10679004e-23  1.85109841e-22]",92.0,29.0,1,0.626,0.663,610,2.9929220429365517
7502,"[-2.28402475e-22  7.62407936e-23  1.65837171e-22 ... -4.85210299e-24
 -5.29710253e-24  1.75904192e-22]",120.0,77.0,2,0.663,-0.115,610,5.869111039075368
7503,"[-1.13681798e-22  4.31112869e-23  3.36474346e-23 ...  5.80492424e-23
  1.48261980e-22  1.33337033e-22]",114.0,40.0,0,0.701,0.219,610,4.353289143646841
7504,"[ 3.12514073e-22 -2.64391730e-22  2.03600741e-22 ... -6.95374613e-23
 -1.76344989e-23  2.80118506e-23]",115.0,91.0,1,-0.436,0.463,610,6.427470055553973
7505,"[-1.36495688e-22  2.73558700e-22 -2.08326796e-22 ...  6.94107795e-23
  7.90722199e-23 -2.16487438e-22]",108.0,21.0,0,0.235,0.047,610,2.520153659368073
7506,"[-5.27545757e-23 -2.46544957e-23  7.07952148e-23 ... -7.65927813e-23
 -6.28477040e-23 -2.85712004e-23]",35.0,16.0,0,-0.752,-0.585,610,1.4175852976772363
7507,"[-9.77286635e-24  1.98612124e-23 -3.75358097e-22 ...  2.74427129e-23
 -5.76298282e-23 -6.62619984e-23]",94.0,21.0,2,0.307,-0.217,610,2.1518429187886725
7508,"[-4.92162143e-23  1.06256631e-23  1.46770896e-23 ... -6.42500480e-23
  5.25979665e-23 -2.80593687e-23]",25.0,19.0,0,-0.238,0.434,610,1.425485062054563
7509,"[-1.62778474e-22  2.99449602e-22  9.59973181e-23 ... -2.84991032e-23
  1.31728558e-22 -1.18433382e-22]",18.0,18.0,1,-0.728,0.144,610,1.2142393550300374
7510,"[-1.54595556e-22 -1.93203409e-23  1.16244470e-24 ...  2.13007074e-23
  5.05909971e-23  1.27567482e-23]",118.0,88.0,1,0.08,0.778,610,6.866473826473679
7511,"[ 1.48897184e-22  1.02945747e-22  1.93133352e-22 ... -1.61188799e-22
 -8.23149703e-23  4.51980392e-23]",52.0,29.0,0,-0.459,0.349,610,2.3922938436558603
7512,"[ 6.58371254e-23 -5.11799953e-23 -1.01005012e-22 ...  1.37829281e-22
  1.16894215e-22 -8.16477898e-23]",86.0,62.0,1,0.312,0.381,610,4.843490672836437
7513,"[ 2.12064063e-22  4.10019057e-23 -1.03793535e-22 ...  1.07601317e-22
 -1.28338703e-23  1.21780825e-22]",70.0,8.0,1,0.1,-0.162,610,0.9076514148653886
7514,"[-2.67395094e-22 -1.17584710e-22 -6.18968410e-23 ...  6.84529088e-24
  1.54673039e-22  1.24675944e-22]",52.0,33.0,0,0.76,-0.127,610,2.5661334024590974
7515,"[-1.43605780e-22  1.19022758e-22  1.35649748e-22 ...  1.24487742e-23
  1.35313752e-22  1.13511181e-22]",69.0,59.0,2,-0.068,-0.474,610,3.8632293199861722
7516,"[-6.96361088e-23 -1.98343594e-22 -5.43535010e-23 ... -1.74172469e-22
  5.80273845e-23  1.19510216e-22]",145.0,14.0,2,0.011,0.41,610,1.5280673587908922
7517,"[-1.12130800e-22 -5.16155229e-24  2.66135161e-23 ...  1.41808899e-22
  7.66417146e-24  4.79519014e-23]",145.0,73.0,0,-0.01,0.383,610,6.107586479365367
7518,"[ 1.49099136e-22  2.86250594e-22 -2.91352541e-23 ... -1.73702335e-22
  1.53794918e-22 -1.39229034e-22]",112.0,43.0,1,0.688,0.415,610,4.541900393487112
7519,"[ 6.56660339e-24  1.58763714e-22 -1.01811236e-22 ... -1.47845895e-25
 -1.08601243e-22 -2.14977858e-22]",128.0,115.0,1,-0.223,-0.508,610,7.551471505810322
7520,"[ 9.38084190e-23 -1.85313141e-22  6.97767041e-23 ... -5.77163353e-23
  9.95267881e-23 -1.66038622e-22]",109.0,22.0,1,0.672,0.451,610,2.386510449807017
7521,"[ 4.40545057e-22 -2.47488950e-22  1.04287663e-22 ... -4.75793470e-24
 -1.51481816e-22 -3.75445667e-23]",143.0,63.0,2,0.393,-0.606,610,5.632665710243387
7522,"[-5.56022070e-23 -3.77326572e-24  1.69762354e-22 ...  1.39678916e-22
 -9.02246868e-23 -1.01128295e-22]",123.0,106.868,1,-0.634,-0.652,610,7.809894356019096
7523,"[-9.86717267e-23 -8.73796132e-23 -9.94918154e-23 ...  9.36501270e-24
 -1.44961028e-22 -3.96630375e-23]",117.0,36.0,1,0.415,-0.218,610,3.900276342417735
7524,"[-3.25975389e-22 -7.09243098e-23 -1.75492584e-22 ... -1.72491119e-22
 -1.37320918e-22 -2.28137440e-23]",117.0,95.0,0,-0.469,-0.695,610,7.117098857037743
7525,"[-7.74292949e-24 -2.63933905e-23  1.05461744e-22 ...  1.17856047e-22
 -2.24509929e-22  3.79155640e-23]",123.0,9.066,2,0.68,0.042,610,1.031039104227281
7526,"[ 1.31070351e-22  1.45254906e-22  1.71625827e-22 ...  1.29456996e-22
 -1.44478505e-22  1.46831821e-22]",108.0,9.0,0,0.633,0.301,610,0.9694413080412043
7527,"[ 1.82200296e-22  1.83553861e-22 -1.36816634e-22 ...  5.96102599e-23
  5.23318427e-23 -2.30501706e-22]",146.0,84.0,0,-0.471,0.133,610,7.177878897324361
7528,"[-2.84118103e-22 -5.25583166e-23  1.13432481e-23 ... -1.10653986e-22
  4.27256258e-24 -3.89178341e-23]",124.0,61.0,2,0.519,-0.356,610,5.468718469959117
7529,"[-6.22416257e-23 -5.05357617e-23 -6.03885310e-24 ... -1.26806957e-22
 -1.13671461e-22  2.85754733e-22]",81.0,43.0,2,-0.321,-0.107,610,3.2900405124151204
7530,"[ 4.48412593e-24 -2.08787545e-22 -2.85280432e-22 ... -4.15343957e-23
  1.46858916e-22  9.72977720e-23]",93.0,51.0,2,0.574,-0.677,610,4.062103427198482
7531,"[ 4.37060629e-23 -1.83897571e-22  6.60786985e-23 ...  2.12054462e-22
  7.69084406e-23  8.59246026e-23]",77.0,31.0,2,-0.493,0.788,610,2.8729507568607904
7532,"[ 2.45321479e-22 -7.89388830e-23  8.25774485e-23 ...  1.35344524e-24
  1.78561211e-22 -2.41777559e-23]",8.0,3.0,1,0.652,0.559,610,0.2124184555821165
7533,"[-7.93406193e-23  7.10719783e-23 -1.27682790e-22 ... -7.06486377e-23
  3.55705032e-23  1.32618093e-22]",128.0,81.0,2,-0.779,0.353,610,6.8210116197151915
7534,"[2.71235644e-23 3.11164495e-22 3.38893524e-23 ... 2.61405477e-22
 2.05797449e-22 7.16334705e-23]",107.0,1.0,1,-0.639,-0.224,610,0.18930085042749203
7535,"[-1.07497849e-23  1.50185450e-22  1.65070040e-22 ...  1.91922996e-22
  5.36571740e-24  4.57036563e-23]",51.0,48.0,1,0.67,-0.017,610,3.359782922533493
7536,"[-1.73054681e-22  1.05252481e-22  8.54195431e-23 ... -5.91761064e-23
 -7.33576671e-23 -1.45347379e-22]",124.0,41.0,2,-0.392,-0.734,610,3.7286591120605643
7537,"[-1.93474596e-22 -1.63250946e-24 -1.70937080e-22 ...  1.02713322e-24
  1.36362844e-22 -1.64603202e-22]",148.0,141.0,1,0.586,-0.752,610,10.310458766991097
7538,"[-1.48376769e-22 -8.79019623e-23  2.08496374e-22 ...  2.59540958e-23
 -6.27304050e-24 -8.07188472e-23]",118.0,85.0,1,-0.494,-0.058,610,7.2135579923178765
7539,"[ 1.67634387e-22 -3.39077915e-22  3.42678556e-23 ...  8.37350025e-23
 -1.67653276e-22  5.62125115e-23]",65.0,27.0,0,0.7,0.664,610,2.6399789125334174
7540,"[-4.87051179e-24 -1.68741813e-22  1.39003385e-22 ...  1.24281312e-22
  1.14525006e-23 -1.18332143e-22]",124.0,91.0,1,0.746,0.466,610,6.273730793761049
7541,"[-1.92874008e-22 -1.15703575e-22  1.19098486e-22 ...  3.33759709e-22
  3.78625807e-23  1.90676141e-22]",92.0,13.0,1,-0.129,0.498,610,1.5654258733969784
7542,"[ 1.30929771e-22 -2.47872858e-22 -4.58163874e-23 ... -7.42191573e-23
 -1.62969881e-22  2.34527106e-22]",41.0,3.0,1,-0.231,-0.65,610,0.3498721091426075
7543,"[-2.91953170e-22  1.01755207e-22  1.34408414e-22 ...  7.90100509e-23
  8.23460495e-23 -9.97013560e-23]",116.0,34.0,1,0.439,-0.428,610,3.534713221674352
7544,"[-1.32161980e-22 -1.30443871e-22  1.20938516e-22 ...  1.00300547e-22
 -4.01545765e-23  1.11698729e-22]",142.0,102.0,0,0.409,0.514,610,8.808120926216564
7545,"[ 1.30091245e-22 -2.03945856e-23  3.68362826e-23 ... -9.31334676e-23
  1.31990811e-22 -1.98495688e-22]",89.0,52.0,0,-0.305,-0.151,610,4.911100651835492
7546,"[-9.48447443e-23  9.81942300e-23  7.17211481e-23 ... -1.25275311e-22
 -9.45342072e-23  1.50951026e-22]",98.0,51.0,2,0.477,0.44,610,4.474014354853366
7547,"[-2.51215930e-23  6.00909701e-23 -4.40078165e-23 ... -1.06086756e-22
  1.02423273e-22  1.11508223e-22]",68.0,34.0,0,0.069,-0.018,610,3.401196304490461
7548,"[ 1.62617470e-23 -3.40372369e-23  1.50594898e-22 ...  9.72278839e-23
 -9.75136419e-23 -2.32111247e-23]",136.0,90.0,0,0.685,-0.399,610,7.929545275754597
7549,"[-2.23051400e-22  4.92566631e-23 -1.45381426e-23 ...  2.40614631e-22
 -1.91145684e-23  2.51074125e-22]",117.0,46.0,2,0.307,0.13,610,4.886153352790843
7550,"[ 6.56092322e-23 -2.13818590e-22  9.88945533e-23 ...  1.19437651e-22
  9.02950614e-23  7.39899134e-24]",140.0,107.0,1,0.454,-0.082,610,8.741100444209128
7551,"[-6.38407603e-23  1.30508664e-22 -8.66122281e-23 ...  7.89038994e-23
 -5.27857304e-23  2.52030780e-24]",118.0,38.0,2,0.694,0.782,610,3.5332045527082148
7552,"[ 1.07049775e-22  2.88765051e-22 -7.28692968e-23 ... -1.31499512e-22
 -8.95005060e-23 -5.53848121e-23]",92.0,14.0,0,-0.168,-0.594,610,1.4968856782102309
7553,"[ 2.02450814e-22 -1.31162188e-23 -1.14151833e-23 ... -4.55875703e-23
 -1.66199874e-22  9.13630139e-23]",133.0,106.0,0,0.072,0.317,610,7.87176702457339
7554,"[ 1.82432502e-22 -2.21821773e-22 -6.37987902e-23 ... -4.98116498e-23
  2.26305464e-23  1.26901151e-23]",121.0,110.0,1,0.512,0.389,610,6.797681477960881
7555,"[ 4.46394253e-23  6.52670226e-23  4.25125814e-22 ... -5.68268432e-23
 -2.55732000e-22  2.36435410e-22]",150.0,143.0,1,0.717,-0.348,610,9.410905330662894
7556,"[ 9.55784976e-23 -1.88626872e-22  6.74278531e-23 ...  4.69796160e-23
 -1.88707441e-22 -9.66980645e-24]",93.0,15.0,2,0.086,-0.389,610,1.7971099779477766
7557,"[ 1.42413518e-22  2.22616918e-23 -3.88392963e-23 ... -6.74489717e-23
  1.85458853e-22 -6.32207346e-23]",84.0,15.0,2,-0.308,-0.592,610,1.7762548561865175
7558,"[ 8.78044179e-23 -4.37150585e-23  1.94190460e-23 ... -4.79557375e-23
 -2.42084561e-22  2.47727920e-22]",95.0,62.0,0,-0.493,0.191,610,5.067828188557339
7559,"[ 8.98350073e-23  6.17083189e-23 -2.75832259e-23 ...  2.31858038e-22
 -6.54573910e-23 -7.77448203e-23]",105.0,40.0,2,-0.563,0.027,610,3.8005893922472263
7560,"[-1.77243366e-22 -7.63558420e-23 -1.34192579e-24 ...  1.54893602e-22
 -5.42304904e-24  3.00066659e-23]",33.0,16.0,0,-0.003,0.049,610,1.3783341800309816
7561,"[ 4.47332187e-24 -2.24296040e-23  3.33945096e-23 ... -1.06459230e-22
 -2.08047785e-22  6.36455565e-23]",119.0,56.0,0,0.613,-0.103,610,4.389395092786521
7562,"[ 8.99529418e-23  9.84827213e-23 -1.25301087e-22 ... -1.93580028e-23
 -2.76265956e-22  2.98045264e-22]",135.0,1.0,0,-0.438,-0.8,610,0.21471454348199137
7563,"[ 2.01308344e-23  8.14944778e-23 -1.09290223e-22 ... -1.98185903e-22
 -6.14313129e-23  1.21525365e-22]",118.0,51.0,1,-0.541,-0.574,610,4.554925894852292
7564,"[ 2.27459385e-22  1.93523230e-22 -7.38568174e-23 ...  9.88537451e-23
 -2.48278309e-22 -9.27373942e-23]",17.0,16.0,2,-0.109,-0.721,610,1.287878200697206
7565,"[ 2.45827855e-22  2.04703512e-23  9.50157446e-23 ... -7.76114017e-23
 -1.03061762e-22  2.64164307e-22]",93.0,25.0,0,-0.289,-0.348,610,2.8221016054814285
7566,"[-2.18124780e-23  1.58732038e-22 -2.71482365e-22 ...  1.37337822e-23
  1.89479866e-22 -7.41451078e-23]",134.0,115.0,0,0.651,-0.344,610,8.707903451760902
7567,"[ 1.41997100e-22 -1.95792409e-22  1.96725323e-22 ...  3.11684429e-22
 -2.06210612e-22 -4.08916315e-23]",52.0,51.0,1,-0.596,-0.659,610,3.1463709601931638
7568,"[-2.93681296e-22  1.55749534e-22 -2.60268444e-22 ...  1.08859740e-22
  1.80871466e-23 -1.65398539e-22]",47.0,3.0,0,0.448,-0.531,610,0.30810677193110114
7569,"[ 1.94088714e-22  1.18507846e-22  2.12905197e-23 ... -2.11813773e-23
 -1.09433376e-22 -2.54443069e-22]",32.0,14.0,1,-0.781,0.055,610,1.2400632540094243
