,Waveform,m1,m2,Merger Position,Distance,PSNAR
6137,"[-2.48312997e-22  5.69237924e-24 -1.52610372e-23 ... -6.02113344e-23
 -1.33706861e-23 -4.92817675e-23]",121.0,19.0,0,810,1.7394687807963027
6138,"[ 8.29566113e-22  9.42340991e-22  8.75447089e-22 ... -1.26175947e-22
  4.65502873e-23 -5.38428988e-23]",136.0,89.0,2,810,6.304060317208456
6139,"[-1.40084871e-21 -1.08201709e-21 -1.21973509e-21 ... -1.18882559e-23
  2.00161120e-22 -5.54045734e-24]",149.0,146.0,2,810,7.615693867257275
6140,"[ 7.52352770e-23  1.18712388e-22 -1.06181449e-22 ... -9.75474627e-23
 -1.40635583e-22 -1.19325404e-22]",123.0,23.182,1,810,1.9672469111261408
6141,"[ 6.23143140e-23 -7.90120994e-23 -4.56039229e-23 ...  7.28947871e-23
  1.61314069e-23 -1.46914352e-22]",137.0,79.0,0,810,5.023548920541571
6142,"[ 7.67365963e-23 -3.59705162e-22  3.21223691e-23 ...  1.32785308e-22
 -1.17026049e-23  5.55398486e-23]",115.0,1.0,2,810,0.14032541885728742
6143,"[ 8.16540166e-23  1.53927592e-22  1.40418576e-22 ...  2.70865425e-22
  1.41790809e-23 -3.06879285e-23]",39.0,37.0,2,810,1.7964683082665691
6144,"[ 2.56494017e-22  1.39477780e-22  1.03949071e-22 ... -2.97116839e-23
 -9.44274955e-23 -2.63392161e-23]",82.0,70.0,0,810,3.9021601034713433
6145,"[4.21266317e-22 5.18585497e-23 1.17228739e-22 ... 1.33940457e-22
 5.38782171e-23 3.41791215e-23]",44.0,25.0,0,810,1.6448806310734074
6146,"[-7.64265920e-22 -7.67863292e-22 -5.76184318e-22 ...  1.16539353e-22
  1.01655540e-22 -3.48719766e-22]",121.0,79.0,1,810,5.395319936314626
6147,"[-3.79379127e-23 -7.93710314e-23 -3.30753523e-23 ...  9.82638319e-23
 -1.76888885e-22 -1.27609383e-22]",150.0,85.0,1,810,6.152007831939754
6148,"[ 3.20925757e-23  1.07699272e-22  1.57355647e-22 ... -1.74360464e-22
  9.33646674e-24 -1.12744120e-22]",57.0,11.0,1,810,1.014213457928448
6149,"[-6.76227029e-22 -4.91555286e-22 -6.33379174e-22 ... -2.31660785e-22
  5.16124404e-23  2.20538044e-23]",135.0,123.0,0,810,6.381342984600057
6150,"[ 2.13554664e-22  4.93176650e-22  3.68835242e-22 ... -7.91252523e-23
 -1.12700313e-22  4.00803178e-23]",83.0,68.0,0,810,4.0923899365845955
6151,"[ 1.66550097e-22  2.35412248e-22  1.00873211e-22 ...  6.19623634e-23
 -4.60049979e-23  1.59542137e-22]",141.0,26.0,0,810,2.32657354556269
6152,"[ 2.95525238e-22  8.19129706e-22  3.41944674e-22 ...  8.09704522e-23
 -3.15094125e-22  1.15816963e-22]",64.0,51.0,2,810,2.826679710212474
6153,"[4.35953741e-22 7.12305026e-22 7.26702409e-22 ... 5.92977410e-23
 1.55136979e-22 8.98527822e-23]",127.0,39.0,1,810,3.030530113795533
6154,"[-4.20270195e-22 -9.28334015e-23 -1.94658583e-22 ... -1.03850859e-22
 -1.66778507e-23 -1.74644702e-22]",148.0,51.0,0,810,4.149568405102044
6155,"[ 1.22656654e-22  1.39397717e-22  9.48579092e-23 ... -1.03187713e-23
  8.56323647e-23  2.64331829e-22]",92.0,8.0,0,810,0.7601360765898265
6156,"[-2.27496398e-22 -2.08070468e-22 -1.41495282e-22 ... -5.20845077e-23
 -1.14729558e-22 -1.67424717e-22]",55.0,26.472,2,810,1.9832338028136791
6157,"[ 5.18675286e-22  6.86694863e-22  3.38126563e-22 ...  1.15016477e-22
 -1.69185409e-22 -1.38231118e-22]",117.0,49.0,1,810,3.2203330967995933
6158,"[-9.23425152e-22 -8.75443432e-22 -9.64308292e-22 ... -5.53652590e-23
 -2.05440731e-23  1.27775455e-22]",102.0,102.0,2,810,5.404934992291634
6159,"[ 9.73940478e-23 -1.77486700e-22 -2.24457474e-22 ... -1.37367935e-22
  6.47606248e-23 -5.07534626e-23]",89.0,1.0,1,810,0.14260230067432472
6160,"[-3.20051017e-24 -2.70060998e-22 -2.29872342e-23 ... -1.19479882e-22
 -1.73111250e-23  6.52799069e-23]",64.0,49.0,2,810,2.9171123664489884
6161,"[-2.13677599e-22 -7.31561339e-23 -3.00873169e-22 ... -1.04299219e-22
 -2.03417700e-22  2.95988528e-23]",92.0,24.0,1,810,1.6374809616666202
6162,"[ 1.86888716e-22 -8.58203559e-23 -8.60014362e-23 ... -1.82568061e-22
  6.11392317e-23 -3.64185689e-23]",71.0,52.0,0,810,3.4858073828103673
6163,"[-1.24744472e-22 -1.11543981e-22 -4.80634322e-23 ... -1.05740502e-22
 -4.55235792e-23  6.00201299e-23]",31.0,8.0,1,810,0.5691655018642147
6164,"[ 4.06010152e-22  1.82190153e-22  7.07888678e-25 ... -8.52064551e-23
 -1.48293154e-22 -8.96509551e-23]",122.0,56.0,0,810,3.874873207623004
6165,"[-5.13804857e-22 -5.64264496e-22 -2.45252010e-22 ...  1.02151254e-22
 -1.58871031e-22  2.51041650e-23]",92.0,39.0,1,810,2.7803910482523837
6166,"[-1.49579664e-22 -2.78876927e-22 -2.41554759e-22 ...  1.23771890e-22
 -9.30940617e-23 -1.71059333e-22]",126.0,20.0,0,810,1.8354226565345173
6167,"[ 2.92266316e-22  7.70666238e-23  3.51264466e-22 ...  6.54891358e-24
 -1.74678893e-22  1.41744688e-22]",69.0,52.0,0,810,3.2706752101176346
6168,"[-2.32032673e-22 -4.59616774e-22 -6.35802167e-22 ... -2.22742242e-23
  6.95705967e-23  2.82842216e-23]",91.0,55.0,1,810,3.0939239436695756
6169,"[ 8.42787253e-24  2.06686943e-22  2.95078028e-23 ... -6.39408794e-23
 -1.57845437e-22 -1.95819983e-23]",34.0,15.0,1,810,1.2011197291834321
6170,"[ 9.56181259e-23  3.19786709e-22  3.44244103e-22 ... -8.34708584e-23
  2.36644744e-22  1.17733684e-22]",67.0,30.0,1,810,2.3950722476842
6171,"[ 2.33470557e-22  1.59628577e-22 -4.21385634e-23 ... -2.49374189e-22
 -3.12731356e-23  2.78996686e-23]",107.0,67.0,0,810,4.574037467502727
6172,"[ 3.65393954e-22  5.61604005e-22  3.68431744e-22 ...  1.04806153e-22
 -1.70786266e-22 -5.96903779e-23]",140.0,123.0,0,810,7.03929296616432
6173,"[ 2.91614541e-22  2.31619316e-22  3.75865181e-22 ... -1.19244448e-22
  2.32034100e-22  5.50977425e-24]",97.0,23.232,1,810,1.9402691554259857
6174,"[-3.13476653e-22 -3.01937851e-22 -2.19076712e-22 ...  1.30510012e-22
 -1.01841014e-22  4.60864913e-23]",98.0,42.0,1,810,3.2143057706343203
6175,"[ 2.69061033e-22 -8.28120139e-23  1.02300592e-22 ...  2.75176852e-22
 -3.12523868e-22 -9.85165727e-23]",144.0,67.0,0,810,5.171688368183204
6176,"[ 1.59342946e-22  2.22493125e-22 -2.76940173e-22 ...  2.16471794e-23
  8.94794083e-23 -5.25455524e-23]",136.0,86.0,1,810,6.29161383617682
6177,"[ 4.74047116e-22  4.89954684e-22  3.54815294e-22 ... -1.13588325e-22
  1.31801544e-23  6.95462852e-23]",100.0,82.0,2,810,5.53179120662059
6178,"[-4.20519095e-22 -4.45076856e-22 -3.20706994e-22 ... -2.61895555e-22
  7.80515799e-23 -2.08535490e-22]",132.0,90.0,1,810,5.579793712789786
6179,"[-4.40816557e-22 -3.39719716e-22 -2.04203418e-22 ... -1.15881573e-22
  1.26438235e-22 -1.08910648e-22]",55.0,46.849,1,810,3.0211634744830467
6180,"[ 5.57735758e-22  4.69344346e-22  8.82233043e-23 ... -5.06149241e-23
  8.83701013e-23  7.72518218e-23]",50.0,39.0,2,810,2.729531525717601
6181,"[ 3.21402145e-22  1.87115770e-22  2.59203273e-22 ...  1.22739080e-22
 -1.37979791e-22  4.42136685e-23]",69.0,31.0,0,810,2.353400212197191
6182,"[ 3.79932764e-22  2.88881423e-22  3.09174691e-22 ... -4.49993762e-23
  1.28215942e-22 -3.12658740e-22]",86.0,50.0,2,810,3.330057126965629
6183,"[-1.09437266e-22 -7.72632672e-23 -1.01482409e-22 ...  1.50806638e-22
 -1.31471422e-22  7.46485056e-24]",135.0,13.0,0,810,0.9953442371961874
6184,"[ 2.18553486e-23 -5.56618755e-23 -7.17079591e-24 ...  3.15206663e-23
 -1.44299530e-22 -1.60633574e-22]",53.0,36.0,0,810,2.325899243400552
6185,"[ 2.69071051e-22  5.60566856e-22  2.94568596e-22 ... -1.75092094e-25
 -2.82155482e-22  8.19016626e-23]",105.0,54.0,2,810,4.108153496011919
6186,"[ 3.84166237e-22  4.78290594e-22  6.86540329e-22 ... -3.83995011e-23
 -1.30029180e-22  8.85262993e-23]",140.0,124.0,0,810,6.805626123761968
6187,"[-4.38324883e-22 -7.58943796e-22 -4.61910972e-22 ...  1.99208862e-22
 -2.42718640e-22  5.40416772e-23]",84.0,75.0,1,810,4.674494892031353
6188,"[-4.93543054e-23 -1.47303060e-22 -4.01537975e-23 ...  3.88568435e-22
  1.46617119e-22  7.15257240e-23]",39.0,14.0,0,810,1.1265568266459158
6189,"[-1.23179961e-22  3.26875175e-22 -2.38316452e-22 ...  8.55838361e-23
 -8.56583312e-23 -6.11428639e-23]",89.0,56.0,2,810,3.368458062222168
6190,"[-3.73660138e-22 -3.49991333e-22 -4.39532787e-22 ...  4.80886241e-23
 -1.25759295e-22 -1.59956647e-22]",112.0,30.0,1,810,2.602986862412647
6191,"[ 3.32379074e-22  1.08806568e-22  1.27269346e-23 ... -4.92032744e-23
 -2.39891967e-22  1.41578671e-22]",85.0,31.0,2,810,2.620780761892991
6192,"[ 1.34494269e-22  1.97067320e-22  1.70724213e-22 ...  2.09155294e-22
 -2.02727437e-22  1.21773361e-22]",87.0,28.0,0,810,2.3403863279509096
6193,"[ 1.18274536e-22  1.29538844e-22 -3.61980044e-23 ...  5.53524575e-23
 -7.40109708e-23 -6.66737983e-23]",117.0,12.0,0,810,0.9839988485162353
6194,"[-2.97127655e-22 -3.62766424e-22 -5.05463712e-22 ...  2.51904798e-22
  1.47442005e-23 -5.79962743e-23]",51.0,47.0,1,810,2.4839862313008196
6195,"[ 6.13315139e-23 -1.46956039e-22  5.08295440e-23 ... -9.71921591e-24
 -1.45922148e-22  2.15345806e-22]",64.0,35.0,1,810,2.5866116489757505
6196,"[-6.33510928e-22 -8.21762610e-22 -5.56413387e-22 ...  8.76689818e-23
 -1.88461852e-22  2.30676083e-23]",149.0,41.0,2,810,3.394840640274316
6197,"[ 5.53392850e-22  2.32461256e-22  5.06419619e-22 ... -8.00963310e-23
  2.92308966e-22 -1.06247305e-22]",55.0,24.434,2,810,1.913806051004746
6198,"[ 1.28566699e-22 -8.15000220e-23  1.74539441e-22 ... -3.06755348e-23
  5.51867367e-23  1.46937555e-22]",124.0,8.0,0,810,0.6699002068730336
6199,"[-6.28185612e-22 -6.77509898e-22 -5.80062044e-22 ... -3.86401363e-23
 -1.03512634e-22  1.41588174e-22]",102.0,63.0,2,810,4.12620688686086
6200,"[ 2.32183527e-22 -2.24965014e-23  1.48044928e-22 ...  7.76322888e-23
  1.26754214e-22  4.43692089e-23]",94.0,28.0,2,810,2.366748131659912
6201,"[-3.16554698e-22 -1.86907615e-22 -1.05693208e-22 ...  1.74512813e-23
  6.58718715e-23  6.33205116e-23]",55.0,14.245,2,810,1.095768190124535
6202,"[ 2.78152940e-22 -8.12346922e-24  9.05818369e-23 ... -1.70418968e-22
 -1.11840838e-22  1.69116249e-22]",124.0,23.0,0,810,2.0900197295435685
6203,"[ 2.93520577e-23 -1.15624254e-22  1.61846745e-22 ... -4.36607654e-23
  1.88200752e-22 -1.21366364e-22]",140.0,78.0,0,810,5.750057310889101
6204,"[ 1.23028307e-22  4.93103458e-22  1.17595694e-22 ...  5.78768876e-23
 -5.82008019e-23 -1.73857484e-23]",146.0,46.0,2,810,3.227485069330954
6205,"[ 1.22179730e-22  1.27616193e-22  5.56192107e-23 ... -2.47847372e-22
  3.94821872e-23  1.11158862e-22]",53.0,41.0,1,810,2.0890598907752618
6206,"[ 8.89821359e-23  2.31966426e-22  1.73025190e-22 ... -9.40812462e-24
 -1.57523645e-22 -6.68011787e-23]",148.0,35.0,1,810,3.141519904799066
6207,"[ 5.77634882e-22  2.99911037e-22  4.27632936e-22 ...  4.40117415e-23
  1.70570651e-22 -1.34745449e-22]",145.0,61.0,0,810,4.543806568395015
6208,"[-2.79471451e-22 -9.97611068e-23 -3.18633571e-22 ... -4.93102769e-23
 -9.65912338e-23 -2.51609445e-23]",108.0,98.0,1,810,5.289024329090685
6209,"[-7.48720288e-22 -5.96998924e-22 -4.72982795e-22 ... -1.60302353e-22
  1.14449125e-22  6.21262639e-23]",132.0,89.0,0,810,5.447368103652096
6210,"[ 4.64260545e-22  3.37702422e-22  3.45683804e-22 ... -1.02864575e-22
  1.35595323e-22  2.85583257e-22]",147.0,69.0,0,810,5.5251056310370865
6211,"[-2.62460645e-22 -1.46407670e-22 -4.30229820e-22 ... -3.48515621e-22
  1.10999212e-23  2.51493758e-22]",131.0,61.0,0,810,4.404005784952925
6212,"[2.67667638e-23 3.23266800e-22 3.24589065e-24 ... 8.84942847e-23
 5.13256561e-23 1.53330135e-22]",73.0,14.0,0,810,1.4262818296965885
6213,"[ 9.33327508e-22  6.13662079e-22  7.93842595e-22 ...  1.34820025e-22
 -4.48821362e-24 -9.81224221e-23]",126.0,79.0,2,810,5.415872499929168
6214,"[ 7.17635247e-22  5.27325020e-22  6.27968443e-22 ... -7.78493859e-23
 -2.39953057e-22 -9.86023689e-24]",116.0,70.0,1,810,5.5694518834087265
6215,"[ 2.59480919e-22  2.05288732e-22  9.38478567e-23 ... -8.66826147e-23
 -9.27046464e-23  1.28515217e-22]",146.0,5.0,1,810,0.4937314096201141
6216,"[ 4.14384557e-23 -3.82560108e-23  9.57250185e-23 ...  1.24194803e-22
  1.40811011e-23  1.95926589e-22]",132.0,24.0,0,810,2.1371896420414016
6217,"[ 1.77518304e-22  3.36620335e-22  2.39485176e-22 ... -5.46745555e-23
 -6.23702099e-23 -1.01582648e-22]",69.0,49.0,2,810,3.0122830751410334
6218,"[4.56941312e-23 4.44696242e-22 3.14809177e-22 ... 6.07888623e-23
 2.10751226e-23 2.26629977e-22]",79.0,39.494,2,810,3.0015605481761076
6219,"[ 6.60388716e-22  5.37621581e-22  4.50620030e-22 ...  2.53282203e-23
 -1.84930980e-22  6.03833418e-23]",106.0,63.0,1,810,4.625217046161175
6220,"[-5.81521966e-22 -7.59932278e-22 -2.31178761e-22 ...  3.57458543e-23
 -5.83683137e-23  8.27740480e-23]",130.0,53.0,1,810,4.424047350694568
6221,"[-1.84900210e-22 -6.09759899e-22 -4.35635860e-22 ... -3.49582454e-23
 -1.40001489e-22  3.57265080e-23]",109.0,57.0,1,810,3.677345167226131
6222,"[-3.08972713e-22  1.88798602e-22 -7.29973470e-23 ...  2.05807166e-22
 -9.43783922e-24  1.52407241e-22]",117.0,27.0,0,810,2.211737095712157
6223,"[ 8.22748553e-22  6.10937824e-22  7.88476823e-22 ... -4.57938907e-23
 -1.60381153e-22 -1.25874541e-22]",97.0,95.989,2,810,4.832681074069237
6224,"[ 3.40377455e-23  9.26976322e-23 -8.80138820e-23 ... -7.66371077e-23
 -8.68555055e-23  8.30795111e-23]",122.0,20.0,0,810,1.8229183238443243
6225,"[ 1.37967307e-22  7.60849061e-23 -2.96256321e-23 ...  9.97970892e-23
  3.75807983e-23 -1.06269231e-22]",148.0,5.0,1,810,0.41073215356553316
6226,"[ 3.99436061e-22  4.01163013e-22  5.84393853e-22 ... -8.14907228e-24
  8.14410959e-23  1.12133411e-22]",129.0,101.0,0,810,6.763798190732711
6227,"[-6.15185608e-23 -1.54711840e-23 -2.85315755e-23 ... -1.19693917e-22
  1.71052587e-22 -7.71387477e-23]",95.0,8.0,2,810,0.8080785115697257
6228,"[-3.76203939e-23 -2.76069654e-22  1.24253983e-22 ...  3.44767442e-23
 -1.69292438e-22  6.23020766e-24]",139.0,16.0,0,810,1.5530595111817076
6229,"[ 1.25535274e-21  1.21690962e-21  1.29371960e-21 ...  1.08746598e-22
 -1.40016520e-22  1.99623593e-22]",148.0,108.0,2,810,5.7911156206827545
6230,"[4.46094421e-22 3.68709396e-22 2.26054872e-22 ... 1.19036174e-23
 1.25519186e-23 1.78020966e-22]",116.0,66.0,2,810,4.93558359916648
6231,"[ 4.20602993e-22  1.37757751e-22  5.09499346e-22 ...  6.09924165e-23
 -1.53016541e-23 -2.32313575e-23]",102.0,91.0,0,810,5.373084876577834
6232,"[-8.75413728e-23 -1.88058814e-22  2.35144826e-22 ...  1.69917412e-22
 -3.35623862e-23 -1.30126382e-22]",75.0,11.0,1,810,0.9641588181707991
6233,"[ 3.18572526e-22  1.16142344e-22  1.49015751e-22 ... -1.14341337e-23
 -2.16301368e-23 -8.78570800e-23]",75.0,56.0,1,810,3.506495858988143
6234,"[ 4.14249155e-22  4.38261078e-22  4.05049775e-22 ... -4.67602914e-23
  1.99610630e-23 -5.69865652e-23]",115.0,25.0,2,810,2.1982147993375603
6235,"[ 2.17599465e-22  3.70505526e-22  4.22118057e-22 ...  1.50384852e-22
 -1.34154235e-22  1.11275153e-22]",120.0,64.0,1,810,4.8679435845551655
6236,"[ 2.66284434e-22 -1.28228745e-22  6.73126297e-23 ... -9.14306606e-23
 -6.04735828e-23  1.19379613e-22]",113.0,48.0,2,810,3.856525083924389
6237,"[ 1.76347860e-23 -1.92488239e-22 -7.67995168e-23 ... -1.77756316e-22
  2.11375771e-22  2.52616555e-22]",50.0,19.0,0,810,1.335805956463295
6238,"[1.60728566e-22 2.17953865e-22 3.08329949e-22 ... 2.18413312e-22
 4.07316262e-24 1.39112379e-22]",141.0,24.0,1,810,1.9270789860012971
6239,"[-7.09238983e-22 -8.60692598e-22 -9.31566411e-22 ... -2.41099457e-23
 -1.21539797e-22 -1.51857456e-22]",115.0,102.0,2,810,5.813469389332189
6240,"[-1.55018992e-22 -9.50311910e-23 -1.90441597e-22 ... -1.69806251e-22
  1.98104247e-22 -1.19844972e-22]",55.0,35.642,2,810,2.2600700130852043
6241,"[-3.16647146e-23  1.34962631e-22 -3.53297957e-22 ...  5.93739404e-23
  4.20623913e-23 -2.24989546e-22]",90.0,5.0,1,810,0.45618801869872305
6242,"[ 5.85424239e-22  3.32105741e-22  1.50508863e-22 ... -9.10837462e-23
 -1.87382089e-23 -9.42390688e-23]",100.0,34.0,1,810,2.476255221003235
6243,"[ 3.22561461e-22  4.38467870e-22  2.57427825e-22 ...  1.39998305e-22
 -8.35523334e-23  4.36081196e-23]",85.0,76.0,0,810,3.9921950053422397
6244,"[-2.57019569e-22 -3.76280758e-22 -3.71014143e-22 ...  2.47795898e-22
 -3.63247201e-23  2.47168927e-23]",129.0,55.0,0,810,4.1823907708674435
6245,"[ 3.98399931e-22  3.93388032e-22  2.54133607e-22 ...  1.61746263e-22
 -1.84368030e-22  1.33453704e-22]",102.0,93.0,2,810,4.940851939991097
6246,"[-2.12735085e-22 -1.89971633e-22 -2.14061234e-22 ...  1.37999638e-22
  8.87770467e-24  8.94972524e-23]",86.0,81.0,0,810,4.408347176254755
6247,"[-5.04708524e-22 -7.34837988e-22 -7.87733684e-22 ...  1.56804713e-22
 -1.40207735e-23  1.39455545e-22]",113.0,79.0,2,810,4.980273962726839
6248,"[ 2.51863588e-22  5.69788472e-22  4.75924111e-22 ...  8.47053351e-23
 -2.13180953e-22  3.68514333e-22]",149.0,45.0,1,810,3.7323913137005813
6249,"[ 1.31440951e-22  1.45308756e-23 -1.42136008e-22 ...  7.53383163e-23
 -3.87255556e-23  1.47869499e-22]",83.0,7.0,2,810,0.7038517318966439
6250,"[ 3.41418933e-22  3.63817932e-22  2.57222011e-22 ...  1.57243620e-22
 -2.00368808e-22  3.94426267e-23]",71.0,58.0,2,810,3.5916229109146034
6251,"[-3.36406508e-22 -6.75657516e-22 -3.99954299e-22 ...  3.34367812e-22
  4.27218900e-23 -6.93664393e-23]",125.0,46.0,1,810,3.6429942202488004
6252,"[-2.31591731e-22  2.87983654e-23  2.00251707e-23 ...  1.65874300e-22
 -2.48627542e-23  3.35631315e-23]",135.0,40.0,1,810,3.4147825578135413
6253,"[5.16282179e-22 4.71651462e-22 8.03732815e-22 ... 2.79020612e-22
 2.17155443e-23 4.62265005e-23]",113.0,99.0,0,810,5.651508276646201
6254,"[ 6.39302191e-22  6.34495946e-22  5.34093643e-22 ... -1.21763770e-22
  1.00978149e-23  4.51563024e-23]",143.0,55.0,1,810,4.489564777042943
6255,"[ 1.44003038e-22  2.19740166e-22  4.14556247e-22 ...  1.50737653e-22
 -1.37345817e-23 -2.14957092e-23]",85.0,10.0,1,810,0.98062293254321
6256,"[ 3.02979175e-22  2.34928173e-22  3.85789755e-22 ...  9.96620649e-23
 -9.70297955e-23 -1.85374750e-23]",146.0,28.0,1,810,2.467840463613285
6257,"[-1.39177084e-21 -1.39752105e-21 -1.51710521e-21 ...  2.80153112e-22
 -2.20699708e-22  6.32491338e-23]",143.0,132.0,2,810,7.947046346868968
6258,"[ 2.27913889e-22  3.49189477e-22  2.52743040e-22 ...  1.32059959e-23
 -5.11911566e-23  8.31351016e-23]",95.0,49.0,0,810,3.5753933678496703
6259,"[4.28799128e-22 1.30465204e-23 5.27516139e-22 ... 1.27353352e-22
 2.68517510e-23 1.18123856e-22]",76.0,75.0,2,810,3.44546085714675
6260,"[-1.15463193e-22 -3.25281927e-22  9.12120869e-24 ...  1.32384037e-23
  4.41915014e-23 -1.55609693e-22]",104.0,6.0,1,810,0.5416119201202348
6261,"[-3.76632514e-22 -3.22638545e-22 -3.62740771e-22 ...  1.22289382e-22
  6.83895994e-23 -1.44873579e-22]",148.0,26.0,2,810,1.9829361174458777
6262,"[ 5.88921377e-22  7.18156164e-22  7.13405153e-22 ... -3.26321206e-24
 -2.55292344e-22  3.01152418e-23]",134.0,112.0,1,810,6.966935875771842
6263,"[ 9.70766995e-22  1.00668309e-21  1.05066879e-21 ... -1.10883827e-22
 -3.43871820e-23  8.72748766e-23]",132.0,109.0,2,810,6.117894318365222
6264,"[ 1.27412643e-22  2.14909323e-22  3.95315471e-23 ...  2.07090198e-23
 -6.09092711e-24 -8.81756092e-23]",127.0,76.0,1,810,4.971073526163086
6265,"[ 3.73300163e-22  5.40120507e-22  1.71968000e-22 ...  1.93797471e-23
  6.56007099e-23 -5.98903813e-23]",135.0,79.0,1,810,5.670506072266169
6266,"[-1.98432004e-22 -1.11647566e-22 -4.97761075e-22 ...  1.15065611e-22
  1.99180030e-22 -3.09619555e-23]",127.0,124.0,0,810,6.859994282471262
6267,"[ 2.44365328e-22 -3.05577584e-22 -1.85463243e-22 ...  4.89743498e-23
  9.52837804e-23  7.86876031e-23]",58.0,12.0,1,810,1.0603332449577536
6268,"[ 1.05732616e-22  8.48869688e-23  5.59869184e-23 ...  3.63532883e-23
 -1.56296673e-22  1.88890609e-22]",95.0,2.0,1,810,0.23731577107005808
6269,"[-4.50619758e-22 -1.50839029e-22 -3.70166473e-22 ... -6.40419058e-23
 -1.07760402e-22  1.51682634e-22]",38.0,32.0,2,810,1.694237621967742
6270,"[-3.43497387e-22 -5.75414742e-23 -2.01369769e-22 ... -2.10951452e-23
  9.90310230e-23 -8.95413114e-23]",62.0,29.0,1,810,2.003587781319746
6271,"[ 9.93374822e-23  5.57353448e-23 -1.34007309e-22 ... -2.01980253e-23
 -1.65763562e-22 -9.19032741e-23]",126.0,4.0,2,810,0.4672328886962608
6272,"[-2.73279834e-22 -4.05270511e-22 -1.02071192e-22 ... -5.22488363e-23
  2.03215780e-22 -1.67088075e-22]",118.0,21.0,0,810,1.705591131559651
6273,"[-3.65343184e-22 -2.62118969e-22 -5.26273611e-22 ...  1.07087280e-22
 -1.90408678e-23  6.81594807e-23]",100.0,68.0,2,810,4.644497401986644
6274,"[-5.02019191e-22 -6.15357532e-22 -3.44866073e-22 ...  8.06018352e-23
  3.46313334e-22 -3.50866709e-24]",126.0,45.0,1,810,3.520369951721308
6275,"[-9.76165480e-22 -1.12052222e-21 -1.26579528e-21 ... -5.71627992e-23
  2.05287657e-23 -2.58775744e-23]",130.0,113.0,2,810,6.614884026907968
6276,"[-7.38866481e-22 -4.51744770e-22 -7.41439270e-22 ...  5.20345918e-23
  1.90824058e-22 -1.64928113e-22]",108.0,72.0,0,810,4.861667619585171
6277,"[-6.49770136e-22 -7.23157895e-22 -6.78595099e-22 ...  1.57669383e-23
  3.43348181e-23 -3.65018267e-23]",103.0,99.0,2,810,5.420752282443324
6278,"[-4.49449262e-22 -3.28844298e-22 -3.11739442e-22 ...  1.80560009e-22
 -2.18467803e-22  9.80968409e-23]",106.0,47.0,2,810,3.584350566143522
6279,"[ 2.45370120e-22  3.18508861e-22  1.60415019e-22 ... -1.05420257e-22
  2.55893118e-22 -1.46712602e-22]",120.0,55.0,0,810,3.3391064704586277
6280,"[ 3.31197952e-23  1.62292215e-22  1.71841899e-22 ...  7.42941782e-23
 -9.54678184e-23 -4.27691203e-23]",14.0,4.0,1,810,0.33982610622448756
6281,"[ 1.04497645e-21  8.73395824e-22  1.02312821e-21 ... -2.32234325e-22
 -1.29966629e-22  2.58845823e-22]",144.0,78.0,1,810,5.556080187673122
6282,"[-7.67554462e-23  3.59353062e-22 -7.29415187e-23 ...  1.30915403e-22
 -1.26065123e-22 -4.18426772e-23]",43.0,30.0,1,810,2.2286524522685625
6283,"[-2.80073002e-22 -2.73527239e-22 -3.23260596e-22 ...  1.75395958e-23
  1.14601380e-22  1.56011556e-22]",136.0,59.0,1,810,4.616472144574312
6284,"[-3.00775400e-22 -8.90377373e-24 -3.09885069e-22 ...  1.23927528e-22
 -5.43788084e-23  1.93937819e-23]",83.0,36.0,0,810,2.140841883887826
6285,"[-2.06002999e-22 -5.94677471e-23  7.73610398e-23 ... -2.42766094e-22
 -1.91156543e-22  2.64270963e-22]",12.0,3.0,2,810,0.2585511296123456
6286,"[-3.31215609e-22 -5.86471097e-22 -3.85960881e-22 ...  1.01074504e-23
  2.80302686e-22  8.05811041e-23]",91.0,74.0,0,810,4.690358502378909
6287,"[ 3.37709213e-22  2.82816156e-22  2.34530862e-22 ...  2.70260622e-22
 -4.82856694e-23 -1.63444749e-22]",111.0,42.0,2,810,3.196753695276973
6288,"[ 5.76688601e-24  1.99636236e-22  1.56458756e-22 ...  2.06909822e-22
  3.61377377e-22 -1.13491566e-22]",110.0,9.074,2,810,0.8672857849312459
6289,"[ 5.96918733e-23  2.15466667e-23 -1.26130906e-22 ...  1.09475278e-22
  1.34800915e-23  1.37344291e-22]",86.0,73.0,1,810,4.190688418968806
6290,"[-4.16647423e-23 -2.27778362e-22 -3.63999350e-22 ...  7.74759882e-24
 -1.90865699e-22 -6.81508075e-23]",150.0,145.0,1,810,9.046647795709651
6291,"[ 4.36485666e-22  6.84176933e-22  6.18814902e-22 ...  2.04342012e-22
 -1.06026215e-22  1.52826056e-22]",129.0,75.0,0,810,4.979430523224935
6292,"[ 1.79856454e-22  5.65600708e-23  9.27015258e-23 ...  3.40612562e-23
 -1.04859674e-22 -5.44641685e-23]",76.0,20.0,0,810,1.359025999198059
6293,"[-7.15047674e-22 -8.08802065e-22 -3.72088268e-22 ... -1.41357233e-22
 -1.09111774e-22 -2.42331603e-23]",76.0,76.0,2,810,4.432256527620219
6294,"[ 5.37651056e-22  6.21021451e-22  5.49400855e-22 ... -1.53772843e-22
  1.02747886e-22  3.27382914e-23]",71.0,62.0,1,810,3.2548679829048415
