,Waveform,m1,m2,Merger Position,Distance,PSNAR
7237,"[ 7.46361186e-22  7.38173028e-22  7.78396447e-22 ... -3.41465551e-23
  1.25741828e-22 -2.55652352e-23]",126.0,101.0,2,610,8.191711517658025
7238,"[ 3.05448963e-22  5.46541911e-22  3.55371054e-22 ...  1.56952576e-22
 -1.42786899e-22  9.56069059e-23]",144.0,27.0,2,610,3.5010807767764285
7239,"[-7.70537273e-22 -6.84994243e-22 -6.68804280e-22 ... -2.41875057e-22
  1.11023553e-22  1.99908722e-22]",101.0,77.0,0,610,6.576970097047591
7240,"[-6.51179597e-23  6.23142080e-23 -1.40839814e-23 ... -2.31547279e-22
 -1.21998525e-22  1.83789295e-22]",90.0,12.0,0,610,1.3846070021570824
7241,"[ 7.69617732e-24  2.86054047e-22 -8.51500781e-23 ...  1.28978954e-22
 -2.71689270e-23 -3.31665584e-23]",137.0,7.0,2,610,0.9153349972025754
7242,"[-2.28375340e-22 -1.41429854e-22 -1.25760609e-22 ...  9.46001219e-23
 -2.46813619e-22 -6.20147086e-23]",109.0,6.0,2,610,0.8388581554152272
7243,"[ 6.67914265e-22  6.53508330e-22  5.29627392e-22 ...  2.43619670e-22
  1.11509827e-22 -1.29184930e-22]",117.0,83.0,1,610,7.324424678223968
7244,"[-3.57752286e-22 -2.86308881e-23 -1.80266110e-22 ... -2.14637841e-23
 -2.04532809e-23 -1.84729145e-22]",63.0,29.0,0,610,2.6152239259806347
7245,"[ 7.15588621e-23  1.12576879e-22 -3.79276315e-23 ... -1.83474558e-22
  1.55271510e-22 -7.25134320e-23]",133.0,127.0,2,610,9.136083441967271
7246,"[-5.63410092e-22 -7.12645699e-22 -4.47076019e-22 ... -3.25943551e-22
 -1.13835028e-22  1.65784093e-23]",120.0,54.0,2,610,5.011730258350913
7247,"[ 6.42714189e-24  2.40185000e-22 -1.47983072e-22 ...  1.53061554e-22
 -2.18634979e-23 -1.84527584e-22]",139.0,15.0,0,610,2.002266897440706
7248,"[ 3.42860654e-22  2.53355907e-22  2.72355729e-22 ... -9.50958786e-23
  8.11159824e-23 -4.46175581e-23]",142.0,89.0,0,610,8.275273276868214
7249,"[ 2.24355204e-22  4.05423219e-22  4.77819619e-22 ...  1.66881032e-22
  2.39310902e-23 -1.12213949e-22]",47.0,36.0,2,610,3.1780237085040746
7250,"[ 3.48073646e-22  3.76403717e-22  7.05205836e-22 ...  3.87625270e-23
 -1.12062436e-23  1.42074229e-22]",67.0,60.0,0,610,4.61735357287343
7251,"[-5.84953824e-22 -8.64429076e-22 -6.71340609e-22 ...  5.60876538e-23
  3.82433180e-23 -4.55547813e-24]",89.0,82.0,1,610,6.210942988168336
7252,"[ 1.19787251e-22  4.54297671e-22 -2.57528181e-23 ...  1.15683742e-22
  1.23015863e-22  2.14156003e-23]",141.0,31.0,0,610,3.30939071262327
7253,"[-2.01119733e-23  1.89226328e-23 -7.02950467e-23 ... -6.38300749e-23
 -9.39141062e-23  2.22596764e-23]",127.0,4.0,0,610,0.5213492429191712
7254,"[-1.76109119e-22 -1.72072181e-22 -2.26279449e-22 ...  2.19266752e-22
 -1.76959755e-22  1.73647059e-22]",89.0,79.0,2,610,5.737300881626104
7255,"[-2.17138831e-22 -2.02372973e-22 -1.10508186e-22 ... -3.74887691e-24
  2.07714723e-22 -1.17714566e-22]",139.0,68.0,0,610,6.54408873642612
7256,"[ 3.08629629e-22  1.02688191e-22  3.22009094e-22 ... -1.51622732e-22
  1.44059381e-22  1.94171785e-22]",49.0,10.0,1,610,1.2594264155950425
7257,"[-3.30222890e-22 -4.78043207e-22 -8.02583615e-23 ...  3.67046242e-23
  7.09240005e-23  1.07981649e-22]",64.0,60.0,0,610,4.541312787063593
7258,"[ 2.01417523e-22  1.48457363e-22 -6.78038545e-23 ...  1.84281328e-22
 -1.15365496e-22  9.28019409e-23]",85.0,17.0,0,610,2.031013675735399
7259,"[-1.55046378e-22  8.31408383e-24 -2.36060613e-22 ... -1.42252069e-22
  1.47876655e-22  1.22300645e-23]",55.0,24.434,2,610,2.4481274246052873
7260,"[-2.32603491e-22 -3.99513643e-22 -3.25450264e-22 ... -2.24675954e-23
  7.54410983e-23 -6.50208758e-24]",66.0,35.0,1,610,3.3037313570308795
7261,"[-4.97210060e-22 -6.70985165e-22 -8.00870576e-22 ...  8.58507525e-23
 -9.99030568e-23  1.08225741e-22]",97.0,87.905,2,610,6.009617774317816
7262,"[-9.89413319e-22 -6.23118930e-22 -7.41929055e-22 ...  1.86433968e-22
  6.14438247e-23 -2.48783145e-22]",110.0,56.509,2,610,5.429302865364915
7263,"[ 2.30816776e-22  8.89460070e-23  1.15906096e-22 ... -9.43197691e-23
 -5.22254492e-23 -6.11289063e-23]",52.0,41.0,2,610,3.525661406769953
7264,"[-3.01367831e-22 -2.33474130e-22 -6.35747572e-22 ... -1.83008778e-23
  4.38488459e-23 -2.76529047e-23]",149.0,15.0,2,610,1.7240122447169415
7265,"[ 2.68723378e-22  2.44468468e-22  4.65502841e-22 ...  2.38469940e-22
 -1.19701710e-22  1.21000169e-22]",144.0,102.0,0,610,8.385265864242317
7266,"[-3.73584930e-22 -1.25916353e-22 -2.94737619e-22 ... -5.95364810e-23
 -2.45848273e-22 -2.70749493e-22]",76.0,56.0,2,610,4.88400248040473
7267,"[ 2.00106671e-23 -4.66437027e-22 -1.80533974e-22 ... -4.15579705e-23
  2.73566840e-22  5.71361280e-23]",43.0,38.0,2,610,3.123171262700171
7268,"[-4.58445140e-22 -2.65040161e-22 -5.10350029e-22 ...  1.58182902e-22
 -1.26927415e-22  7.44887940e-23]",116.0,91.0,0,610,7.147724249132983
7269,"[ 3.24678246e-22 -1.41927770e-23  3.15332496e-22 ... -9.06765602e-23
 -1.56258984e-22  6.49159513e-23]",50.0,10.0,1,610,1.085451518023356
7270,"[-1.61104269e-23 -2.36686963e-22  1.79752435e-22 ... -8.43170716e-23
  1.33763290e-23 -4.13720379e-23]",89.0,3.0,2,610,0.5082907331846824
7271,"[-5.35252185e-22 -1.40561664e-22 -2.55188817e-22 ... -2.18515593e-22
  2.86461476e-23  1.48986555e-23]",88.0,43.0,1,610,4.110717701116415
7272,"[-4.86631274e-23 -8.40221321e-23  3.13245186e-23 ...  1.17878090e-22
  1.14435972e-22  7.52385220e-24]",47.0,1.0,0,610,0.13318288400913436
7273,"[ 2.53917366e-23  1.93206737e-23 -2.55247083e-22 ...  4.17370945e-23
 -9.57199793e-23 -9.08152251e-23]",68.0,10.0,0,610,1.33110446508985
7274,"[-2.40034908e-23 -1.93266755e-22  5.06174627e-23 ... -1.14301343e-22
 -1.14249099e-22  3.51134567e-22]",93.0,36.0,0,610,4.072853070827079
7275,"[-4.34554634e-23 -3.41913694e-23 -6.48332697e-23 ... -7.94706150e-23
  5.02569690e-23 -1.66140051e-23]",63.0,18.0,1,610,1.9872971650210252
7276,"[-2.17899014e-22 -4.69402549e-22 -3.74347579e-22 ...  1.92745076e-22
 -2.92497198e-22  3.40411982e-22]",141.0,48.0,2,610,4.7405721507608485
7277,"[ 8.12532432e-22  4.89614810e-22  7.00741482e-22 ... -1.31929355e-22
  2.67906707e-22 -1.62088497e-22]",119.0,96.0,1,610,7.38069877094907
7278,"[3.58154112e-22 5.31883676e-22 5.55502610e-22 ... 5.82682581e-23
 7.37557955e-24 2.55027169e-22]",79.0,51.649,0,610,5.009942186360242
7279,"[ 6.38388519e-22  4.60655475e-22  6.75375962e-22 ...  1.72444020e-22
 -7.93310290e-24  3.70776969e-23]",132.0,74.0,0,610,6.677873585273403
7280,"[ 3.97314447e-22  1.72182241e-22  5.04769486e-22 ... -6.57263174e-23
  5.26411415e-23  1.44223649e-22]",75.0,65.0,1,610,5.8799140798847676
7281,"[-4.16090268e-22 -3.65824271e-22 -4.67949710e-22 ...  3.34089837e-22
  8.15507323e-23 -4.53021227e-22]",124.0,98.0,1,610,8.147140995958475
7282,"[ 1.22498857e-21  1.14738245e-21  1.13187695e-21 ...  3.03273833e-22
  1.30182996e-22 -2.43705987e-22]",142.0,106.0,0,610,8.205301791130218
7283,"[-3.26444572e-22 -7.01244990e-22 -6.55535216e-22 ...  2.43450887e-22
 -6.89184219e-23  5.09765656e-23]",96.0,91.0,0,610,6.848770842652555
7284,"[ 5.11690673e-22  4.19607752e-22  3.54305900e-22 ... -1.20822982e-22
  1.04959010e-24  1.38512623e-22]",62.0,43.0,0,610,3.689081122133176
7285,"[-3.09903907e-22 -3.43754801e-22 -2.25314904e-22 ...  6.74057199e-23
 -3.04420398e-23 -3.61147885e-23]",45.0,31.0,0,610,2.660499020055533
7286,"[ 4.89891558e-22  2.73084830e-23  1.54359683e-22 ...  2.15024607e-22
  1.09568253e-22 -1.40172702e-22]",48.0,43.0,1,610,2.737650482363216
7287,"[ 2.24796104e-22  1.12893652e-22 -2.14443876e-22 ... -1.53345375e-22
  5.61136741e-23 -1.00229745e-22]",84.0,1.0,0,610,0.15252574973911354
7288,"[ 8.48239494e-23 -3.30676109e-22 -1.46606780e-22 ... -5.17694247e-23
 -3.11026873e-22  3.88229757e-23]",124.0,114.0,2,610,8.470818042881508
7289,"[-7.86832599e-22 -4.12544034e-22 -4.67593644e-22 ...  6.72427381e-23
 -1.03427895e-22  1.05793285e-23]",59.0,54.0,1,610,4.089948261108969
7290,"[ 2.50792698e-22  2.61168392e-22 -3.24051509e-23 ... -1.14448514e-22
  1.60198157e-22  7.69597670e-23]",53.0,19.0,2,610,1.953164358812237
7291,"[-1.38444043e-21 -1.47882090e-21 -1.16516466e-21 ...  1.05329452e-22
 -2.14820199e-23  1.96548261e-22]",130.0,107.0,2,610,8.234120089267908
7292,"[ 5.77136298e-22  4.28367378e-22  6.37949039e-22 ... -2.03524146e-22
 -3.79308401e-23 -5.85092288e-23]",97.0,47.484,2,610,4.553855543369511
7293,"[-3.54060321e-22 -6.10153237e-23 -2.10511525e-22 ... -1.09608110e-25
 -2.05746980e-22 -7.57073296e-23]",48.0,24.0,0,610,2.364343074691053
7294,"[ 7.89210670e-23 -2.58230205e-22  2.15841415e-23 ... -2.94191338e-22
 -7.19109204e-24  9.40324411e-24]",102.0,14.0,2,610,1.7467979375090712
7295,"[-4.30298310e-22 -6.33059217e-22 -6.73974173e-22 ...  2.33984564e-22
 -1.81138515e-22  3.71337913e-22]",114.0,36.0,1,610,3.944608218544924
7296,"[1.16099472e-21 9.40439863e-22 8.97218771e-22 ... 1.86681596e-22
 1.05058164e-22 1.18551111e-22]",135.0,71.0,2,610,6.534021209939459
7297,"[-2.02140439e-23 -1.00173623e-22 -1.98535586e-22 ... -2.87548859e-22
  4.80076189e-23  2.34656550e-22]",38.0,21.0,0,610,1.8802167056738792
7298,"[ 6.74912788e-22  4.27216655e-22  6.07314059e-22 ...  2.80525887e-23
 -3.77024638e-23  1.83855637e-22]",92.0,69.0,1,610,6.548188659227969
7299,"[ 9.47933894e-22  7.46865695e-22  8.40712224e-22 ... -3.45507404e-22
 -2.53571912e-23  2.22270341e-22]",120.0,93.0,2,610,7.350774968738405
7300,"[3.27999295e-22 3.21443953e-22 2.79070966e-22 ... 3.56505811e-24
 1.36977740e-22 5.00657701e-23]",96.0,26.0,0,610,2.4814391951432127
7301,"[ 6.94881796e-22  5.83739569e-22  7.98063035e-22 ...  1.81943552e-22
  1.00815895e-22 -8.75759233e-23]",114.0,104.0,2,610,7.124643310948002
7302,"[-4.96196164e-22 -6.30668851e-22 -5.46952665e-22 ...  5.95060925e-23
  4.00312698e-23 -1.76592962e-22]",91.0,85.0,2,610,5.915897710800243
7303,"[ 1.00907448e-22 -6.71557841e-23 -1.82221112e-22 ... -7.50980564e-23
  4.48322410e-23 -1.52007088e-22]",145.0,42.0,0,610,4.9471386397062
7304,"[ 1.08867494e-22  1.35418069e-23  1.04246334e-22 ... -8.40337690e-24
 -7.69777928e-23 -4.62826403e-23]",33.0,23.0,0,610,1.9135814966248428
7305,"[ 1.37816335e-21  1.11559986e-21  1.28513487e-21 ...  1.20216485e-22
  1.51710299e-23 -1.25518840e-22]",139.0,133.0,1,610,9.086137882693105
7306,"[ 3.22146108e-22  2.75061056e-22  1.81620338e-22 ... -1.36787398e-22
  5.27829057e-23 -1.27271064e-22]",103.0,31.0,2,610,3.3694320086856813
7307,"[-9.50722935e-22 -7.54077652e-22 -1.05264377e-21 ... -1.21440836e-22
  4.64094737e-23 -4.53369371e-22]",145.0,143.0,2,610,10.654505558050749
7308,"[ 9.48503309e-22  9.01577460e-22  1.20830637e-21 ... -1.46760774e-22
  9.54969850e-23 -8.22015711e-23]",121.0,107.0,2,610,8.403604928229123
7309,"[ 2.10035743e-22  5.69247465e-24  1.39085053e-22 ... -3.02438071e-22
 -3.74299567e-23 -5.76133997e-23]",14.0,5.0,2,610,0.5078342909603099
7310,"[ 1.04427062e-22  2.05415024e-23 -1.20758417e-22 ...  3.51962761e-23
 -2.34597966e-23  2.19413758e-22]",115.0,7.0,1,610,0.932949529420839
7311,"[-4.05922925e-22 -2.94758211e-22 -5.07321914e-22 ... -2.01933431e-22
 -9.16532657e-24  5.59061498e-24]",97.0,20.2,2,610,1.8858568918729148
7312,"[-9.05236589e-23  1.14261059e-22 -1.05397045e-22 ... -1.76717936e-22
  2.87398302e-23  4.89083227e-23]",140.0,76.0,2,610,7.642153714507652
7313,"[ 1.74495220e-22  1.16702819e-22  3.08820473e-23 ... -5.31121953e-23
  1.09907026e-22  5.85444362e-23]",72.0,70.0,1,610,5.136156064919648
7314,"[-3.59285272e-23 -4.41867992e-23 -2.09625979e-23 ... -4.18171641e-23
 -2.59523226e-22  5.58946090e-23]",77.0,60.0,0,610,4.519943068313468
7315,"[-7.96169599e-22 -6.84569275e-22 -8.15263789e-22 ...  4.93238200e-23
 -2.07535984e-22  1.26219280e-23]",139.0,56.0,2,610,5.8263159049724536
7316,"[-1.61992584e-22 -2.96136504e-22 -2.60594040e-22 ... -5.42416209e-23
 -1.30618951e-22  2.31630648e-23]",40.0,23.0,2,610,1.9951058952023812
7317,"[ 3.25757278e-22  5.53953338e-22  2.91032987e-22 ... -1.94792939e-23
 -6.43528658e-23  1.65351396e-22]",120.0,17.0,1,610,2.0717753854407577
7318,"[-1.26788573e-21 -1.00487945e-21 -1.03398839e-21 ... -1.02788290e-22
 -5.88809598e-23  8.10303516e-23]",143.0,81.0,1,610,7.907875624818306
7319,"[-4.72458647e-22 -4.38385846e-22 -6.15107966e-22 ... -1.55604556e-22
 -1.17668679e-22 -4.82999652e-23]",61.0,38.0,1,610,3.4089721730343143
7320,"[ 2.63958659e-22  1.63551072e-22 -9.64236174e-23 ...  1.28669423e-22
  1.23924884e-22 -2.33398469e-22]",53.0,22.0,2,610,2.272775001339944
7321,"[-3.50008148e-22 -1.62867170e-22 -1.43862584e-22 ... -8.37588471e-24
 -7.33388888e-23 -1.02698613e-22]",109.0,58.0,0,610,5.027285329875962
7322,"[-9.73983307e-23 -1.64231129e-22  2.45280601e-22 ... -3.00174374e-23
  2.06419837e-22 -1.46288057e-22]",124.0,18.0,2,610,2.109251084224782
7323,"[ 4.36000336e-22  1.88813665e-22  1.48883401e-22 ...  1.57784889e-22
  1.16988247e-22 -2.80127094e-23]",32.0,27.0,0,610,2.0216129433628747
7324,"[ 1.21550099e-22  2.68411961e-22  1.00254920e-22 ... -3.02857729e-23
  4.32398967e-23 -9.88474490e-23]",38.0,15.0,2,610,1.413448146164641
7325,"[ 3.90279968e-22  5.58033102e-22  5.69740141e-22 ...  4.10169632e-22
 -6.87289213e-23 -1.65358073e-22]",88.0,53.0,1,610,4.58860085827344
7326,"[ 3.91468590e-22  5.61144842e-22  4.86217405e-22 ... -1.31223423e-22
  1.17290129e-23  2.46719828e-23]",109.0,23.0,1,610,2.5230944621853295
7327,"[-4.74187462e-22 -1.44313599e-22 -4.14585458e-22 ... -1.93328579e-22
 -1.59097174e-22  7.99398553e-23]",83.0,27.0,1,610,3.1977110377422107
7328,"[-3.74687043e-22 -4.36092695e-22 -2.10933930e-22 ... -1.02219853e-22
 -4.38040389e-23  8.20137702e-23]",64.0,37.0,1,610,2.894970585119108
7329,"[3.62900541e-22 4.36677860e-22 2.80239735e-22 ... 7.79589400e-23
 8.64840110e-24 1.48574083e-23]",110.0,75.685,1,610,6.310673085610709
7330,"[-4.62915346e-22 -3.01213771e-22 -2.89870591e-22 ... -1.28986454e-22
  1.49121478e-22 -1.83364108e-23]",50.0,46.0,2,610,4.008653184561421
7331,"[-6.80680214e-22 -9.43557502e-22 -7.16074351e-22 ...  3.94853227e-23
  4.22543950e-23  5.42739956e-23]",76.0,73.0,1,610,5.6974397350791275
7332,"[ 2.75657920e-22  3.67102585e-24  3.21018495e-22 ...  1.00613208e-22
 -2.35208569e-22  1.31865161e-22]",50.0,9.0,0,610,0.9296480003104753
7333,"[-3.50391948e-23 -4.20413248e-24  1.09749731e-22 ...  1.33449792e-22
  7.37780913e-24  2.93246850e-23]",24.0,3.0,0,610,0.33519693182041865
7334,"[-7.91490722e-22 -5.51431746e-22 -3.89480167e-22 ...  2.70480179e-23
  1.58955732e-22  1.81181852e-23]",129.0,31.0,2,610,3.333320598938936
7335,"[4.80095076e-22 4.32991784e-22 4.20231150e-22 ... 4.10018626e-23
 3.62248958e-22 2.35963881e-23]",102.0,83.0,0,610,6.182213077781199
7336,"[-2.68550847e-22 -5.45969746e-22 -4.61419948e-22 ...  6.32800674e-24
 -1.04475910e-22 -9.64967935e-23]",140.0,30.0,0,610,2.6461828761768085
7337,"[-4.87009256e-22 -3.04029807e-22 -4.08101578e-22 ...  2.08216121e-22
 -6.66704366e-23 -2.78150129e-23]",123.0,37.298,2,610,4.50278980756814
7338,"[-7.85116021e-22 -9.99399286e-22 -7.11781986e-22 ...  2.06666048e-22
 -9.09979412e-23 -8.04082665e-23]",114.0,88.0,2,610,6.862295553478924
7339,"[ 3.12423604e-23 -1.59629910e-24  3.92706598e-22 ... -4.31958874e-23
  2.09302540e-23 -1.71358931e-23]",79.0,62.792,2,610,5.483083476678987
7340,"[ 3.95599437e-22  3.19006434e-22  5.80973414e-22 ... -3.58771158e-23
  1.47049005e-22 -1.46597292e-22]",53.0,46.0,0,610,2.988638248763916
7341,"[ 2.60662911e-22  1.31859568e-22  4.25225815e-22 ... -1.50283705e-22
  1.01767485e-22  2.40979873e-22]",145.0,22.0,0,610,2.6362314656827115
7342,"[-9.10491993e-22 -1.03174428e-21 -9.36350434e-22 ...  1.48699934e-22
  9.90520520e-23  6.73601773e-23]",134.0,123.0,0,610,8.941134297066577
7343,"[-9.43315998e-22 -7.42056918e-22 -1.00546167e-21 ... -5.15775653e-23
 -4.19918371e-23  9.28225495e-23]",98.0,73.0,2,610,7.033144874589625
7344,"[ 9.54644736e-22  4.22129587e-22  5.51233533e-22 ... -6.99891129e-23
  5.47273940e-23 -1.77927352e-22]",114.0,110.0,0,610,8.547453273565827
7345,"[-9.22714924e-22 -1.27903193e-21 -7.08122297e-22 ...  5.60486413e-23
  1.22656176e-22 -4.42364779e-23]",107.0,84.0,2,610,7.016492815599012
7346,"[-2.94313788e-22 -3.66994640e-23 -2.52415545e-22 ...  2.88924756e-22
  9.90962013e-23 -7.53885462e-23]",84.0,24.0,0,610,2.8756871264964725
7347,"[-1.26824598e-23  3.64514967e-22  1.06657928e-22 ... -1.01992773e-22
  2.02032243e-22  5.06063388e-23]",71.0,7.0,1,610,0.869635652233631
7348,"[-2.58947264e-22 -5.74648223e-22 -7.95062073e-22 ...  1.48896132e-22
  7.65428730e-24 -8.59702330e-23]",100.0,49.0,1,610,5.387799908689633
7349,"[-8.29756915e-23 -1.06865520e-22 -2.77291444e-22 ...  7.39638185e-24
 -1.18213893e-22 -6.73092430e-23]",73.0,11.0,2,610,1.0928248481443923
7350,"[ 1.34103839e-22 -9.35704814e-23  1.82323164e-22 ... -1.08472688e-22
 -6.60259372e-23  8.41420582e-23]",65.0,2.0,0,610,0.2393891608701756
7351,"[-4.81690171e-22 -2.33944738e-22 -7.96500742e-22 ...  2.38149518e-22
 -2.91429672e-23  1.86355386e-22]",98.0,49.0,1,610,5.028191015657894
7352,"[ 1.33225013e-22  2.73415653e-22  1.10610645e-22 ... -3.01588496e-23
 -1.41986071e-22 -5.26790567e-23]",71.0,47.0,0,610,4.385551075587009
7353,"[ 1.72873982e-21  1.92554822e-21  1.97051230e-21 ... -7.29934750e-24
 -3.32281586e-23  1.86378038e-22]",149.0,134.0,2,610,9.80734219870508
7354,"[5.97410019e-23 5.52192625e-23 1.43269060e-22 ... 3.01358432e-23
 1.66427443e-22 1.57272185e-22]",81.0,81.0,0,610,6.594476033453201
7355,"[-1.39060685e-21 -1.17371554e-21 -1.32386886e-21 ...  1.37209234e-22
 -6.24780602e-23  4.25447362e-24]",132.0,122.0,2,610,9.27768567254952
7356,"[-6.95146989e-22 -3.75479844e-22 -3.89594905e-22 ...  8.65674139e-23
  4.15671269e-24 -1.41881052e-22]",135.0,92.0,1,610,8.70099691127722
7357,"[-4.11768081e-22 -3.79694044e-22 -7.06992745e-22 ... -3.60983067e-23
  3.38961087e-22 -2.38195877e-22]",129.0,79.0,0,610,7.849633322756219
7358,"[ 3.35732522e-24  1.65995937e-22  2.08685708e-22 ... -2.03447655e-22
  6.48404459e-23 -3.16841492e-22]",22.0,14.0,1,610,1.1255766926777833
7359,"[-1.72346352e-21 -1.38789527e-21 -1.45779747e-21 ... -1.51896666e-23
 -1.64015010e-22  1.36696918e-22]",142.0,97.0,2,610,7.730955209161873
7360,"[ 2.55788206e-22  3.44701995e-22  3.62846742e-24 ...  1.48543921e-22
 -3.34208614e-23 -3.00140825e-22]",95.0,66.0,0,610,6.256136693909019
7361,"[ 9.23712416e-22  8.28401627e-22  9.30418654e-22 ...  2.56091390e-22
 -1.19388397e-22 -3.91430500e-23]",129.0,87.0,0,610,8.043804843053824
7362,"[ 2.99276194e-22  3.31875497e-22  1.91390116e-22 ... -5.69832296e-23
 -1.66376171e-22  1.36623442e-22]",78.0,30.0,0,610,2.815405114489637
7363,"[-9.41894347e-24  1.97789736e-22  1.24219639e-22 ... -1.38656510e-22
 -7.89438861e-23  8.22946924e-23]",41.0,36.0,0,610,2.6917390822082865
7364,"[ 5.81355706e-22  5.19395860e-22  4.01289530e-22 ...  3.24582201e-23
  4.28454719e-24 -1.67022746e-22]",122.0,29.0,2,610,3.106431855559626
7365,"[-1.80590407e-22 -2.93426599e-22 -1.34797519e-22 ... -1.38760545e-22
 -2.00761381e-22  1.59486777e-22]",70.0,30.0,1,610,3.3616206018381254
7366,"[-3.47197975e-22 -4.02103999e-22 -1.70206489e-22 ...  1.65773622e-24
  1.01058753e-22  6.72181835e-23]",133.0,40.0,0,610,4.484167976325046
7367,"[-2.23772363e-22 -3.60505816e-22 -2.47059887e-22 ...  1.63309963e-22
 -2.78534028e-22  2.58273756e-22]",54.0,54.0,1,610,3.9822656514950374
7368,"[ 1.25784286e-22  1.08977561e-22 -6.90096317e-23 ... -1.38637641e-22
 -1.47043127e-22  7.86648517e-23]",12.0,5.0,0,610,0.438118255801317
7369,"[-3.07868079e-22 -1.35704955e-22 -1.83471978e-22 ... -4.21165737e-23
 -1.77913363e-22  6.40844859e-23]",118.0,46.0,1,610,4.926585129812771
7370,"[-9.05885204e-22 -9.04811277e-22 -1.14683270e-21 ...  1.06609822e-22
  1.38431958e-22  8.80393492e-23]",141.0,72.0,1,610,6.881389749346563
7371,"[ 7.80404762e-22  7.80171297e-22  6.21267777e-22 ...  5.67006777e-23
  2.22540056e-22 -9.98425107e-23]",121.0,73.0,1,610,5.649059754273995
7372,"[ 7.19642091e-23  4.20661325e-22  2.03192913e-22 ...  1.31845325e-22
  9.68932781e-23 -7.59917191e-23]",69.0,48.0,0,610,4.024222364166594
7373,"[-8.59586429e-24  5.46372352e-23 -1.06135498e-22 ...  2.92464809e-23
 -1.53381385e-22  3.60853877e-23]",81.0,19.0,1,610,2.166915240920758
7374,"[-1.28717403e-21 -1.61285942e-21 -1.39378234e-21 ... -9.52742593e-23
  1.50207156e-22 -1.26722152e-22]",150.0,119.0,2,610,9.704535906747598
7375,"[ 1.84960721e-23 -2.81526815e-23  1.58265047e-22 ...  7.60604945e-23
  1.05333150e-22  1.89046352e-23]",75.0,9.0,1,610,0.9944070283025984
7376,"[ 4.27921051e-23 -5.91668345e-23 -3.92155293e-23 ... -3.56687287e-23
 -1.08459543e-22 -1.99992192e-22]",8.0,5.0,1,610,0.47609065750755386
7377,"[ 1.74982217e-22 -1.26153344e-22 -1.28313191e-22 ...  1.38579528e-22
  2.74056937e-24 -1.37999921e-22]",114.0,2.0,2,610,0.3646859064640489
7378,"[-1.58154801e-22 -1.09152053e-22 -1.56673736e-22 ...  7.86126290e-23
 -1.98257983e-22  9.25733773e-23]",141.0,83.0,0,610,7.515579860023344
7379,"[ 1.23374199e-22  1.51399454e-22  1.45034393e-22 ...  1.85210282e-23
 -2.54271526e-22  1.73369891e-22]",32.0,1.0,1,610,0.14346225628943102
7380,"[ 1.93833850e-23  7.78723206e-23 -1.32509781e-22 ... -1.30318989e-22
 -1.05143585e-23 -1.50372946e-23]",11.0,7.0,1,610,0.5728370247861251
7381,"[ 1.52031736e-22  9.02898908e-23  1.84895406e-22 ... -1.90002556e-22
 -5.90816459e-23  8.26720091e-23]",11.0,11.0,1,610,0.8172139636677619
7382,"[-3.11247240e-22 -9.64496472e-22 -6.80152669e-22 ...  1.19910552e-23
  1.20755279e-22  3.16422893e-22]",146.0,129.0,0,610,10.976826327903682
7383,"[ 2.36532183e-22 -1.36571314e-23  2.85594080e-22 ...  1.03973491e-22
  1.76792450e-22 -1.11108953e-22]",148.0,20.0,0,610,2.239857003911068
7384,"[ 6.97797207e-22  5.33297005e-22  4.48065183e-22 ... -1.74184365e-22
 -2.78975040e-23 -1.20662404e-22]",134.0,115.0,0,610,7.974941476723529
7385,"[-1.98338092e-22  1.07353393e-22  1.79211101e-23 ...  1.71068714e-22
  1.29815911e-22  5.71598280e-23]",37.0,16.0,0,610,1.5578175368628426
7386,"[-9.60130533e-23 -2.53313712e-22 -4.58805768e-23 ... -2.53016743e-22
  1.40946951e-22 -1.58453421e-24]",146.0,17.0,0,610,2.1985217433376048
7387,"[-2.91823899e-22 -2.51510656e-22 -1.50578770e-22 ... -4.50103428e-23
 -4.04024126e-23  1.77720579e-22]",141.0,59.0,1,610,6.0249758297903515
7388,"[ 7.33923269e-22  3.90925480e-22  7.06817460e-22 ... -1.16533699e-22
  1.85770380e-22  1.47539259e-23]",133.0,33.0,1,610,3.6657351694845683
7389,"[-4.52208719e-22 -7.19336936e-22 -3.52639122e-22 ...  2.30393140e-22
 -3.56558615e-22  1.58481967e-23]",146.0,25.0,1,610,3.1288825034039727
7390,"[-3.97809249e-22 -7.08131500e-22 -6.87163185e-22 ... -1.37505329e-22
 -3.18922442e-22 -9.34627219e-23]",108.0,57.0,0,610,4.83998309663256
7391,"[ 1.75866933e-22  9.23669035e-23  8.77428835e-23 ... -1.04379646e-22
  3.06493092e-22 -9.35696898e-23]",48.0,15.0,0,610,1.657651511391608
7392,"[-5.67062194e-22 -7.30249401e-22 -5.21779719e-22 ... -5.68674875e-23
 -1.11647212e-22 -2.90762845e-23]",141.0,84.0,0,610,8.000359963383193
7393,"[-1.82297901e-22  8.31148163e-23 -2.82639488e-22 ... -1.78997611e-22
 -1.57201521e-23 -2.93264365e-22]",128.0,77.0,2,610,6.671751078332428
7394,"[-1.59474802e-22 -2.98965530e-22 -2.29935742e-22 ...  6.34126940e-23
 -2.61219581e-22  1.26793733e-22]",107.0,85.0,2,610,6.829472968844549
7395,"[ 8.29441447e-22  7.98447914e-22  1.08488346e-21 ...  2.15253963e-22
 -2.76106640e-22  3.07156559e-23]",126.0,68.0,1,610,6.237265853968959
