,Waveform,m1,m2,Merger Position,Distance,PSNAR
5581,"[ 8.70425347e-22  6.71221251e-22  6.95984917e-22 ...  2.67633411e-23
 -4.63378804e-23 -1.53168843e-22]",121.0,61.0,0,410,8.698159692550227
5582,"[ 1.83368836e-22 -1.21355237e-22  3.14828705e-22 ... -9.14767866e-23
  2.44975969e-22  4.03431820e-24]",139.0,35.0,1,410,5.752209154054874
5583,"[-2.64541103e-22 -2.48955833e-22 -1.24489103e-22 ... -1.59836837e-22
 -7.83609636e-23  6.76634963e-23]",138.0,23.0,2,410,4.103549122107146
5584,"[-2.13202648e-21 -2.20028458e-21 -2.37813752e-21 ... -7.67149118e-23
 -8.86249449e-23  4.42513071e-23]",141.0,107.0,2,410,12.369245355778538
5585,"[7.79453262e-22 7.51003881e-22 7.16199870e-22 ... 1.40605548e-23
 1.33696428e-22 1.25046845e-22]",104.0,45.0,1,410,6.809907430976945
5586,"[-1.39679148e-21 -1.27592036e-21 -1.61222672e-21 ...  1.15157478e-22
  4.48709380e-24  2.66329368e-23]",142.0,134.0,0,410,16.136353192908466
5587,"[ 6.18854529e-22  4.72457575e-22  3.34242969e-22 ...  1.02816158e-22
 -3.29759974e-23 -2.69426151e-23]",125.0,44.0,0,410,6.903341946680959
5588,"[-5.42236704e-22 -8.54850615e-22 -8.34018856e-22 ...  8.12087292e-23
  9.86804861e-23  1.20441474e-22]",86.0,29.0,1,410,4.432692923182657
5589,"[ 1.03343784e-21  9.53893949e-22  8.60540795e-22 ... -2.81343160e-22
 -3.57295758e-23 -2.57806720e-22]",100.0,89.0,2,410,10.349961947367296
5590,"[-2.87930307e-22 -5.31874889e-23 -1.78177633e-22 ... -5.89515043e-23
 -2.17501773e-22 -6.31708024e-23]",143.0,27.0,1,410,5.058626306248709
5591,"[-3.09766927e-23 -3.64893664e-22  2.35704083e-23 ...  1.22058827e-22
  1.76035280e-23 -5.01838716e-24]",43.0,7.0,1,410,1.243219048673663
5592,"[-2.47073417e-22 -1.16070851e-22 -3.35527828e-22 ...  9.89528717e-23
 -6.73060369e-23  7.02177066e-23]",90.0,7.0,2,410,1.3730632065064692
5593,"[-9.34426266e-22 -8.10421502e-22 -9.86027079e-22 ... -2.21510209e-22
  1.50555543e-22  1.53876789e-22]",92.0,74.0,0,410,9.276582107372915
5594,"[ 3.90925286e-22  4.06595532e-22  4.28257474e-22 ... -5.78228124e-23
  3.21853191e-23  1.26736676e-22]",69.0,57.0,0,410,7.0289223861070855
5595,"[ 7.34596965e-22  6.80259717e-22  8.12727690e-22 ... -1.40132113e-22
  1.13499602e-22  2.44157636e-23]",136.0,63.0,0,410,8.248352947369463
5596,"[ 2.10209139e-21  1.97723098e-21  1.94772776e-21 ...  1.03155494e-22
  1.76070102e-22 -2.18404322e-22]",128.0,111.0,2,410,12.257977977996632
5597,"[ 6.68311569e-23  2.27526274e-22 -7.68063141e-23 ...  8.07963841e-23
 -2.41448904e-22  1.30973901e-22]",34.0,3.0,0,410,0.620797108465282
5598,"[-6.95880421e-22 -3.40558652e-22 -8.30741313e-22 ... -1.84467987e-22
  1.06957900e-22  5.25502901e-23]",61.0,46.0,0,410,4.871655576530985
5599,"[ 2.62912394e-22  1.71682475e-22 -1.70205024e-22 ... -1.64682685e-22
 -4.89132929e-23 -6.18264325e-23]",117.0,58.0,1,410,8.71372437491186
5600,"[-4.58966357e-22 -4.07452146e-22 -3.53597700e-22 ...  1.18444531e-22
  1.64322832e-22 -5.58930300e-23]",64.0,28.0,2,410,4.242827021151215
5601,"[ 8.53692413e-22  8.12377334e-22  8.12452008e-22 ...  1.11682333e-22
 -4.08402952e-22  1.43273493e-22]",75.0,46.0,2,410,6.6375072196296765
5602,"[ 1.32250178e-22  9.88169000e-23  5.98865405e-23 ... -4.69825949e-23
  1.46107913e-22  1.37165189e-22]",30.0,3.0,1,410,0.5457073433460233
5603,"[ 1.69209046e-21  1.66521729e-21  1.84188832e-21 ... -3.52203659e-25
  5.98085901e-23 -1.04362189e-23]",112.0,91.0,2,410,10.572663355220282
5604,"[ 2.53987365e-22 -9.87788581e-23  6.08529957e-23 ... -6.85114613e-23
  1.39816411e-23  1.67597410e-22]",68.0,56.0,1,410,6.584540724354121
5605,"[-1.27963073e-21 -1.20299827e-21 -1.10843955e-21 ... -2.43959694e-22
  1.94973828e-22 -8.13968199e-23]",114.0,94.0,1,410,11.462406896034304
5606,"[ 3.09749384e-23 -3.33250947e-22 -3.32427740e-23 ... -1.04290057e-22
 -5.71698952e-23  1.56910791e-22]",121.0,77.0,0,410,10.368648976152057
5607,"[-1.85254066e-22 -2.56446938e-22 -3.85653277e-22 ...  7.26174544e-23
  1.94033525e-22  3.59893444e-23]",113.0,43.0,1,410,5.49359912555893
5608,"[ 1.95494277e-22 -4.93363123e-23 -1.11971167e-22 ... -2.15190275e-22
 -1.23642466e-22  1.36644950e-22]",150.0,3.0,1,410,0.6909693924837419
5609,"[ 2.03648690e-21  1.73967097e-21  1.79051775e-21 ... -2.17543310e-22
 -2.44174022e-22 -6.27848125e-23]",133.0,109.0,1,410,11.458753694207333
5610,"[-8.07764147e-22 -1.02838341e-21 -9.72437067e-22 ... -1.24132001e-22
 -8.26762587e-23 -1.23397241e-22]",73.0,55.0,1,410,6.518541574685385
5611,"[-1.60284057e-22 -2.62663420e-22 -2.44132999e-22 ... -2.48679486e-22
  7.37668145e-24 -7.09987100e-23]",62.0,50.0,1,410,6.596186040954307
5612,"[-3.84248042e-22  2.22507521e-22 -1.29119824e-23 ...  1.61961290e-22
 -1.28261786e-22  5.20157980e-23]",114.0,3.0,0,410,0.6555010492555203
5613,"[ 7.99660395e-23  8.33791942e-23  2.07528103e-22 ... -3.60440180e-23
  2.30410681e-23  1.28435395e-22]",133.0,18.0,2,410,3.7877485700693994
5614,"[ 1.22310394e-21  1.29106379e-21  9.58882402e-22 ...  7.85499820e-23
  5.43672442e-23 -2.75004732e-22]",124.0,55.0,1,410,7.398945550131569
5615,"[-8.58635088e-22 -7.90146454e-22 -7.55696466e-22 ... -6.67902467e-23
 -3.09997644e-24  1.39966068e-22]",119.0,53.0,0,410,6.561356623688331
5616,"[ 2.42728280e-22  2.45319777e-22 -6.55490858e-23 ... -1.87887833e-22
  1.83436702e-22  2.30575539e-23]",115.0,30.0,2,410,5.291969097773327
5617,"[ 1.30667587e-21  1.52356695e-21  1.46377291e-21 ... -4.25228496e-23
  2.26839509e-22 -2.43307007e-22]",115.0,74.0,2,410,9.112618765571547
5618,"[ 1.19158649e-21  1.04422446e-21  1.03858910e-21 ...  3.44786876e-23
 -5.81211164e-23  2.13296084e-22]",91.0,59.0,2,410,8.437833283372024
5619,"[-9.60491537e-22 -1.34532016e-21 -1.10961702e-21 ... -3.69319341e-23
  9.95864199e-24 -5.56535000e-23]",108.0,95.0,0,410,10.075249881173146
5620,"[ 5.04557905e-23  1.67036645e-22  2.51500741e-22 ... -3.73792814e-22
 -1.88034132e-22 -1.83044607e-22]",40.0,8.0,1,410,1.2778200771585688
5621,"[-7.50722264e-22 -6.63304948e-22 -7.38956677e-22 ...  4.76109175e-24
  4.21489114e-24  3.86617197e-23]",97.0,78.811,0,410,9.02751502660028
5622,"[7.76202638e-22 6.54265298e-22 4.78653864e-22 ... 1.08117091e-22
 5.79115447e-23 1.56898260e-22]",108.0,29.0,2,410,5.181701357426969
5623,"[ 2.45275050e-22  2.94644398e-22  4.22268822e-22 ... -9.82527927e-23
  1.35978687e-22 -1.34470448e-22]",60.0,32.0,0,410,4.540669397888817
5624,"[-1.01818530e-21 -1.02151993e-21 -9.91346469e-22 ...  4.99291584e-23
 -9.99311028e-23 -4.42094306e-23]",134.0,106.0,0,410,12.45377160628371
5625,"[-6.50070174e-22 -7.51712091e-22 -9.02643172e-22 ... -1.03366480e-23
 -2.41191341e-23  9.84902698e-25]",54.0,51.0,2,410,5.627824831498563
5626,"[-6.86638556e-23  5.73302301e-23 -1.23716853e-22 ... -1.42513575e-22
  1.68381244e-22 -3.92627627e-22]",24.0,14.0,1,410,1.7677212566815943
5627,"[-9.27046851e-22 -1.17192729e-21 -7.52004937e-22 ... -2.52799588e-23
 -5.36809113e-23 -1.01545870e-22]",116.0,51.0,2,410,8.213125023905562
5628,"[-9.60218492e-22 -8.77772600e-22 -8.69156077e-22 ...  4.01916567e-24
  5.83582064e-23 -6.13126583e-23]",130.0,28.0,2,410,4.897971587697574
5629,"[-7.55223142e-22 -8.31136968e-22 -4.95364117e-22 ...  7.74814695e-23
 -1.78707957e-22  9.71886384e-23]",67.0,31.0,2,410,4.746722524238743
5630,"[ 6.94343207e-22  8.88808290e-22  7.89026412e-22 ...  4.14839047e-22
 -2.26133828e-22  4.26708354e-23]",132.0,52.0,0,410,7.48140273801389
5631,"[ 1.89709248e-21  1.86624417e-21  1.72390987e-21 ... -1.87262153e-22
  1.57578446e-23  1.90897532e-22]",104.0,99.0,2,410,9.313219723237811
5632,"[-1.90508302e-22 -2.77943621e-22 -3.69263155e-22 ...  1.70805046e-22
 -2.24831936e-23  8.06238173e-23]",83.0,33.0,0,410,5.49355483686985
5633,"[ 1.23717208e-21  1.42253300e-21  1.40281579e-21 ... -9.32962198e-23
 -1.75726208e-22  1.09988822e-22]",133.0,69.0,1,410,8.066071527896018
5634,"[ 4.69017519e-22  2.93753131e-22  6.61100243e-22 ... -1.28306109e-22
  1.09910865e-22  1.26651445e-23]",101.0,96.0,2,410,11.138283968485482
5635,"[-4.11508878e-22 -1.99241169e-22 -4.95893108e-22 ... -1.36385656e-22
  1.89334779e-22 -3.33305008e-23]",110.0,69.63,0,410,9.835832236952418
5636,"[ 3.29565292e-22  2.89457775e-22  1.18740043e-22 ...  2.01314488e-22
  1.46916572e-22 -1.15465396e-22]",83.0,36.0,1,410,5.013321355385354
5637,"[-3.14687877e-22 -8.61668222e-23  1.04792231e-22 ...  4.91109289e-23
  1.66130962e-22 -2.43126587e-22]",111.0,1.0,2,410,0.2984516560451299
5638,"[-1.00700620e-22 -2.62652754e-22 -2.38156809e-22 ... -9.10067166e-23
 -9.37166709e-23  8.70120580e-23]",97.0,21.211,0,410,3.554669240793292
5639,"[-2.14655154e-21 -2.29140044e-21 -2.15330234e-21 ...  2.67582016e-24
  3.04356706e-23 -2.14473069e-22]",150.0,123.0,2,410,14.394175117024366
5640,"[ 7.72605975e-23 -1.23747738e-22 -1.68106054e-22 ...  1.02506212e-22
  1.66368041e-22  2.98900901e-23]",140.0,36.0,1,410,5.751837373013039
5641,"[ 1.28061517e-21  1.20199494e-21  1.18572212e-21 ... -1.31271777e-22
 -7.27671962e-23  1.72576930e-22]",117.0,82.0,2,410,11.133524937884648
5642,"[-3.90835394e-22 -2.94782655e-22 -3.14551223e-22 ...  6.29397451e-23
 -1.32242675e-22 -1.10486633e-22]",43.0,28.0,0,410,2.9993693361031446
5643,"[-8.65343844e-22 -7.21863540e-22 -6.61239764e-22 ...  1.13981702e-22
  8.50271627e-23  1.10767530e-22]",136.0,48.0,0,410,7.468981461811654
5644,"[-1.16027719e-22 -6.70253290e-23 -1.04254626e-22 ... -3.10431195e-22
  7.99284082e-24 -2.57586293e-22]",134.0,2.0,2,410,0.5156153298536628
5645,"[ 4.50553679e-23  3.62616985e-23 -5.78542583e-23 ... -8.94681888e-23
  5.31724431e-23 -2.31674657e-22]",135.0,1.0,2,410,0.37700677069658234
5646,"[-1.73049579e-22 -3.23668578e-22 -3.05809699e-22 ... -1.79628296e-22
  1.29310732e-22 -1.98619319e-22]",148.0,86.0,2,410,10.667898054129875
5647,"[ 1.61763129e-21  1.59507996e-21  1.56792328e-21 ...  1.98043098e-22
  1.67505197e-22 -1.92304455e-22]",147.0,90.0,1,410,10.24933837630327
5648,"[ 1.35376790e-22  3.52984276e-23 -6.98487828e-23 ... -1.16237338e-22
 -1.86042257e-23  2.04998108e-22]",76.0,72.0,0,410,8.466190615851087
5649,"[ 4.49113084e-22  6.45607284e-22  6.27123927e-22 ...  6.94125508e-25
 -1.41678638e-22  1.94368553e-22]",124.0,33.0,0,410,5.082417232054147
5650,"[-2.23487514e-21 -2.57073200e-21 -2.22619790e-21 ... -6.01156223e-24
 -1.08996406e-22 -1.60745691e-22]",135.0,122.0,2,410,13.600515246407083
5651,"[ 5.68413180e-22  1.96620016e-22  6.88482748e-22 ...  1.02596447e-22
 -8.40746541e-23 -1.09445835e-22]",116.0,42.0,0,410,6.235218707866037
5652,"[1.30784672e-22 2.41528935e-22 3.05700361e-22 ... 7.30169157e-23
 1.10299819e-22 6.11294139e-23]",83.0,54.0,2,410,7.252101697174751
5653,"[ 7.21769587e-22  6.06254416e-22  4.86680683e-22 ...  3.55748807e-23
  9.13741155e-23 -1.17927220e-22]",141.0,73.0,2,410,10.423519825974362
5654,"[-1.30490563e-21 -1.06569180e-21 -9.81082372e-22 ... -1.12934919e-22
  2.18511508e-22  9.74939852e-23]",127.0,111.0,0,410,13.27689865095066
5655,"[-2.42342460e-22 -1.44735353e-22 -1.85440036e-24 ... -2.46482067e-22
  3.66649082e-23  3.09379438e-22]",102.0,5.0,1,410,1.0615998802404905
5656,"[ 9.99831010e-22  1.05702231e-21  1.29307544e-21 ...  9.81725557e-23
  1.15271684e-22 -1.42009414e-22]",91.0,65.0,1,410,7.491898378906726
5657,"[ 1.90915179e-22 -2.52056771e-23  2.09443722e-22 ... -1.05126817e-22
  8.09070384e-23  1.00444742e-22]",76.0,2.0,1,410,0.4147687741077255
5658,"[-2.47165309e-22 -1.57805539e-22 -4.56985521e-23 ...  2.79543255e-23
  1.50244290e-22 -1.43252166e-22]",88.0,9.0,2,410,1.615754306139224
5659,"[-1.06230102e-21 -1.23032868e-21 -8.74473057e-22 ... -1.12564348e-23
 -1.56838954e-22  1.02375523e-22]",132.0,59.0,2,410,8.870611085615234
5660,"[-8.50638679e-22 -4.95366741e-22 -7.78345475e-22 ... -5.08828931e-24
  2.72857405e-22 -1.42737370e-22]",104.0,74.0,0,410,9.767596013383196
5661,"[-1.64151719e-21 -1.59716039e-21 -1.50157911e-21 ...  8.30295153e-24
 -1.43789715e-22 -1.96022376e-23]",134.0,80.0,2,410,10.147491508953758
5662,"[-1.36999618e-22 -2.98835630e-22 -2.40475259e-22 ... -1.02686513e-22
  1.29230253e-23  3.36472994e-23]",73.0,27.0,1,410,3.842299143574624
5663,"[-3.62857341e-22 -4.15502276e-22 -5.04050778e-22 ...  2.17793094e-22
 -2.20826879e-22 -2.68944890e-23]",50.0,39.0,1,410,5.285461510035949
5664,"[ 3.47941054e-22  3.72046130e-22  3.61206499e-22 ... -1.28167956e-22
  4.63437306e-23 -2.56811481e-23]",59.0,46.0,0,410,5.432389568429088
5665,"[-2.89377503e-23 -2.09266553e-22  2.49470375e-22 ...  3.91733352e-23
 -3.10993982e-23  5.74024718e-23]",70.0,6.0,2,410,0.9998538860708905
5666,"[-9.54189344e-22 -9.40045249e-22 -8.56363033e-22 ...  1.80834260e-22
  4.90449416e-23 -1.07384886e-22]",75.0,38.0,2,410,6.029006640639716
5667,"[-2.01960067e-22 -1.33242664e-22 -9.78792057e-23 ...  2.18496024e-23
 -1.06006809e-22 -7.21135312e-24]",19.0,8.0,2,410,1.0892898621116125
5668,"[ 2.60671450e-22  6.66306309e-22  3.70238945e-22 ... -3.60719165e-23
  1.35398244e-22  1.33899074e-22]",87.0,64.0,0,410,8.021274036468172
5669,"[-1.29140357e-21 -1.19365064e-21 -1.17738458e-21 ... -7.89955186e-23
 -1.83421758e-23  7.15887321e-23]",115.0,98.0,2,410,11.7261170993208
5670,"[ 3.30155360e-22  1.21228181e-22 -1.59099003e-22 ...  1.01577222e-23
 -1.95557082e-22 -2.32395315e-22]",24.0,11.0,0,410,1.3787341199250305
5671,"[-2.17655781e-22  6.21946997e-23  2.87621016e-22 ... -2.68814470e-24
  7.23565887e-23  3.48685910e-23]",52.0,21.0,1,410,3.314826391497737
5672,"[ 5.21367095e-22  5.76595189e-22  6.33247869e-22 ... -7.43632728e-23
  4.23300174e-22  1.55243345e-22]",63.0,27.0,2,410,3.5429284759478854
5673,"[-1.65182587e-21 -1.94845219e-21 -1.81786366e-21 ... -2.08638982e-22
  4.86224801e-23 -4.87512569e-23]",146.0,115.0,1,410,12.339240933587783
5674,"[-3.00877032e-22 -1.60508302e-22 -3.47730851e-22 ... -2.91995684e-22
  3.00589615e-23  2.22557617e-22]",60.0,33.0,1,410,4.546036805376487
5675,"[-3.05860949e-22 -3.00871872e-22 -1.26050665e-22 ...  2.57639917e-22
 -2.86244895e-23 -1.49052466e-22]",134.0,43.0,1,410,6.096469937645647
5676,"[ 2.95134904e-23  1.91093568e-22 -7.80476245e-23 ...  1.67862941e-22
  4.47988215e-23  8.17483987e-23]",10.0,6.0,1,410,0.7514814842787526
5677,"[ 1.30610496e-21  1.38702493e-21  1.26628580e-21 ...  7.18789100e-23
 -1.04409912e-22 -5.17672201e-24]",148.0,69.0,1,410,9.196363199095902
5678,"[ 7.54805330e-23 -2.89635732e-22  1.17136064e-23 ...  1.73060465e-23
  1.11104096e-22 -6.10367667e-23]",18.0,9.0,1,410,0.8949279193386359
5679,"[-1.02393884e-21 -9.47755364e-22 -9.52973715e-22 ... -1.63972364e-22
  1.98543935e-22 -2.91015855e-23]",145.0,137.0,0,410,14.626683750005952
5680,"[ 7.73975756e-22  6.66818291e-22  7.83835439e-22 ...  9.21064553e-24
 -1.67704047e-22 -7.08083466e-23]",145.0,27.0,1,410,5.079720706445764
5681,"[ 1.26297619e-22 -1.72992198e-22  1.79262597e-22 ...  1.03347467e-22
 -1.33071829e-22 -2.34137399e-23]",33.0,18.0,2,410,2.428984369205334
5682,"[ 1.87581860e-22  1.51617890e-22 -4.21828967e-23 ...  2.00677243e-22
 -1.52545111e-22  1.29611829e-22]",21.0,11.0,2,410,1.6519084988941284
5683,"[ 3.36625462e-22  3.03472213e-22  1.86115261e-22 ...  1.38264513e-22
  5.69666914e-23 -1.64017251e-22]",42.0,13.0,0,410,1.797116988797058
5684,"[-9.11402041e-22 -9.33315361e-22 -9.55700631e-22 ...  4.37634666e-23
 -2.21825589e-22 -2.35781430e-23]",99.0,38.0,2,410,6.333787964279849
5685,"[-6.44501601e-22 -4.62229776e-22 -6.71519143e-22 ...  3.71737059e-23
 -1.52551622e-22  1.04534717e-22]",77.0,68.0,0,410,8.341731204952895
5686,"[-5.29935075e-23  9.70265280e-23 -1.99545985e-22 ...  1.30211715e-22
 -1.12603038e-22 -1.81456569e-22]",90.0,12.0,0,410,2.2952504803385207
5687,"[-2.46268882e-22 -5.46295145e-23 -3.93988953e-22 ...  6.41657222e-23
  2.78862028e-22  5.26802415e-23]",103.0,12.0,1,410,2.1104221607166904
5688,"[ 2.14796253e-23  1.85831743e-22  1.36032001e-23 ... -8.05409925e-23
 -1.03867111e-22 -9.32088474e-23]",137.0,69.0,1,410,8.840720564433743
5689,"[ 2.70378908e-22 -4.93243236e-23  2.11184648e-22 ... -9.41157657e-24
 -7.87356583e-23 -9.18641617e-23]",89.0,76.0,1,410,9.316626334730294
5690,"[ 1.83755593e-22  1.18326231e-22  2.03229952e-22 ...  1.05398871e-22
 -1.51654678e-22  2.64571815e-24]",13.0,13.0,2,410,1.2634635811326873
5691,"[3.94840747e-22 1.83947594e-22 5.03982591e-22 ... 3.70554061e-23
 9.44127563e-24 2.07096722e-22]",58.0,20.0,0,410,3.1249702864833635
5692,"[ 1.10010016e-21  1.15942321e-21  9.94291009e-22 ...  3.98068414e-23
 -5.59095018e-23  5.17441666e-23]",84.0,76.0,0,410,9.251287710217172
5693,"[ 5.02421373e-22  1.85660427e-22  3.28404864e-22 ... -5.78340028e-23
 -4.20945909e-23 -4.31631810e-23]",100.0,15.0,2,410,2.6950160914238652
5694,"[ 4.91633472e-25  6.21544483e-23  2.80811313e-22 ...  1.26096076e-23
  4.07017555e-23 -5.92936661e-23]",76.0,7.0,0,410,1.2294327184144456
5695,"[ 4.20600425e-23 -5.74397064e-23  1.86135686e-22 ... -1.39007672e-22
 -3.38637891e-23  7.51946455e-23]",116.0,2.0,0,410,0.48091738846389454
5696,"[ 5.48664618e-23  2.99568049e-22 -4.05151630e-22 ...  6.18964437e-23
 -3.50548436e-23 -8.51881064e-23]",95.0,62.0,2,410,8.193402788286255
5697,"[-1.34887946e-23  5.51879863e-23 -3.20980951e-22 ...  1.49249122e-22
 -8.58641862e-23 -1.42825298e-22]",50.0,16.0,1,410,2.7185750041887147
5698,"[ 8.07716006e-23 -6.76190951e-23  1.19893063e-22 ...  8.48797890e-23
 -5.62293323e-23  2.92034951e-23]",125.0,125.0,0,410,13.9465485599624
5699,"[ 1.17281740e-22  1.02014514e-22  4.05512361e-22 ... -5.43542728e-23
  7.98742271e-23  1.01348077e-22]",124.0,16.0,0,410,2.996892323555175
5700,"[ 1.94883994e-22 -3.46061321e-22 -2.23640182e-22 ...  1.54417814e-22
 -1.53899236e-22  1.54058201e-22]",87.0,12.0,0,410,2.047668588703868
5701,"[-9.27215850e-22 -8.56621085e-22 -1.24097598e-21 ... -1.08921820e-22
  1.05264109e-22 -1.09514496e-22]",62.0,51.0,2,410,6.5803197809311875
5702,"[ 1.96737157e-21  2.13752983e-21  1.89810662e-21 ... -1.53712476e-22
  2.56738633e-22 -1.40909280e-22]",131.0,125.0,1,410,14.855179497660389
5703,"[ 2.23359295e-22  1.88469572e-22  2.13496906e-22 ... -9.30661159e-23
 -5.13815109e-23  1.39248545e-22]",128.0,8.0,2,410,1.4678714023658483
5704,"[ 5.85780741e-22  3.45479303e-22  1.02009568e-22 ... -1.12173378e-22
  1.02151843e-22  1.38758700e-22]",61.0,49.0,0,410,5.948573450085633
5705,"[4.98422748e-22 5.41840327e-22 4.46293591e-22 ... 1.40964305e-22
 2.28252806e-23 1.36278333e-22]",100.0,85.0,0,410,11.129049804335502
5706,"[-6.26640256e-22 -7.58582164e-22 -7.24877872e-22 ... -3.32624827e-23
  2.56499224e-23 -1.67508811e-23]",54.0,50.0,2,410,5.823186148836626
5707,"[ 6.69443489e-22  6.27545221e-22  5.20778101e-22 ...  9.96331315e-23
  6.70460055e-23 -1.78932549e-22]",119.0,37.0,0,410,5.666457417698647
5708,"[ 2.11338139e-21  1.50815730e-21  2.18778558e-21 ... -1.04206182e-22
  2.21101822e-23 -4.78764838e-24]",149.0,102.0,1,410,14.607954872281073
5709,"[-1.33504157e-21 -1.02900153e-21 -1.18127738e-21 ...  1.14524834e-24
 -5.47062034e-23 -1.01110068e-22]",144.0,131.0,0,410,14.419226617526041
5710,"[ 9.27557426e-23  2.46275591e-22 -3.06696057e-23 ... -2.54613217e-23
 -2.18020604e-22  1.12639319e-22]",92.0,4.0,2,410,0.8242278303598454
5711,"[-8.08783638e-22 -7.00938810e-22 -9.63566646e-22 ...  3.98028905e-23
 -7.53094254e-23  1.14035314e-22]",130.0,33.0,1,410,5.633920728784818
5712,"[ 1.71633919e-22  3.99533950e-22  5.43852642e-22 ...  1.62787182e-23
 -4.27177815e-23  5.01156619e-23]",116.0,24.0,2,410,4.278296092677044
5713,"[ 1.52481714e-21  1.62272422e-21  1.79251508e-21 ...  3.19920552e-22
 -1.39762690e-22 -1.70970719e-22]",149.0,121.0,0,410,14.97334358721356
5714,"[-2.58828475e-22  2.01005602e-23 -2.10015035e-22 ... -3.72815803e-23
 -3.54339591e-23  3.15623158e-23]",103.0,89.0,2,410,10.707437020499528
5715,"[ 9.16263045e-22  9.65354547e-22  9.29051722e-22 ...  1.26165835e-22
 -1.86960663e-22  2.76615573e-22]",76.0,64.0,1,410,7.627459409293781
5716,"[ 5.34548791e-23 -2.42620441e-22 -7.90598167e-23 ... -1.28622534e-23
  1.71439571e-22  3.68073411e-23]",70.0,35.0,0,410,5.288218890051843
5717,"[ 2.60201236e-23  2.88654042e-23 -8.41432172e-23 ... -2.37052520e-22
  6.86564169e-23  3.60564672e-23]",68.0,47.0,0,410,6.176795114177696
5718,"[-3.66318283e-22 -2.72261253e-22 -5.15127778e-23 ... -3.10347924e-23
 -3.30816170e-23  1.19632139e-23]",112.0,35.0,1,410,5.793528840697322
5719,"[ 5.31765053e-22  5.73910155e-22  7.20692439e-22 ...  1.34463518e-23
 -3.99177314e-23  3.13010062e-22]",82.0,54.0,1,410,6.908136168570496
5720,"[-4.24939520e-22 -5.35559212e-22 -1.45683767e-22 ...  1.61828518e-22
  1.90196535e-23  1.21796630e-23]",77.0,27.0,0,410,4.456036900568975
5721,"[-6.77420419e-22 -1.21122314e-21 -9.77209624e-22 ...  4.38809148e-23
  1.44049054e-22 -1.19103379e-24]",92.0,45.0,2,410,6.490832613876367
5722,"[ 4.36666806e-22  2.41428826e-22  3.92372143e-22 ...  2.24348483e-22
  3.32792471e-23 -7.46300354e-23]",55.0,22.396,2,410,3.0752217793907803
5723,"[ 5.10773216e-22  3.87363683e-22  7.50422142e-22 ... -2.74822837e-22
  6.35618676e-23 -1.04940838e-22]",120.0,110.0,1,410,12.619300717419627
5724,"[-5.83421499e-22 -5.40483702e-22 -4.68313731e-22 ... -5.93061492e-23
 -6.52655822e-23  1.40310655e-22]",70.0,29.0,2,410,4.074493938735868
5725,"[ 2.73622624e-22  4.09279773e-23  2.91722477e-22 ...  2.57584446e-23
  3.41853524e-22 -1.18732263e-22]",113.0,72.0,0,410,9.246161497196203
5726,"[-4.22140946e-22 -5.10044940e-22 -2.40425002e-22 ...  2.53297580e-23
  1.25508246e-22 -1.30568976e-22]",121.0,80.0,2,410,9.766564142738364
5727,"[ 7.13554709e-22  4.09723630e-22  9.39622318e-22 ... -1.95966195e-23
  3.00402158e-23  3.23487090e-23]",88.0,58.0,0,410,8.116259524458215
5728,"[-3.38867717e-22 -3.27129862e-22 -3.72443301e-22 ...  3.68122599e-23
  1.61241953e-22  8.66761044e-23]",96.0,62.0,0,410,9.00333715856147
5729,"[ 9.55774955e-22  8.09949353e-22  8.96007416e-22 ... -6.58875228e-23
 -4.83054194e-23  5.47594783e-23]",63.0,59.0,1,410,6.491970473852575
5730,"[ 3.40025897e-22  3.54672641e-22  4.32448868e-22 ...  1.35408599e-23
 -2.12274965e-22  2.48853189e-22]",69.0,31.0,0,410,4.549813465792131
5731,"[-1.32224152e-21 -1.41957745e-21 -1.17536155e-21 ... -8.40796287e-23
  1.42242015e-22 -3.47805699e-23]",117.0,101.0,0,410,10.919419869941422
5732,"[ 4.92372684e-22  4.17761241e-22  6.42507144e-22 ... -2.81103136e-22
 -6.45512048e-23 -2.44314718e-22]",100.0,23.0,1,410,3.424084908273902
5733,"[ 5.90007494e-22  4.91559295e-22  4.68679217e-22 ...  1.64370687e-22
  3.38867576e-22 -3.13534487e-24]",96.0,92.0,1,410,8.78080294863446
5734,"[-5.47587418e-23 -9.02936809e-23  9.83694066e-23 ...  1.07608882e-23
  2.07576899e-22 -1.63806370e-22]",128.0,5.0,1,410,1.1539785594781564
5735,"[3.80587807e-22 4.38914456e-22 2.27194265e-22 ... 5.01445744e-23
 1.34281262e-22 6.05649326e-25]",137.0,26.0,2,410,4.242908685730861
5736,"[-2.04650553e-22  3.84643162e-23  2.29248899e-22 ... -7.73476681e-23
  1.31072700e-22 -5.05299847e-23]",57.0,22.0,1,410,3.5853262183514354
5737,"[3.54357975e-22 4.91656668e-22 4.34292782e-22 ... 1.56764423e-22
 8.07803936e-23 1.09225602e-22]",88.0,43.0,0,410,6.092327859728441
5738,"[-1.19582373e-22 -1.15857788e-22 -6.16874161e-22 ... -4.66408062e-23
 -1.00811624e-22  1.61401492e-22]",33.0,30.0,1,410,3.13742754145078
5739,"[-8.44521508e-22 -1.01101706e-21 -9.52907738e-22 ...  7.11118742e-23
  3.60173668e-23  1.29971025e-22]",147.0,50.0,1,410,7.409878006958475
